,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
26,10,9-35,NSE:CIPLA-EQ,1.0,34.2,28.35,5.85,968.25,2.63,0.5,4.9,13,7,5,0,,0,53.85,9:43,10:22,0:38,516,3018.6
27,10,9-35,NSE:MARICO-EQ,0.5,22.8,19.65,3.15,484.65,1.75,0.5,2.45,13,9,3,0,,0,69.23,9:56,11:27,1:31,1032,3250.8
28,10,10-5,NSE:BHARTIARTL-EQ,0.7,23.8,19.4,4.4,666.6,1.83,0.5,3.4,13,7,5,0,,1,53.85,10:26,12:3,1:37,750,3300.0
29,15,9-15,NSE:BANDHANBNK-EQ,0.35,13.1,10.9,2.2,333.4,1.01,0.5,1.7,13,8,2,0,,2,61.54,10:20,11:35,1:15,1500,3300.0
30,10,9-45,NSE:BANDHANBNK-EQ,0.35,13.0,10.8,2.2,331.65,1.0,0.5,1.7,13,8,5,0,,0,61.54,9:38,10:27,0:48,1508,3317.6
31,15,10-15,NSE:SUNPHARMA-EQ,0.85,29.55,23.7,5.85,849.7,2.27,0.5,4.25,13,7,6,0,,0,53.85,10:45,11:49,1:4,588,3439.8
32,10,10-5,NSE:MARICO-EQ,0.5,20.0,16.55,3.45,487.4,1.54,0.5,2.45,13,8,4,0,,1,61.54,10:31,12:1,1:30,1026,3539.7
33,10,9-25,NSE:TECHM-EQ,1.15,48.8,40.35,8.45,1129.65,3.75,0.5,5.65,13,9,3,0,,1,69.23,9:50,11:21,1:31,443,3743.35
34,10,10-15,NSE:ONGC-EQ,0.2,5.6,4.35,1.25,166.55,0.43,0.5,0.85,13,7,4,0,,2,53.85,10:36,11:37,1:1,3002,3752.5
35,15,9-15,NSE:INDIGO-EQ,1.8,63.7,50.25,13.45,1794.9,4.9,0.5,9.0,13,7,2,0,,1,53.85,11:10,11:53,0:42,279,3752.55
36,10,10-5,NSE:ADANIPORTS-EQ,0.75,29.25,23.4,5.85,728.15,2.25,0.5,3.65,13,8,5,0,,0,61.54,10:21,11:36,1:15,687,4018.95
37,15,9-15,NSE:ADANIPORTS-EQ,0.75,29.1,23.15,5.95,731.05,2.24,0.5,3.65,13,8,2,0,,1,61.54,10:5,12:0,1:54,684,4069.8
38,10,13-15,NSE:JINDALSTEL-EQ,0.4,12.85,9.85,3.0,365.65,0.99,0.5,1.85,13,7,5,0,,1,53.85,13:42,14:9,0:27,1367,4101.0
39,15,9-45,NSE:SUNPHARMA-EQ,0.85,29.65,22.35,7.3,847.1,2.28,0.5,4.3,13,7,5,0,,1,53.85,10:25,11:19,0:53,590,4307.0
40,10,10-15,NSE:GAIL-EQ,0.15,5.25,3.9,1.35,153.35,0.4,0.5,0.8,13,7,5,0,,1,53.85,10:26,11:19,0:52,3261,4402.35
41,10,10-15,NSE:UPL-EQ,0.75,26.1,19.5,6.6,737.05,2.01,0.5,3.75,13,7,5,0,,1,53.85,10:37,11:40,1:2,678,4474.8
42,10,9-15,NSE:DLF-EQ,0.35,14.85,11.9,2.95,325.55,1.14,0.5,1.65,13,9,1,0,,3,69.23,10:16,10:37,0:21,1536,4531.2
43,15,10-0,NSE:KOTAKBANK-EQ,1.85,63.6,46.65,16.95,1847.0,4.89,0.5,9.2,13,7,5,0,,0,53.85,10:36,12:53,2:17,271,4593.45
44,15,9-15,NSE:BIOCON-EQ,0.35,11.75,8.55,3.2,336.1,0.9,0.5,1.7,13,7,1,0,,2,53.85,10:32,11:42,1:10,1488,4761.6
45,15,9-15,NSE:CHOLAFIN-EQ,0.7,26.95,20.5,6.45,670.85,2.07,0.5,3.4,13,8,1,0,,1,61.54,10:20,11:50,1:30,745,4805.25
46,15,10-15,NSE:KOTAKBANK-EQ,1.85,63.75,45.65,18.1,1848.1,4.9,0.5,9.25,13,7,5,0,,1,53.85,10:49,12:21,1:32,271,4905.1
47,10,10-5,NSE:SBIN-EQ,0.5,16.4,11.75,4.65,467.05,1.26,0.5,2.35,13,7,6,0,,0,53.85,10:20,11:37,1:17,1071,4980.15
48,15,10-0,NSE:BHARTIARTL-EQ,0.7,23.8,17.05,6.75,670.35,1.83,0.5,3.4,13,7,4,0,,1,53.85,10:30,12:4,1:34,746,5035.5
49,15,9-30,NSE:SBIN-EQ,0.5,16.25,11.55,4.7,465.3,1.25,0.5,2.35,13,7,4,0,,1,53.85,10:8,11:38,1:30,1075,5052.5
50,15,9-30,NSE:POWERGRID-EQ,0.25,8.0,5.65,2.35,222.9,0.62,0.5,1.15,13,7,2,0,,4,53.85,9:53,12:21,2:27,2243,5271.05
51,15,10-15,NSE:ONGC-EQ,0.2,6.5,4.7,1.8,166.3,0.5,0.5,0.85,13,8,3,0,,1,61.54,10:58,12:5,1:7,3007,5412.6
52,15,9-15,NSE:WIPRO-EQ,0.5,18.55,13.45,5.1,470.4,1.43,0.5,2.4,13,8,0,0,,4,61.54,10:39,12:31,1:52,1063,5421.3
53,15,9-15,NSE:UPL-EQ,0.75,26.05,18.0,8.05,740.25,2.0,0.5,3.7,13,7,2,0,,2,53.85,9:38,11:8,1:30,675,5433.75
54,15,10-15,NSE:HDFC-EQ,2.3,87.9,61.65,26.25,2258.1,6.76,0.5,11.3,13,8,4,0,,1,61.54,10:39,12:26,1:46,221,5801.25
55,10,10-15,NSE:HCLTECH-EQ,1.05,38.0,26.05,11.95,1027.3,2.92,0.5,2.5,13,7,5,0,,1,53.85,10:35,12:12,1:37,487,5819.65
56,10,9-15,NSE:BPCL-EQ,0.35,14.7,10.9,3.8,323.6,1.13,0.5,1.65,13,9,2,0,,2,69.23,9:52,10:57,1:4,1545,5871.0
57,15,10-0,NSE:INDUSINDBK-EQ,0.95,40.0,28.85,11.15,917.0,3.08,0.5,4.6,13,9,4,0,,0,69.23,10:21,12:10,1:48,545,6076.75
58,15,9-30,NSE:ADANIPORTS-EQ,0.75,32.85,23.85,9.0,731.05,2.53,0.5,3.65,13,9,4,0,,0,69.23,10:18,11:40,1:21,684,6156.0
59,10,10-5,NSE:SAIL-EQ,0.1,3.15,2.2,0.95,75.4,0.24,0.5,0.4,13,7,3,0,,2,53.85,10:42,11:43,1:1,6631,6299.45
60,15,10-0,NSE:SBIN-EQ,0.5,16.3,10.4,5.9,467.15,1.25,0.5,2.35,13,7,5,0,,1,53.85,10:25,11:47,1:21,1070,6313.0
61,15,10-0,NSE:ICICIBANK-EQ,0.75,28.85,19.65,9.2,727.0,2.22,0.5,3.65,13,8,5,0,,0,61.54,10:41,11:58,1:16,688,6329.6
62,15,9-15,NSE:JINDALSTEL-EQ,0.4,18.5,13.85,4.65,366.05,1.42,0.5,1.9,13,10,1,0,,2,76.92,10:1,11:12,1:10,1366,6351.9
63,15,10-15,NSE:BPCL-EQ,0.35,12.95,8.8,4.15,322.2,1.0,0.5,1.65,13,8,3,0,,1,61.54,10:58,12:30,1:31,1552,6440.8
64,10,9-25,NSE:COALINDIA-EQ,0.25,7.95,5.35,2.6,199.9,0.61,0.5,1.0,13,8,3,0,,1,61.54,9:47,10:37,0:50,2501,6502.6
65,15,10-15,NSE:BANKBARODA-EQ,0.1,4.8,3.45,1.35,103.7,0.37,0.5,0.55,13,9,1,0,,1,69.23,10:55,12:16,1:21,4822,6509.7
66,10,9-25,NSE:BANDHANBNK-EQ,0.35,14.75,10.25,4.5,333.4,1.13,0.5,1.7,13,7,3,0,,1,53.85,9:38,10:52,1:14,1500,6750.0
67,15,10-15,NSE:BHARTIARTL-EQ,0.7,27.35,18.1,9.25,666.6,2.1,0.5,3.4,13,8,4,0,,1,61.54,10:56,12:18,1:22,750,6937.5
68,15,10-0,NSE:GAIL-EQ,0.15,6.0,3.85,2.15,153.55,0.46,0.5,0.8,13,8,4,0,,1,61.54,11:0,11:58,0:58,3256,7000.4
69,15,10-0,NSE:SAIL-EQ,0.1,3.15,2.1,1.05,74.9,0.24,0.5,0.4,13,7,2,0,,2,53.85,10:45,11:18,0:33,6676,7009.8
70,15,9-15,NSE:TATAMOTORS-EQ,0.45,18.3,12.25,6.05,429.7,1.41,0.5,2.2,13,8,1,0,,4,61.54,10:1,11:35,1:33,1164,7042.2
71,15,10-15,NSE:HCLTECH-EQ,1.05,39.15,24.55,14.6,1027.3,3.01,0.5,2.5,13,7,4,0,,2,53.85,10:43,13:1,2:18,487,7110.2
72,15,13-15,NSE:HDFC-EQ,2.3,76.35,43.95,32.4,2258.65,5.87,0.5,11.3,13,7,4,0,,2,53.85,13:45,14:42,0:57,221,7160.4
73,15,10-15,NSE:TITAN-EQ,2.15,85.7,54.9,30.8,2133.0,6.59,0.5,10.8,13,8,3,0,,1,61.54,10:45,11:48,1:3,234,7207.2
74,15,10-0,NSE:HCLTECH-EQ,1.05,36.55,21.25,15.3,1026.5,2.81,0.5,5.15,13,7,5,0,,1,53.85,10:35,12:43,2:7,487,7451.1
75,15,9-30,NSE:WIPRO-EQ,0.5,18.35,11.3,7.05,467.35,1.41,0.5,2.4,13,8,3,0,,1,61.54,10:20,11:45,1:24,1070,7543.5
76,10,10-15,NSE:SBIN-EQ,0.5,16.2,9.15,7.05,464.45,1.25,0.5,2.35,13,7,6,0,,0,53.85,10:46,12:19,1:32,1077,7592.85
77,10,10-5,NSE:BANDHANBNK-EQ,0.35,13.2,8.05,5.15,334.2,1.02,0.5,1.7,13,8,5,0,,0,61.54,10:22,11:25,1:2,1496,7704.4
78,10,13-15,NSE:HDFC-EQ,2.3,76.35,40.1,36.25,2256.7,5.87,0.5,11.3,13,7,4,0,,2,53.85,13:32,14:36,1:4,222,8047.5
79,10,9-25,NSE:BANKBARODA-EQ,0.1,4.9,3.2,1.7,103.7,0.38,0.5,0.55,13,8,4,0,,0,61.54,10:21,11:37,1:15,4822,8197.4
80,10,10-15,NSE:BANKBARODA-EQ,0.1,4.3,2.6,1.7,103.25,0.33,0.5,0.55,13,8,4,0,,0,61.54,10:38,11:30,0:51,4843,8233.1
81,15,10-0,NSE:BANDHANBNK-EQ,0.35,14.85,9.35,5.5,332.85,1.14,0.5,1.7,13,9,3,0,,1,69.23,10:25,11:31,1:6,1502,8261.0
82,15,10-0,NSE:DLF-EQ,0.35,14.55,9.1,5.45,326.3,1.12,0.5,1.65,13,9,4,0,,0,69.23,10:41,11:23,0:41,1532,8349.4
83,15,10-0,NSE:ONGC-EQ,0.2,7.35,4.55,2.8,166.3,0.57,0.5,0.85,13,9,1,0,,3,69.23,10:41,12:6,1:25,3007,8419.6
84,10,10-15,NSE:ICICIBANK-EQ,0.75,25.6,13.2,12.4,727.5,1.97,0.5,3.65,13,7,6,0,,0,53.85,10:35,12:0,1:25,687,8518.8
85,10,9-25,NSE:TATAMOTORS-EQ,0.45,17.15,9.55,7.6,431.45,1.32,0.5,2.2,13,8,4,0,,1,61.54,9:47,11:0,1:12,1159,8808.4
86,10,10-5,NSE:COALINDIA-EQ,0.25,6.9,3.35,3.55,199.15,0.53,0.5,1.0,13,7,3,0,,3,53.85,10:25,12:9,1:44,2511,8914.05
87,10,9-25,NSE:MARICO-EQ,0.5,22.8,14.0,8.8,486.95,1.75,0.5,2.45,13,9,4,0,,0,69.23,9:52,11:17,1:24,1027,9037.6
88,10,9-15,NSE:MARICO-EQ,0.5,17.9,8.95,8.95,494.35,1.38,0.5,2.5,13,7,1,0,,2,53.85,11:2,11:53,0:51,1011,9048.45
89,15,10-0,NSE:CHOLAFIN-EQ,0.7,29.4,17.05,12.35,676.0,2.26,0.5,3.4,13,9,4,0,,0,69.23,10:33,11:33,1:0,740,9139.0
90,15,10-0,NSE:BANKBARODA-EQ,0.1,4.85,2.95,1.9,103.1,0.37,0.5,0.55,13,9,4,0,,0,69.23,10:45,12:23,1:38,4850,9215.0
91,15,9-30,NSE:HDFC-EQ,2.3,100.25,58.65,41.6,2248.5,7.71,0.5,11.25,13,9,3,0,,1,69.23,10:6,11:36,1:30,222,9235.2
92,10,10-15,NSE:TATASTEEL-EQ,1.1,37.45,17.7,19.75,1067.5,2.88,0.5,5.35,13,7,3,0,,3,53.85,10:50,11:43,0:53,468,9243.0
93,10,10-5,NSE:TITAN-EQ,2.15,85.35,45.65,39.7,2141.5,6.57,0.5,10.7,13,8,5,0,,0,61.54,10:23,11:21,0:57,233,9250.1
94,10,10-5,NSE:TATASTEEL-EQ,1.1,41.05,21.3,19.75,1065.5,3.16,0.5,5.35,13,8,3,0,,2,61.54,10:21,11:0,0:38,469,9262.75
95,10,10-5,NSE:LUPIN-EQ,0.65,27.75,16.1,11.65,620.4,2.13,0.5,3.1,13,9,4,0,,0,69.23,10:21,11:26,1:4,806,9389.9
96,10,9-15,NSE:BHARTIARTL-EQ,0.7,31.0,18.0,13.0,665.3,2.38,0.5,3.35,13,9,2,0,,1,69.23,9:56,11:1,1:5,752,9776.0
97,10,10-15,NSE:TECHM-EQ,1.15,48.75,26.1,22.65,1129.65,3.75,0.5,5.65,13,9,4,0,,0,69.23,10:41,11:51,1:10,443,10033.95
98,10,13-15,NSE:ADANIPORTS-EQ,0.75,29.15,14.55,14.6,727.1,2.24,0.5,3.65,13,8,4,0,,1,61.54,13:26,14:20,0:53,688,10044.8
99,10,10-15,NSE:BIOCON-EQ,0.35,14.85,8.05,6.8,332.3,1.14,0.5,1.7,13,9,2,0,,2,69.23,10:42,11:45,1:2,1505,10234.0
100,15,13-15,NSE:TECHM-EQ,1.15,39.2,15.85,23.35,1128.9,3.02,0.5,5.65,13,7,3,0,,3,53.85,13:50,14:31,0:41,443,10344.05
101,10,9-15,NSE:SUNPHARMA-EQ,0.85,38.25,20.6,17.65,851.1,2.94,0.5,4.25,13,9,2,0,,1,69.23,9:39,12:2,2:23,587,10360.55
102,15,10-0,NSE:WIPRO-EQ,0.5,18.45,8.7,9.75,469.05,1.42,0.5,2.35,13,7,4,0,,1,53.85,10:37,12:26,1:48,1066,10393.5
103,10,10-5,NSE:SUNPHARMA-EQ,0.85,33.7,15.9,17.8,845.8,2.59,0.5,4.25,13,8,4,0,,1,61.54,10:35,12:10,1:35,591,10519.8
104,10,9-25,NSE:UPL-EQ,0.75,31.55,15.85,15.7,740.25,2.43,0.5,3.7,13,8,3,0,,1,61.54,10:1,11:38,1:36,675,10597.5
105,10,10-15,NSE:BHARTIARTL-EQ,0.7,27.35,13.15,14.2,666.6,2.1,0.5,3.4,13,8,5,0,,0,61.54,10:43,12:17,1:33,750,10650.0
106,10,9-25,NSE:HDFC-EQ,2.3,99.05,51.0,48.05,2252.85,7.62,0.5,11.25,13,9,4,0,,0,69.23,10:5,12:2,1:57,222,10667.1
107,10,9-15,NSE:WIPRO-EQ,0.5,20.9,10.75,10.15,468.55,1.61,0.5,2.35,13,9,0,0,,4,69.23,10:27,11:50,1:23,1067,10830.05
108,15,10-15,NSE:TATASTEEL-EQ,1.1,41.2,17.95,23.25,1067.35,3.17,0.5,5.35,13,8,3,0,,2,61.54,10:48,11:20,0:31,468,10881.0
109,15,9-15,NSE:HCLTECH-EQ,1.05,41.1,18.75,22.35,1025.0,3.16,0.5,5.15,13,8,1,0,,3,61.54,10:15,12:20,2:5,488,10906.8
110,15,9-30,NSE:SAIL-EQ,0.1,3.5,1.85,1.65,75.05,0.27,0.5,0.4,13,9,4,0,,0,69.23,10:6,12:1,1:55,6662,10992.3
111,10,9-15,NSE:ITC-EQ,0.3,10.9,4.95,5.95,269.55,0.84,0.5,1.35,13,8,1,0,,2,61.54,10:0,12:5,2:5,1855,11037.25
112,10,10-5,NSE:DLF-EQ,0.35,14.5,7.3,7.2,326.05,1.12,0.5,1.65,13,9,4,0,,0,69.23,10:19,10:51,0:32,1534,11044.8
113,10,10-15,NSE:M&M-EQ,1.05,46.75,23.5,23.25,1042.9,3.6,0.5,5.25,13,9,3,0,,1,69.23,10:45,11:35,0:50,479,11136.75
114,10,10-15,NSE:INDUSINDBK-EQ,0.95,35.85,14.9,20.95,919.25,2.76,0.5,4.6,13,8,3,0,,1,61.54,10:38,12:13,1:35,544,11396.8
115,10,9-15,NSE:TECHM-EQ,1.15,54.75,28.7,26.05,1124.45,4.21,0.5,5.65,13,10,1,0,,1,76.92,9:47,11:25,1:38,445,11592.25
116,15,9-15,NSE:ITC-EQ,0.3,10.9,4.65,6.25,269.55,0.84,0.5,1.35,13,8,1,0,,2,61.54,10:13,13:3,2:50,1855,11593.75
117,10,9-25,NSE:TATASTEEL-EQ,1.1,46.35,21.45,24.9,1069.4,3.57,0.5,5.45,13,9,4,0,,0,69.23,9:40,10:47,1:6,468,11653.2
118,15,13-15,NSE:HCLTECH-EQ,1.05,37.85,13.8,24.05,1027.5,2.91,0.5,2.2999999999999545,13,7,3,0,,1,53.85,13:46,14:26,0:39,487,11712.35
119,10,10-5,NSE:TECHM-EQ,1.15,49.4,22.3,27.1,1127.55,3.8,0.5,5.65,13,9,4,0,,0,69.23,10:22,11:19,0:56,443,12005.3
120,15,10-0,NSE:INDIGO-EQ,1.8,88.9,45.85,43.05,1794.9,6.84,0.5,9.0,13,10,2,0,,1,76.92,11:1,11:49,0:48,279,12010.95
121,10,9-15,NSE:TITAN-EQ,2.15,97.05,45.65,51.4,2132.1,7.47,0.5,10.65,13,9,0,0,,3,69.23,9:39,10:23,0:44,235,12079.0
122,10,13-15,NSE:TECHM-EQ,1.15,43.15,15.5,27.65,1128.35,3.32,0.5,5.65,13,7,4,0,,1,53.85,13:37,14:22,0:45,443,12248.95
123,10,10-15,NSE:MARICO-EQ,0.5,20.05,8.0,12.05,487.4,1.54,0.5,2.45,13,8,5,0,,0,61.54,10:46,11:42,0:56,1026,12363.3
124,10,13-15,NSE:HCLTECH-EQ,1.05,41.5,16.0,25.5,1028.8,3.19,0.5,1.0,13,8,3,0,,2,61.54,13:43,14:29,0:45,486,12393.0
125,15,9-15,NSE:TITAN-EQ,2.15,86.4,32.85,53.55,2132.1,6.65,0.5,10.65,13,8,0,0,,3,61.54,9:46,10:33,0:46,235,12584.25
126,15,10-0,NSE:POWERGRID-EQ,0.25,9.15,3.5,5.65,224.0,0.7,0.5,1.15,13,8,2,0,,2,61.54,11:9,13:5,1:56,2232,12610.8
127,15,10-15,NSE:CIPLA-EQ,1.0,38.8,14.3,24.5,965.0,2.98,0.5,4.85,13,8,2,0,,3,61.54,11:11,13:1,1:50,518,12691.0
128,10,13-15,NSE:BHARTIARTL-EQ,0.7,23.7,6.65,17.05,668.9,1.82,0.5,3.35,13,7,4,0,,1,53.85,13:33,14:9,0:35,747,12736.35
129,10,10-5,NSE:M&M-EQ,1.05,46.7,19.8,26.9,1047.5,3.59,0.5,5.25,13,9,3,0,,0,69.23,10:31,11:56,1:24,477,12831.3
130,10,9-25,NSE:BIOCON-EQ,0.35,16.55,7.95,8.6,333.5,1.27,0.5,1.7,13,10,2,0,,1,76.92,10:2,11:20,1:18,1499,12891.4
131,15,9-15,NSE:ICICIBANK-EQ,0.75,32.35,13.6,18.75,727.0,2.49,0.5,3.65,13,9,2,0,,2,69.23,10:3,11:33,1:30,688,12900.0
132,15,10-0,NSE:MARICO-EQ,0.5,25.2,12.55,12.65,487.0,1.94,0.5,2.45,13,9,2,0,,1,69.23,10:30,12:4,1:34,1027,12991.55
133,10,9-15,NSE:ICICIBANK-EQ,0.75,32.35,13.25,19.1,726.65,2.49,0.5,3.65,13,9,2,0,,2,69.23,9:50,11:36,1:45,688,13140.8
134,10,10-15,NSE:WIPRO-EQ,0.5,18.4,6.0,12.4,470.4,1.42,0.5,2.35,13,8,4,0,,0,61.54,10:32,12:8,1:36,1063,13181.2
135,15,9-30,NSE:GAIL-EQ,0.15,6.85,2.8,4.05,153.15,0.53,0.5,0.8,13,9,2,0,,2,69.23,10:5,10:58,0:53,3265,13223.25
136,10,10-5,NSE:BIOCON-EQ,0.35,14.85,5.8,9.05,336.1,1.14,0.5,1.7,13,9,3,0,,1,69.23,10:47,12:17,1:30,1488,13466.4
137,10,9-15,NSE:COALINDIA-EQ,0.25,8.95,3.55,5.4,199.25,0.69,0.5,1.0,13,9,0,0,,4,69.23,10:18,11:42,1:24,2509,13548.6
138,10,10-15,NSE:BANDHANBNK-EQ,0.35,14.8,5.7,9.1,332.2,1.14,0.5,1.7,13,9,3,0,,1,69.23,10:28,10:58,0:30,1505,13695.5
139,10,9-25,NSE:JINDALSTEL-EQ,0.4,18.3,8.0,10.3,374.3,1.41,0.5,1.9,13,10,3,0,,0,76.92,9:55,10:38,0:43,1336,13760.8
140,15,9-30,NSE:TATAMOTORS-EQ,0.45,19.4,7.5,11.9,431.25,1.49,0.5,2.2,13,9,2,0,,2,69.23,10:55,11:51,0:56,1159,13792.1
141,15,9-15,NSE:BHARTIARTL-EQ,0.7,30.9,11.5,19.4,669.4,2.38,0.5,3.35,13,8,1,0,,2,61.54,10:11,11:50,1:38,747,14491.8
142,15,10-0,NSE:TATAMOTORS-EQ,0.45,19.3,6.75,12.55,432.7,1.48,0.5,2.2,13,9,4,0,,0,69.23,10:43,12:3,1:20,1156,14507.8
143,10,10-5,NSE:JINDALSTEL-EQ,0.4,18.45,7.55,10.9,371.85,1.42,0.5,1.9,13,10,3,0,,0,76.92,10:30,11:13,0:43,1345,14660.5
144,15,9-30,NSE:TITAN-EQ,2.15,107.15,43.95,63.2,2134.0,8.24,0.5,10.7,13,10,1,0,,1,76.92,10:0,11:12,1:12,234,14788.8
145,15,10-15,NSE:INDUSINDBK-EQ,0.95,45.3,18.1,27.2,918.45,3.48,0.5,4.6,13,10,2,0,,1,76.92,10:49,12:54,2:4,544,14796.8
146,15,10-15,NSE:JINDALSTEL-EQ,0.4,18.25,7.1,11.15,371.3,1.4,0.5,1.9,13,10,3,0,,0,76.92,10:48,11:21,0:33,1347,15019.05
147,15,9-30,NSE:ICICIBANK-EQ,0.75,32.35,10.4,21.95,727.0,2.49,0.5,3.65,13,9,4,0,,0,69.23,10:16,11:56,1:40,688,15101.6
148,10,9-25,NSE:ADANIPORTS-EQ,0.75,33.7,11.15,22.55,728.6,2.59,0.5,3.65,13,9,3,0,,1,69.23,9:51,11:50,1:59,686,15469.3
149,15,10-15,NSE:BIOCON-EQ,0.35,16.55,6.15,10.4,336.1,1.27,0.5,1.7,13,10,1,0,,2,76.92,11:4,12:39,1:34,1488,15475.2
150,10,10-15,NSE:JINDALSTEL-EQ,0.4,18.3,6.65,11.65,371.85,1.41,0.5,1.9,13,10,3,0,,0,76.92,10:46,11:13,0:27,1345,15669.25
151,15,9-15,NSE:TECHM-EQ,1.15,54.75,18.9,35.85,1127.55,4.21,0.5,5.65,13,10,1,0,,0,76.92,10:6,11:33,1:27,443,15881.55
152,10,9-15,NSE:GAIL-EQ,0.15,7.65,2.75,4.9,154.0,0.59,0.5,0.8,13,10,1,0,,2,76.92,10:6,10:52,0:46,3247,15910.3
