,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
19,10,9-25,NSE:TATAMOTORS-EQ,0.45,15.3,13.7,1.6,431.45,1.18,0.5,2.2,13,7,5,0,,1,53.85,9:59,11:12,1:12,1159,1854.4
20,10,9-25,NSE:HINDALCO-EQ,0.45,18.5,16.65,1.85,398.4,1.42,0.5,2.05,13,9,4,0,,0,69.23,9:43,11:16,1:32,1255,2321.75
21,15,9-15,NSE:TATAMOTORS-EQ,0.45,16.45,14.4,2.05,429.7,1.27,0.5,2.2,13,7,1,0,,4,53.85,10:15,12:0,1:45,1164,2386.2
22,10,9-25,NSE:TITAN-EQ,2.15,86.45,76.2,10.25,2132.1,6.65,0.5,10.6,13,8,4,0,,1,61.54,10:0,11:32,1:32,235,2408.75
23,15,10-0,NSE:INDUSINDBK-EQ,0.95,36.75,32.25,4.5,917.0,2.83,0.5,4.6,13,8,5,0,,0,61.54,10:24,12:33,2:9,545,2452.5
24,15,10-15,NSE:ONGC-EQ,0.2,6.45,5.6,0.85,166.3,0.5,0.5,0.85,13,8,3,0,,1,61.54,11:3,12:7,1:3,3007,2555.95
25,10,10-15,NSE:BIOCON-EQ,0.35,13.3,11.55,1.75,332.3,1.02,0.5,1.7,13,8,4,0,,1,61.54,10:48,12:13,1:25,1505,2633.75
26,15,10-0,NSE:CHOLAFIN-EQ,0.7,26.6,22.85,3.75,676.0,2.05,0.5,3.4,13,8,5,0,,0,61.54,10:50,11:43,0:52,740,2775.0
27,15,10-0,NSE:INDIGO-EQ,1.8,72.25,62.15,10.1,1794.9,5.56,0.5,9.0,13,8,2,0,,3,61.54,11:3,11:35,0:31,279,2817.9
28,15,9-30,NSE:SBIN-EQ,0.5,16.45,13.8,2.65,465.3,1.27,0.5,2.35,13,7,5,0,,1,53.85,10:6,11:32,1:25,1075,2848.75
29,15,10-0,NSE:BIOCON-EQ,0.35,13.25,11.25,2.0,336.1,1.02,0.5,1.7,13,8,3,0,,2,61.54,11:5,12:20,1:15,1488,2976.0
30,10,9-25,NSE:JINDALSTEL-EQ,0.4,16.85,14.6,2.25,374.3,1.3,0.5,1.9,13,9,4,0,,0,69.23,9:52,10:31,0:38,1336,3006.0
31,10,9-15,NSE:BANDHANBNK-EQ,0.35,13.1,11.05,2.05,333.4,1.01,0.5,1.7,13,8,2,0,,2,61.54,10:5,11:40,1:35,1500,3075.0
32,10,9-15,NSE:M&M-EQ,1.05,46.65,40.2,6.45,1047.3,3.59,0.5,5.25,13,9,1,0,,3,69.23,9:57,11:16,1:18,477,3076.65
33,15,9-15,NSE:BPCL-EQ,0.35,11.6,9.55,2.05,324.1,0.89,0.5,1.65,13,7,1,0,,4,53.85,10:21,12:19,1:57,1543,3163.15
34,10,9-25,NSE:IOC-EQ,0.15,4.2,3.45,0.75,118.1,0.32,0.5,0.6,13,7,4,0,,2,53.85,9:49,11:10,1:21,4234,3175.5
35,10,10-15,NSE:GRASIM-EQ,1.35,54.9,46.5,8.4,1303.3,4.22,0.5,6.6,13,8,5,0,,0,61.54,11:11,12:0,0:48,384,3225.6
36,10,13-25,NSE:JINDALSTEL-EQ,0.4,13.25,10.85,2.4,366.05,1.02,0.5,1.85,13,7,4,0,,1,53.85,13:47,14:20,0:32,1366,3278.4
37,15,9-30,NSE:BANDHANBNK-EQ,0.35,13.15,10.9,2.25,333.75,1.01,0.5,1.7,13,7,3,0,,2,53.85,9:46,10:24,0:37,1498,3370.5
38,15,9-15,NSE:BANKBARODA-EQ,0.1,4.9,4.15,0.75,103.7,0.38,0.5,0.55,13,9,1,0,,2,69.23,11:16,12:48,1:31,4822,3616.5
39,15,10-0,NSE:HDFC-EQ,2.3,78.25,61.55,16.7,2253.0,6.02,0.5,11.3,13,7,5,0,,1,53.85,10:38,12:23,1:45,222,3707.4
40,15,9-15,NSE:ICICIBANK-EQ,0.75,25.7,20.0,5.7,727.0,1.98,0.5,3.65,13,7,3,0,,3,53.85,9:57,11:17,1:19,688,3921.6
41,10,9-15,NSE:MARICO-EQ,0.5,20.75,16.85,3.9,494.35,1.6,0.5,2.5,13,8,2,0,,2,61.54,10:36,11:23,0:47,1011,3942.9
42,15,9-30,NSE:INDUSINDBK-EQ,0.95,36.8,29.45,7.35,917.0,2.83,0.5,4.6,13,8,5,0,,0,61.54,9:58,12:5,2:7,545,4005.75
43,10,10-5,NSE:COALINDIA-EQ,0.25,6.9,5.3,1.6,199.15,0.53,0.5,1.0,13,7,3,0,,2,53.85,10:27,12:23,1:55,2511,4017.6
44,10,10-15,NSE:INDIGO-EQ,1.8,72.45,57.35,15.1,1805.95,5.57,0.5,9.0,13,8,4,0,,1,61.54,10:36,11:11,0:35,277,4182.7
45,10,10-5,NSE:LUPIN-EQ,0.65,24.75,19.55,5.2,620.4,1.9,0.5,3.1,13,8,4,0,,1,61.54,10:25,11:36,1:11,806,4191.2
46,15,10-15,NSE:HDFC-EQ,2.3,78.3,59.3,19.0,2258.1,6.02,0.5,11.3,13,7,5,0,,1,53.85,10:40,12:55,2:15,221,4199.0
47,15,10-15,NSE:GAIL-EQ,0.15,5.3,3.95,1.35,153.15,0.41,0.5,0.8,13,7,3,0,,3,53.85,11:2,12:8,1:6,3265,4407.75
48,15,10-0,NSE:TITAN-EQ,2.15,76.45,57.35,19.1,2150.0,5.88,0.5,10.7,13,7,4,0,,2,53.85,10:27,11:47,1:19,233,4450.3
49,10,9-15,NSE:BANKBARODA-EQ,0.1,4.9,3.95,0.95,102.55,0.38,0.5,0.55,13,9,1,0,,2,69.23,11:3,12:45,1:41,4876,4632.2
50,15,10-15,NSE:PNB-EQ,0.05,1.35,1.05,0.3,30.8,0.1,0.5,0.2,13,7,4,0,,1,53.85,11:41,12:43,1:1,16234,4870.2
51,10,9-15,NSE:HINDALCO-EQ,0.45,20.7,16.85,3.85,395.4,1.59,0.5,2.05,13,10,2,0,,1,76.92,10:3,11:50,1:47,1265,4870.25
52,10,10-5,NSE:BIOCON-EQ,0.35,13.3,9.8,3.5,336.1,1.02,0.5,1.7,13,8,4,0,,1,61.54,10:47,12:0,1:12,1488,5208.0
53,15,9-30,NSE:SAIL-EQ,0.1,3.55,2.75,0.8,75.05,0.27,0.5,0.4,13,9,4,0,,0,69.23,10:18,11:58,1:40,6662,5329.6
54,15,10-0,NSE:SAIL-EQ,0.1,3.2,2.4,0.8,74.9,0.25,0.5,0.4,13,7,2,0,,3,53.85,11:0,11:39,0:39,6676,5340.8
55,15,9-30,NSE:CIPLA-EQ,1.0,39.55,28.8,10.75,968.45,3.04,0.5,4.9,13,8,2,0,,2,61.54,10:1,11:5,1:3,516,5547.0
56,10,10-15,NSE:AXISBANK-EQ,0.65,23.85,16.55,7.3,654.6,1.83,0.5,3.3,13,7,5,0,,1,53.85,10:36,11:55,1:18,764,5577.2
57,10,9-35,NSE:PNB-EQ,0.05,1.45,1.1,0.35,31.2,0.11,0.5,0.2,13,7,4,0,,0,53.85,10:21,11:32,1:11,16026,5609.1
58,10,10-15,NSE:GAIL-EQ,0.15,6.05,4.3,1.75,153.35,0.47,0.5,0.8,13,8,4,0,,1,61.54,10:35,11:30,0:55,3261,5706.75
59,10,9-15,NSE:DLF-EQ,0.35,15.1,11.35,3.75,325.55,1.16,0.5,1.65,13,9,1,0,,3,69.23,10:19,11:5,0:45,1536,5760.0
60,10,10-5,NSE:INDIGO-EQ,1.8,75.05,54.25,20.8,1795.25,5.77,0.5,9.0,13,8,3,0,,2,61.54,10:31,11:47,1:15,279,5803.2
61,15,9-30,NSE:BPCL-EQ,0.35,13.15,9.4,3.75,321.4,1.01,0.5,1.65,13,8,4,0,,1,61.54,10:28,11:7,0:39,1556,5835.0
62,15,9-30,NSE:DLF-EQ,0.35,14.85,11.05,3.8,325.25,1.14,0.5,1.65,13,9,4,0,,0,69.23,9:45,10:45,1:0,1537,5840.6
63,10,13-15,NSE:JSWSTEEL-EQ,0.6,19.9,13.1,6.8,568.65,1.53,0.5,2.85,13,7,2,0,,3,53.85,13:43,13:56,0:12,879,5977.2
64,15,10-0,NSE:CIPLA-EQ,1.0,34.35,22.75,11.6,966.65,2.64,0.5,4.85,13,7,3,0,,2,53.85,10:40,12:42,2:2,517,5997.2
65,15,9-30,NSE:TITAN-EQ,2.15,86.95,60.45,26.5,2134.0,6.69,0.5,10.7,13,8,3,0,,1,61.54,10:9,11:41,1:31,234,6201.0
66,15,9-30,NSE:TATAMOTORS-EQ,0.45,17.35,11.75,5.6,431.25,1.33,0.5,2.2,13,8,4,0,,1,61.54,11:3,11:54,0:50,1159,6490.4
67,10,9-15,NSE:ICICIBANK-EQ,0.75,27.0,17.3,9.7,726.65,2.08,0.5,3.65,13,7,3,0,,3,53.85,9:51,11:43,1:52,688,6673.6
68,10,10-15,NSE:TITAN-EQ,2.15,87.0,58.5,28.5,2130.75,6.69,0.5,10.75,13,8,4,0,,1,61.54,10:38,11:25,0:46,235,6697.5
69,15,9-15,NSE:BIOCON-EQ,0.35,13.5,8.85,4.65,336.1,1.04,0.5,1.7,13,8,1,0,,2,61.54,10:50,12:11,1:20,1488,6919.2
70,10,10-15,NSE:MARICO-EQ,0.5,17.8,11.05,6.75,487.4,1.37,0.5,2.45,13,7,6,0,,0,53.85,10:49,11:45,0:55,1026,6925.5
71,15,9-30,NSE:JSWSTEEL-EQ,0.6,25.6,17.55,8.05,573.1,1.97,0.5,2.9,13,9,2,0,,2,69.23,10:21,11:6,0:45,872,7019.6
72,15,9-15,NSE:DLF-EQ,0.35,15.05,10.4,4.65,326.3,1.16,0.5,1.65,13,9,1,0,,3,69.23,10:0,10:45,0:45,1532,7123.8
73,10,10-15,NSE:UPL-EQ,0.75,30.5,19.95,10.55,737.05,2.35,0.5,3.75,13,8,4,0,,1,61.54,10:32,11:33,1:1,678,7152.9
74,10,13-15,NSE:JINDALSTEL-EQ,0.4,15.1,9.8,5.3,365.65,1.16,0.5,1.85,13,8,5,0,,0,61.54,13:43,14:10,0:26,1367,7245.1
75,15,10-0,NSE:GAIL-EQ,0.15,6.1,3.85,2.25,153.55,0.47,0.5,0.8,13,8,4,0,,1,61.54,10:16,11:11,0:54,3256,7326.0
76,10,10-5,NSE:GAIL-EQ,0.15,6.1,3.75,2.35,153.55,0.47,0.5,0.8,13,8,3,0,,1,61.54,10:17,11:17,1:0,3256,7651.6
77,15,10-0,NSE:ICICIBANK-EQ,0.75,29.4,18.2,11.2,727.0,2.26,0.5,3.65,13,8,5,0,,0,61.54,10:28,12:22,1:54,688,7705.6
78,15,9-30,NSE:HDFC-EQ,2.3,90.65,55.65,35.0,2248.5,6.97,0.5,11.25,13,8,4,0,,1,61.54,10:0,11:41,1:41,222,7770.0
79,10,10-5,NSE:ICICIBANK-EQ,0.75,29.4,18.0,11.4,726.3,2.26,0.5,3.65,13,8,5,0,,0,61.54,10:25,12:21,1:56,688,7843.2
80,15,10-0,NSE:MARICO-EQ,0.5,23.15,15.5,7.65,487.0,1.78,0.5,2.45,13,8,2,0,,2,61.54,10:26,11:58,1:31,1027,7856.55
81,10,9-25,NSE:BIOCON-EQ,0.35,14.9,9.6,5.3,333.5,1.15,0.5,1.7,13,9,3,0,,0,69.23,10:3,11:21,1:17,1499,7944.7
82,10,10-5,NSE:TATASTEEL-EQ,1.1,42.3,25.3,17.0,1065.5,3.25,0.5,5.35,13,8,3,0,,2,61.54,10:22,11:6,0:43,469,7973.0
83,10,10-15,NSE:BANKBARODA-EQ,0.1,4.3,2.65,1.65,103.25,0.33,0.5,0.55,13,8,4,0,,0,61.54,10:45,11:22,0:37,4843,7990.95
84,15,10-15,NSE:TATASTEEL-EQ,1.1,42.4,25.1,17.3,1067.35,3.26,0.5,5.35,13,8,3,0,,2,61.54,10:54,11:30,0:35,468,8096.4
85,15,9-15,NSE:BANDHANBNK-EQ,0.35,13.15,7.75,5.4,333.4,1.01,0.5,1.7,13,8,1,0,,3,61.54,10:9,11:28,1:18,1500,8100.0
86,15,9-30,NSE:WIPRO-EQ,0.5,18.9,11.3,7.6,467.35,1.45,0.5,2.4,13,8,3,0,,1,61.54,10:20,11:31,1:11,1070,8132.0
87,15,10-0,NSE:BANKBARODA-EQ,0.1,4.85,3.15,1.7,103.1,0.37,0.5,0.55,13,9,4,0,,0,69.23,10:26,11:48,1:21,4850,8245.0
88,10,9-25,NSE:UPL-EQ,0.75,28.3,15.95,12.35,740.25,2.18,0.5,3.7,13,7,3,0,,2,53.85,10:5,11:20,1:15,675,8336.25
89,15,9-15,NSE:ADANIPORTS-EQ,0.75,33.0,20.8,12.2,731.05,2.54,0.5,3.65,13,9,2,0,,0,69.23,10:6,11:50,1:43,684,8344.8
90,10,10-5,NSE:JINDALSTEL-EQ,0.4,16.95,10.55,6.4,371.85,1.3,0.5,1.9,13,9,4,0,,0,69.23,10:30,11:19,0:48,1345,8608.0
91,10,10-15,NSE:WIPRO-EQ,0.5,16.65,8.45,8.2,470.4,1.28,0.5,2.35,13,7,5,0,,0,53.85,10:33,12:7,1:34,1063,8716.6
92,10,10-15,NSE:ICICIBANK-EQ,0.75,25.85,13.1,12.75,727.5,1.99,0.5,3.65,13,7,6,0,,0,53.85,10:32,12:6,1:34,687,8759.25
93,15,10-15,NSE:BIOCON-EQ,0.35,15.0,9.1,5.9,336.1,1.15,0.5,1.7,13,9,3,0,,1,69.23,11:6,13:10,2:3,1488,8779.2
94,10,10-15,NSE:TATASTEEL-EQ,1.1,38.65,19.55,19.1,1067.5,2.97,0.5,5.35,13,7,3,0,,3,53.85,10:53,11:51,0:57,468,8938.8
95,10,10-5,NSE:BANKBARODA-EQ,0.1,4.85,2.95,1.9,103.05,0.37,0.5,0.55,13,9,4,0,,0,69.23,10:19,11:39,1:20,4852,9218.8
96,10,10-5,NSE:BANDHANBNK-EQ,0.35,13.25,7.05,6.2,334.2,1.02,0.5,1.7,13,8,4,0,,1,61.54,10:25,11:32,1:7,1496,9275.2
97,10,10-5,NSE:HDFC-EQ,2.3,78.95,36.0,42.95,2251.55,6.07,0.5,11.3,13,7,6,0,,0,53.85,10:29,12:15,1:45,222,9534.9
98,10,9-25,NSE:MARICO-EQ,0.5,23.4,14.0,9.4,486.95,1.8,0.5,2.45,13,9,4,0,,0,69.23,9:55,11:3,1:8,1027,9653.8
99,10,10-5,NSE:TECHM-EQ,1.15,50.9,29.0,21.9,1127.55,3.92,0.5,5.65,13,9,4,0,,0,69.23,10:28,11:22,0:54,443,9701.7
100,15,9-15,NSE:MARICO-EQ,0.5,20.95,11.35,9.6,494.2,1.61,0.5,2.5,13,7,1,0,,2,53.85,10:41,11:50,1:9,1012,9715.2
101,15,9-15,NSE:JINDALSTEL-EQ,0.4,19.15,12.0,7.15,366.05,1.47,0.5,1.9,13,10,1,0,,1,76.92,10:34,11:42,1:7,1366,9766.9
102,10,9-15,NSE:INDIGO-EQ,1.8,72.75,36.95,35.8,1795.25,5.6,0.5,9.0,13,8,1,0,,1,61.54,10:8,11:17,1:8,279,9988.2
103,10,9-25,NSE:INDUSINDBK-EQ,0.95,41.5,23.15,18.35,913.0,3.19,0.5,4.6,13,9,4,0,,0,69.23,9:51,11:19,1:27,548,10055.8
104,10,9-15,NSE:HDFC-EQ,2.3,84.75,38.55,46.2,2252.85,6.52,0.5,11.3,13,7,1,0,,5,53.85,9:46,11:58,2:12,222,10256.4
105,15,10-0,NSE:BANDHANBNK-EQ,0.35,14.9,7.95,6.95,332.85,1.15,0.5,1.7,13,8,3,0,,1,61.54,10:25,11:36,1:11,1502,10438.9
106,10,13-15,NSE:WIPRO-EQ,0.5,16.6,6.55,10.05,471.0,1.28,0.5,2.4,13,7,4,0,,1,53.85,13:30,14:15,0:44,1062,10673.1
107,10,9-15,NSE:INDUSINDBK-EQ,0.95,41.5,21.0,20.5,913.0,3.19,0.5,4.6,13,9,2,0,,1,69.23,9:50,12:26,2:35,548,11234.0
108,15,9-15,NSE:HDFC-EQ,2.3,81.5,30.8,50.7,2253.0,6.27,0.5,11.3,13,7,1,0,,3,53.85,10:13,12:11,1:58,222,11255.4
109,15,10-0,NSE:ONGC-EQ,0.2,7.3,3.5,3.8,166.3,0.56,0.5,0.85,13,9,1,0,,3,69.23,10:40,11:56,1:16,3007,11426.6
110,10,13-15,NSE:ADANIPORTS-EQ,0.75,29.45,12.75,16.7,727.1,2.27,0.5,3.65,13,8,4,0,,1,61.54,13:26,14:21,0:55,688,11489.6
111,10,9-15,NSE:BIOCON-EQ,0.35,13.4,5.6,7.8,333.9,1.03,0.5,1.7,13,8,0,0,,3,61.54,10:33,11:42,1:8,1497,11676.6
112,15,9-15,NSE:INDIGO-EQ,1.8,73.2,31.0,42.2,1794.9,5.63,0.5,9.0,13,8,1,0,,1,61.54,10:52,11:33,0:41,279,11773.8
113,15,9-30,NSE:ADANIPORTS-EQ,0.75,36.8,19.3,17.5,731.05,2.83,0.5,3.65,13,10,3,0,,0,76.92,9:52,11:30,1:37,684,11970.0
114,15,9-15,NSE:CHOLAFIN-EQ,0.7,26.9,10.6,16.3,670.85,2.07,0.5,3.4,13,8,0,0,,3,61.54,10:5,11:31,1:26,745,12143.5
115,10,10-5,NSE:WIPRO-EQ,0.5,19.0,7.5,11.5,468.45,1.46,0.5,2.35,13,8,4,0,,1,61.54,10:25,11:30,1:5,1067,12270.5
116,15,10-15,NSE:CIPLA-EQ,1.0,39.25,15.5,23.75,965.0,3.02,0.5,4.85,13,8,2,0,,3,61.54,11:3,12:56,1:52,518,12302.5
117,10,9-15,NSE:TECHM-EQ,1.15,56.65,28.7,27.95,1124.45,4.36,0.5,5.65,13,10,1,0,,1,76.92,9:47,11:15,1:28,445,12437.75
118,10,10-5,NSE:M&M-EQ,1.05,46.15,19.8,26.35,1047.5,3.55,0.5,5.25,13,9,3,0,,0,69.23,10:30,11:32,1:2,477,12568.95
119,10,10-5,NSE:ADANIPORTS-EQ,0.75,32.9,14.4,18.5,728.15,2.53,0.5,3.65,13,9,4,0,,0,69.23,10:30,11:39,1:8,687,12709.5
120,15,10-15,NSE:TITAN-EQ,2.15,98.2,43.35,54.85,2133.0,7.55,0.5,10.8,13,9,3,0,,1,69.23,10:48,11:48,1:0,234,12834.9
121,15,9-30,NSE:UPL-EQ,0.75,31.0,11.75,19.25,741.4,2.38,0.5,3.75,13,8,2,0,,2,61.54,10:13,11:28,1:15,674,12974.5
122,10,10-15,NSE:INDUSINDBK-EQ,0.95,36.75,12.7,24.05,919.25,2.83,0.5,4.6,13,8,3,0,,1,61.54,10:38,12:47,2:8,544,13083.2
123,10,9-15,NSE:COALINDIA-EQ,0.25,8.85,3.55,5.3,199.25,0.68,0.5,1.0,13,9,0,0,,4,69.23,10:6,11:28,1:22,2509,13297.7
124,15,10-15,NSE:TATAMOTORS-EQ,0.45,19.6,8.05,11.55,433.05,1.51,0.5,2.2,13,9,4,0,,0,69.23,10:48,11:46,0:58,1155,13340.25
125,10,10-5,NSE:TATAMOTORS-EQ,0.45,17.55,6.0,11.55,432.55,1.35,0.5,2.2,13,8,5,0,,0,61.54,10:31,12:8,1:37,1156,13351.8
126,15,10-0,NSE:COALINDIA-EQ,0.25,7.9,2.55,5.35,199.2,0.61,0.5,1.0,13,8,2,0,,1,61.54,10:43,12:0,1:16,2510,13428.5
127,10,9-15,NSE:SAIL-EQ,0.1,3.6,1.55,2.05,74.75,0.28,0.5,0.4,13,9,0,0,,3,69.23,10:28,11:52,1:24,6689,13712.45
128,10,10-5,NSE:TITAN-EQ,2.15,97.65,38.1,59.55,2141.5,7.51,0.5,10.7,13,9,4,0,,0,69.23,10:22,11:18,0:55,233,13875.15
129,15,9-30,NSE:ICICIBANK-EQ,0.75,30.95,10.4,20.55,727.0,2.38,0.5,3.65,13,8,4,0,,1,61.54,10:0,12:10,2:10,688,14138.4
130,15,9-15,NSE:SAIL-EQ,0.1,3.6,1.4,2.2,74.6,0.28,0.5,0.4,13,9,1,0,,2,69.23,11:8,11:56,0:48,6702,14744.4
131,10,10-15,NSE:BANDHANBNK-EQ,0.35,14.9,5.0,9.9,332.2,1.15,0.5,1.7,13,9,3,0,,1,69.23,10:28,11:30,1:2,1505,14899.5
132,10,9-15,NSE:TITAN-EQ,2.15,109.1,45.65,63.45,2132.1,8.39,0.5,10.65,13,10,0,0,,3,76.92,9:43,10:31,0:48,235,14910.75
133,10,10-15,NSE:HDFC-EQ,2.3,89.6,22.4,67.2,2253.1,6.89,0.5,11.3,13,8,4,0,,0,61.54,10:32,12:13,1:41,222,14918.4
134,10,13-15,NSE:GRASIM-EQ,1.35,54.65,15.45,39.2,1308.8,4.2,0.5,6.55,13,8,2,0,,2,61.54,13:28,14:12,0:43,382,14974.4
135,10,9-25,NSE:ADANIPORTS-EQ,0.75,34.1,12.15,21.95,728.6,2.62,0.5,3.65,13,9,3,0,,1,69.23,9:50,11:45,1:55,686,15057.7
136,15,10-0,NSE:TATAMOTORS-EQ,0.45,19.85,6.75,13.1,432.7,1.53,0.5,2.2,13,9,4,0,,0,69.23,10:40,12:6,1:26,1156,15143.6
137,15,9-15,NSE:TITAN-EQ,2.15,98.55,32.85,65.7,2132.1,7.58,0.5,10.65,13,9,0,0,,3,69.23,9:56,10:45,0:48,235,15439.5
138,15,9-15,NSE:IOC-EQ,0.15,4.2,0.5,3.7,118.6,0.32,0.5,0.6,13,7,0,0,,4,53.85,10:15,11:25,1:10,4216,15599.2
139,15,10-15,NSE:M&M-EQ,1.05,51.1,18.45,32.65,1042.9,3.93,0.5,5.25,13,9,2,0,,1,69.23,10:54,11:51,0:57,479,15639.35
140,10,10-15,NSE:M&M-EQ,1.05,51.1,18.1,33.0,1042.9,3.93,0.5,5.25,13,10,2,0,,1,76.92,10:48,11:33,0:45,479,15807.0
141,10,9-15,NSE:GAIL-EQ,0.15,7.7,2.75,4.95,154.0,0.59,0.5,0.8,13,10,1,0,,2,76.92,10:1,10:58,0:57,3247,16072.65
142,10,9-15,NSE:IOC-EQ,0.15,4.8,0.95,3.85,118.7,0.37,0.5,0.6,13,8,0,0,,4,61.54,10:8,11:45,1:36,4212,16216.2
143,10,10-5,NSE:INDUSINDBK-EQ,0.95,41.45,11.75,29.7,916.45,3.19,0.5,4.6,13,9,4,0,,0,69.23,10:29,12:27,1:57,546,16216.2
144,10,9-25,NSE:ICICIBANK-EQ,0.75,33.2,9.3,23.9,725.95,2.55,0.5,3.65,13,8,4,0,,0,61.54,9:46,11:35,1:48,689,16467.1
145,15,9-15,NSE:JSWSTEEL-EQ,0.6,28.6,9.5,19.1,573.1,2.2,0.5,2.9,13,10,1,0,,2,76.92,10:4,10:57,0:52,872,16655.2
146,15,10-15,NSE:INDUSINDBK-EQ,0.95,46.15,15.45,30.7,918.45,3.55,0.5,4.6,13,10,2,0,,1,76.92,10:45,13:16,2:31,544,16700.8
147,15,9-15,NSE:TECHM-EQ,1.15,56.65,18.9,37.75,1127.55,4.36,0.5,5.65,13,10,1,0,,0,76.92,9:52,11:19,1:27,443,16723.25
148,15,13-15,NSE:JINDALSTEL-EQ,0.4,17.1,4.5,12.6,365.95,1.32,0.5,1.85,13,9,2,0,,1,69.23,13:45,14:30,0:45,1366,17211.6
149,10,10-5,NSE:DLF-EQ,0.35,16.45,5.05,11.4,326.05,1.27,0.5,1.65,13,9,3,0,,0,69.23,10:25,10:54,0:29,1534,17487.6
150,10,10-15,NSE:TATAMOTORS-EQ,0.45,19.6,4.4,15.2,433.05,1.51,0.5,2.2,13,9,3,0,,0,69.23,10:45,11:47,1:2,1155,17556.0
151,15,10-0,NSE:TATASTEEL-EQ,1.1,52.85,15.3,37.55,1065.25,4.07,0.5,5.4,13,9,1,0,,2,69.23,10:48,11:52,1:4,469,17610.95
152,15,9-30,NSE:BANKBARODA-EQ,0.1,5.3,1.5,3.8,103.7,0.41,0.5,0.55,13,8,2,0,,1,61.54,10:6,12:9,2:3,4822,18323.6
153,15,9-30,NSE:GAIL-EQ,0.15,7.65,1.85,5.8,153.15,0.59,0.5,0.8,13,10,1,0,,2,76.92,10:3,10:31,0:28,3265,18937.0
