,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
24,10,9-15,NSE:ICICIBANK-EQ,0.75,51.8,19.95,31.85,726.65,3.98,1,7.3,13,7,4,0,,2,53.85,9:48,12:52,3:3,688,21912.8
25,10,9-25,NSE:SAIL-EQ,0.1,5.9,2.55,3.35,75.1,0.45,1,0.8,13,8,3,0,,2,61.54,9:46,11:45,1:58,6658,22304.3
26,10,9-25,NSE:SAIL-EQ,0.1,5.9,2.55,3.35,75.1,0.45,1,0.8,13,8,3,0,,2,61.54,9:46,11:45,1:58,6658,22304.3
27,10,10-15,NSE:JINDALSTEL-EQ,0.4,28.45,11.3,17.15,371.85,2.19,1,3.75,13,8,5,0,,0,61.54,11:5,11:52,0:47,1345,23066.75
28,15,10-0,NSE:INDUSINDBK-EQ,0.95,68.05,25.45,42.6,917.0,5.23,1,9.15,13,8,3,0,,2,61.54,10:30,12:43,2:13,545,23217.0
29,15,10-0,NSE:INDUSINDBK-EQ,0.95,68.05,25.45,42.6,917.0,5.23,1,9.15,13,8,3,0,,2,61.54,10:30,12:43,2:13,545,23217.0
30,15,9-30,NSE:BANKBARODA-EQ,0.1,8.2,3.05,5.15,103.7,0.63,1,1.05,13,8,2,0,,1,61.54,10:13,12:33,2:20,4822,24833.3
31,10,10-5,NSE:SAIL-EQ,0.1,5.9,2.05,3.85,75.4,0.45,1,0.75,13,8,3,0,,2,61.54,10:35,12:16,1:41,6631,25529.35
32,10,10-5,NSE:SAIL-EQ,0.1,5.9,2.05,3.85,75.4,0.45,1,0.75,13,8,3,0,,2,61.54,10:35,12:16,1:41,6631,25529.35
33,15,9-30,NSE:INDUSINDBK-EQ,0.95,60.8,13.9,46.9,917.0,4.68,1,9.15,13,7,2,0,,3,53.85,10:12,11:42,1:30,545,25560.5
34,15,9-30,NSE:INDUSINDBK-EQ,0.95,60.8,13.9,46.9,917.0,4.68,1,9.15,13,7,2,0,,3,53.85,10:12,11:42,1:30,545,25560.5
35,10,10-15,NSE:INDUSINDBK-EQ,0.95,65.5,16.15,49.35,919.25,5.04,1,9.2,13,7,3,0,,2,53.85,10:36,12:55,2:18,544,26846.4
36,10,10-15,NSE:INDUSINDBK-EQ,0.95,65.5,16.15,49.35,919.25,5.04,1,9.2,13,7,3,0,,2,53.85,10:36,12:55,2:18,544,26846.4
37,10,9-15,NSE:IOC-EQ,0.15,7.9,1.45,6.45,118.7,0.61,1,1.2,13,7,0,0,,5,53.85,10:12,13:6,2:54,4212,27167.4
38,10,9-25,NSE:ICICIBANK-EQ,0.75,52.75,12.6,40.15,725.95,4.06,1,7.25,13,7,5,0,,0,53.85,9:56,13:2,3:6,689,27663.35
39,10,9-25,NSE:ICICIBANK-EQ,0.75,52.75,12.6,40.15,725.95,4.06,1,7.25,13,7,5,0,,0,53.85,9:56,13:2,3:6,689,27663.35
40,15,9-30,NSE:GAIL-EQ,0.15,11.9,3.3,8.6,153.15,0.92,1,1.55,13,8,3,0,,2,61.54,10:7,12:24,2:16,3265,28079.0
