,TF,Time,Name,SlBuffer,WinPoints,SlPoints,PointsAfterSL,AppxPrice,AvgPntPerTrade,Target %,Target in Rs,Days,WinDays,SLHitDays,SLAboveATR,ATR,RBD,Win%,AvgEntry,AvgExit,AvgTime,Quantity,FinalAmt
21,10,10-15,NSE:UPL-EQ,0.65,25.4,21.05,4.35,626.8,1.95,0.5,3.15,13,7,5,0,,1,53.85,10:42,11:46,1:4,798,3471.3
22,10,10-15,NSE:BPCL-EQ,0.3,11.25,9.15,2.1,301.5,0.87,0.5,1.5,13,7,6,0,,0,53.85,10:26,11:2,0:35,1658,3481.8
23,10,10-15,NSE:JINDALSTEL-EQ,0.35,14.15,11.9,2.25,311.9,1.09,0.5,1.6,13,8,5,0,,0,61.54,10:52,11:16,0:23,1603,3606.75
24,15,9-15,NSE:TATAMOTORS-EQ,0.45,16.65,13.7,2.95,392.3,1.28,0.5,2.0,13,8,1,0,,4,61.54,10:0,11:22,1:22,1275,3761.25
25,10,9-25,NSE:HDFC-EQ,2.2,85.65,69.3,16.35,2154.85,6.59,0.5,10.85,13,8,5,0,,0,61.54,9:57,11:25,1:27,232,3793.2
26,15,9-30,NSE:SUNPHARMA-EQ,0.85,33.35,27.2,6.15,810.9,2.57,0.5,4.1,13,8,4,0,,1,61.54,10:1,11:26,1:24,617,3794.55
27,10,10-5,NSE:TATAMOTORS-EQ,0.45,14.65,11.6,3.05,395.85,1.13,0.5,2.0,13,7,6,0,,0,53.85,10:22,12:15,1:52,1263,3852.15
28,15,10-15,NSE:CHOLAFIN-EQ,0.65,25.95,21.2,4.75,614.05,2.0,0.5,3.15,13,8,4,0,,1,61.54,10:48,12:1,1:13,814,3866.5
29,15,10-15,NSE:TATASTEEL-EQ,0.85,34.8,27.9,6.9,855.0,2.68,0.5,4.3,13,7,5,0,,1,53.85,10:49,11:23,0:34,585,4036.5
30,15,9-15,NSE:BANDHANBNK-EQ,0.3,14.45,12.2,2.25,278.2,1.11,0.5,1.45,13,9,1,0,,3,69.23,10:15,11:26,1:11,1797,4043.25
31,15,10-15,NSE:TATAMOTORS-EQ,0.45,14.5,11.15,3.35,395.4,1.12,0.5,2.0,13,7,6,0,,0,53.85,11:0,12:19,1:19,1265,4237.75
32,15,9-30,NSE:BANDHANBNK-EQ,0.3,12.85,10.5,2.35,276.8,0.99,0.5,1.4,13,7,2,0,,2,53.85,10:13,10:50,0:37,1806,4244.1
33,15,10-0,NSE:BIOCON-EQ,0.35,11.45,8.75,2.7,316.25,0.88,0.5,1.6,13,7,2,0,,2,53.85,10:53,12:45,1:51,1581,4268.7
34,10,9-15,NSE:SUNPHARMA-EQ,0.85,33.45,26.4,7.05,810.9,2.57,0.5,4.15,13,8,2,0,,2,61.54,9:38,12:25,2:46,617,4349.85
35,10,9-35,NSE:MARICO-EQ,0.5,20.0,15.7,4.3,481.0,1.54,0.5,2.4,13,8,3,0,,1,61.54,9:53,11:31,1:37,1040,4472.0
36,10,9-25,NSE:MARICO-EQ,0.5,22.4,18.1,4.3,473.45,1.72,0.5,2.45,13,9,4,0,,0,69.23,9:52,11:0,1:7,1056,4540.8
37,10,9-25,NSE:ADANIPORTS-EQ,0.7,29.25,23.05,6.2,671.8,2.25,0.5,3.4,13,8,4,0,,1,61.54,9:52,11:48,1:55,744,4612.8
38,15,10-15,NSE:BPCL-EQ,0.3,12.8,9.95,2.85,303.35,0.98,0.5,1.5,13,8,4,0,,1,61.54,10:48,12:7,1:18,1648,4696.8
39,15,9-30,NSE:AXISBANK-EQ,0.65,22.65,16.65,6.0,626.0,1.74,0.5,3.15,13,7,4,0,,1,53.85,10:19,11:57,1:38,799,4794.0
40,10,9-15,NSE:WIPRO-EQ,0.45,20.35,16.1,4.25,414.8,1.57,0.5,2.15,13,9,1,0,,3,69.23,9:58,11:13,1:15,1205,5121.25
41,15,10-15,NSE:WIPRO-EQ,0.45,15.45,11.1,4.35,418.85,1.19,0.5,2.1,13,7,4,0,,2,53.85,10:51,12:27,1:36,1194,5193.9
42,15,10-0,NSE:KOTAKBANK-EQ,1.7,62.65,44.9,17.75,1666.0,4.82,0.5,8.35,13,7,5,0,,0,53.85,10:45,13:0,2:15,300,5325.0
43,10,9-45,NSE:BANDHANBNK-EQ,0.3,14.45,11.45,3.0,277.15,1.11,0.5,1.4,13,9,4,0,,0,69.23,9:36,10:20,0:44,1804,5412.0
44,10,10-5,NSE:GAIL-EQ,0.15,5.95,4.5,1.45,132.45,0.46,0.5,0.7,13,8,3,0,,1,61.54,10:43,11:22,0:38,3775,5473.75
45,10,10-15,NSE:ICICIBANK-EQ,0.7,25.05,17.45,7.6,692.9,1.93,0.5,3.5,13,7,6,0,,0,53.85,10:47,12:9,1:21,722,5487.2
46,15,10-15,NSE:AXISBANK-EQ,0.65,23.05,15.95,7.1,629.0,1.77,0.5,3.15,13,7,5,0,,1,53.85,10:51,12:17,1:25,795,5644.5
47,10,10-15,NSE:ONGC-EQ,0.15,5.5,3.95,1.55,135.65,0.42,0.5,0.7,13,7,5,0,,1,53.85,10:36,11:36,1:0,3686,5713.3
48,10,10-15,NSE:HCLTECH-EQ,1.0,37.3,26.05,11.25,970.6,2.87,0.5,4.85,13,7,5,0,,1,53.85,10:35,11:56,1:21,515,5793.75
49,15,9-30,NSE:ADANIPORTS-EQ,0.7,31.75,23.85,7.9,671.4,2.44,0.5,3.4,13,9,4,0,,0,69.23,10:23,11:23,1:0,745,5885.5
50,15,9-15,NSE:SUNPHARMA-EQ,0.85,29.0,18.95,10.05,810.9,2.23,0.5,4.15,13,7,1,0,,2,53.85,9:45,12:19,2:34,617,6200.85
51,15,10-15,NSE:COALINDIA-EQ,0.2,7.75,5.35,2.4,182.85,0.6,0.5,0.95,13,8,3,0,,1,61.54,10:48,12:33,1:45,2734,6561.6
52,10,9-25,NSE:COALINDIA-EQ,0.2,7.75,5.35,2.4,182.05,0.6,0.5,0.95,13,8,3,0,,1,61.54,9:48,10:37,0:48,2746,6590.4
53,15,10-15,NSE:SBIN-EQ,0.45,18.2,12.15,6.05,449.9,1.4,0.5,2.25,13,7,2,0,,3,53.85,10:56,11:46,0:50,1111,6721.55
54,10,13-15,NSE:ONGC-EQ,0.15,5.3,3.45,1.85,132.95,0.41,0.5,0.7,13,7,3,0,,3,53.85,13:50,14:17,0:27,3761,6957.85
55,10,9-15,NSE:BHARTIARTL-EQ,0.65,26.95,18.0,8.95,641.9,2.07,0.5,3.25,13,8,2,0,,1,61.54,9:56,11:15,1:18,779,6972.05
56,10,9-15,NSE:UPL-EQ,0.65,32.5,23.5,9.0,634.65,2.5,0.5,3.3,13,9,2,0,,1,69.23,9:40,11:7,1:26,788,7092.0
57,15,10-0,NSE:HDFC-EQ,2.2,96.85,66.1,30.75,2162.45,7.45,0.5,10.8,13,9,3,0,,1,69.23,10:31,12:1,1:30,231,7103.25
58,10,10-5,NSE:TITAN-EQ,2.05,84.6,55.6,29.0,2033.7,6.51,0.5,10.15,13,8,5,0,,0,61.54,10:20,11:18,0:58,246,7134.0
59,10,9-15,NSE:ITC-EQ,0.3,10.85,6.9,3.95,266.8,0.83,0.5,1.35,13,8,2,0,,2,61.54,10:1,12:12,2:11,1874,7402.3
60,10,10-15,NSE:KOTAKBANK-EQ,1.7,61.85,37.25,24.6,1661.4,4.76,0.5,8.35,13,7,5,0,,1,53.85,10:37,11:46,1:8,301,7404.6
61,15,10-0,NSE:M&M-EQ,1.0,41.2,26.45,14.75,987.9,3.17,0.5,5.0,13,8,4,0,,0,61.54,11:0,12:37,1:37,506,7463.5
62,10,10-5,NSE:SUNPHARMA-EQ,0.85,29.2,16.95,12.25,807.9,2.25,0.5,4.1,13,7,4,0,,2,53.85,10:36,12:16,1:40,619,7582.75
63,10,10-5,NSE:BIOCON-EQ,0.35,13.15,8.35,4.8,315.05,1.01,0.5,1.6,13,8,4,0,,1,61.54,10:51,12:23,1:32,1587,7617.6
64,15,10-0,NSE:WIPRO-EQ,0.45,17.8,11.2,6.6,418.85,1.37,0.5,2.1,13,7,4,0,,1,53.85,10:52,12:16,1:24,1194,7880.4
65,15,10-0,NSE:TECHM-EQ,1.0,47.05,31.05,16.0,976.45,3.62,0.5,4.9,13,9,4,0,,0,69.23,10:23,11:31,1:8,512,8192.0
66,10,9-25,NSE:TATAMOTORS-EQ,0.4,16.6,10.05,6.55,392.9,1.28,0.5,2.0,13,8,4,0,,1,61.54,9:48,10:58,1:10,1273,8338.15
67,10,9-15,NSE:CIPLA-EQ,0.95,33.45,17.75,15.7,924.75,2.57,0.5,4.75,13,7,1,0,,4,53.85,10:0,11:27,1:27,541,8493.7
68,15,9-30,NSE:M&M-EQ,1.0,41.2,24.3,16.9,989.2,3.17,0.5,5.0,13,8,3,0,,1,61.54,10:20,11:20,1:0,505,8534.5
69,10,10-5,NSE:SBIN-EQ,0.45,18.3,10.45,7.85,447.35,1.41,0.5,2.25,13,8,5,0,,0,61.54,10:18,11:16,0:57,1118,8776.3
70,15,13-15,NSE:GAIL-EQ,0.15,5.25,2.9,2.35,133.5,0.4,0.5,0.7,13,7,4,0,,1,53.85,13:49,14:15,0:25,3745,8800.75
71,15,10-0,NSE:HINDALCO-EQ,0.35,16.25,10.55,5.7,320.95,1.25,0.5,1.65,13,9,2,0,,2,69.23,11:0,12:1,1:1,1558,8880.6
72,15,13-15,NSE:BANKBARODA-EQ,0.1,4.2,2.5,1.7,95.4,0.32,0.5,0.5,13,8,3,0,,1,61.54,13:54,14:30,0:35,5241,8909.7
73,15,10-15,NSE:HDFC-EQ,2.2,97.0,58.3,38.7,2167.95,7.46,0.5,10.85,13,9,3,0,,1,69.23,10:41,12:28,1:46,231,8939.7
74,15,9-30,NSE:HDFC-EQ,2.2,97.7,58.65,39.05,2166.9,7.52,0.5,10.85,13,9,3,0,,1,69.23,10:3,10:58,0:55,231,9020.55
75,10,9-25,NSE:TATASTEEL-EQ,0.9,44.25,28.9,15.35,851.0,3.4,0.5,4.3,13,9,4,0,,0,69.23,9:49,10:46,0:56,588,9025.8
76,15,9-15,NSE:CIPLA-EQ,0.95,33.5,16.8,16.7,923.3,2.58,0.5,4.75,13,7,1,0,,3,53.85,10:34,12:4,1:30,542,9051.4
77,10,9-25,NSE:HINDALCO-EQ,0.35,18.6,12.8,5.8,319.25,1.43,0.5,1.65,13,10,3,0,,0,76.92,10:3,11:8,1:5,1566,9082.8
78,10,9-15,NSE:BIOCON-EQ,0.35,12.75,6.8,5.95,313.05,0.98,0.5,1.1999999999999886,13,7,1,0,,2,53.85,10:18,11:21,1:2,1597,9502.15
79,15,9-30,NSE:WIPRO-EQ,0.45,20.1,12.2,7.9,414.8,1.55,0.5,2.1,13,9,3,0,,1,69.23,10:25,11:31,1:6,1205,9519.5
80,10,10-15,NSE:BHARTIARTL-EQ,0.65,26.85,14.3,12.55,646.95,2.07,0.5,3.25,13,8,5,0,,0,61.54,10:50,11:55,1:5,773,9701.15
81,15,9-15,NSE:HCLTECH-EQ,1.0,40.5,21.15,19.35,967.9,3.12,0.5,4.9,13,8,1,0,,3,61.54,9:43,11:26,1:43,517,10003.95
82,10,10-15,NSE:TECHM-EQ,1.0,47.0,26.75,20.25,983.35,3.62,0.5,4.9,13,9,4,0,,0,69.23,10:41,11:45,1:3,508,10287.0
83,10,9-25,NSE:TITAN-EQ,2.05,105.1,61.7,43.4,2028.25,8.08,0.5,10.25,13,10,2,0,,1,76.92,9:45,10:55,1:10,247,10719.8
84,15,10-15,NSE:MARICO-EQ,0.5,22.45,12.1,10.35,479.45,1.73,0.5,2.4,13,8,3,0,,1,61.54,10:53,12:8,1:15,1043,10795.05
85,10,10-5,NSE:M&M-EQ,1.0,41.3,20.0,21.3,987.0,3.18,0.5,5.0,13,8,4,0,,0,61.54,10:35,12:3,1:28,507,10799.1
86,15,13-15,NSE:GRASIM-EQ,1.35,46.35,17.45,28.9,1317.8,3.57,0.5,6.6,13,7,2,0,,2,53.85,13:47,14:40,0:53,379,10953.1
87,10,9-25,NSE:M&M-EQ,1.0,41.1,18.8,22.3,989.2,3.16,0.5,5.0,13,8,3,0,,1,61.54,10:16,11:20,1:3,505,11261.5
88,15,9-30,NSE:ICICIBANK-EQ,0.7,28.25,12.6,15.65,694.3,2.17,0.5,3.5,13,8,4,0,,1,61.54,10:16,11:26,1:9,720,11268.0
89,10,9-15,NSE:JINDALSTEL-EQ,0.35,17.7,10.6,7.1,314.8,1.36,0.5,1.65,13,9,1,0,,2,69.23,9:52,10:46,0:54,1588,11274.8
90,15,13-15,NSE:ONGC-EQ,0.15,6.05,3.05,3.0,132.95,0.47,0.5,0.7,13,8,2,0,,3,61.54,13:54,14:28,0:33,3761,11283.0
91,10,9-15,NSE:BANKBARODA-EQ,0.1,5.3,3.1,2.2,95.85,0.41,0.5,0.5,13,10,2,0,,1,76.92,9:44,11:25,1:41,5216,11475.2
92,15,13-15,NSE:TECHM-EQ,1.0,37.5,14.7,22.8,981.45,2.88,0.5,4.95,13,7,3,0,,3,53.85,13:52,14:33,0:41,509,11605.2
93,10,9-25,NSE:ITC-EQ,0.3,10.8,4.55,6.25,269.2,0.83,0.5,1.35,13,8,3,0,,2,61.54,9:38,12:2,2:23,1857,11606.25
94,15,10-0,NSE:INDUSINDBK-EQ,0.8,42.5,24.35,18.15,780.4,3.27,0.5,3.9,13,10,3,0,,0,76.92,10:28,12:13,1:45,641,11634.15
95,15,9-30,NSE:HINDALCO-EQ,0.35,18.65,11.05,7.6,324.9,1.43,0.5,1.65,13,10,2,0,,1,76.92,10:22,11:19,0:57,1539,11696.4
96,15,9-15,NSE:BHARTIARTL-EQ,0.65,26.85,11.5,15.35,641.9,2.07,0.5,3.25,13,7,1,0,,2,53.85,10:13,12:1,1:48,779,11957.65
97,15,9-30,NSE:CIPLA-EQ,0.95,40.85,18.75,22.1,923.3,3.14,0.5,4.75,13,8,2,0,,2,61.54,10:5,11:36,1:31,542,11978.2
98,10,13-15,NSE:HDFC-EQ,2.2,86.45,34.55,51.9,2161.35,6.65,0.5,10.85,13,8,4,0,,1,61.54,13:32,14:30,0:57,231,11988.9
99,10,10-5,NSE:TATASTEEL-EQ,0.85,39.05,18.45,20.6,855.4,3.0,0.5,4.3,13,8,3,0,,2,61.54,10:20,10:56,0:36,585,12051.0
100,10,9-25,NSE:BANKBARODA-EQ,0.1,5.35,3.05,2.3,94.5,0.41,0.5,0.5,13,9,3,0,,0,69.23,10:11,11:22,1:11,5291,12169.3
101,10,9-35,NSE:ICICIBANK-EQ,0.7,28.05,10.85,17.2,694.3,2.16,0.5,3.5,13,8,5,0,,0,61.54,10:11,11:23,1:12,720,12384.0
102,10,10-5,NSE:TECHM-EQ,1.0,46.65,22.3,24.35,973.1,3.59,0.5,4.85,13,9,4,0,,0,69.23,10:28,11:25,0:56,514,12515.9
103,15,10-15,NSE:CIPLA-EQ,0.95,38.05,14.9,23.15,919.0,2.93,0.5,4.6,13,8,3,0,,2,61.54,10:54,12:15,1:20,544,12593.6
104,10,10-15,NSE:WIPRO-EQ,0.45,17.8,7.2,10.6,417.75,1.37,0.5,2.1,13,8,4,0,,0,61.54,10:32,11:46,1:13,1197,12688.2
105,10,10-5,NSE:BANDHANBNK-EQ,0.3,14.2,7.1,7.1,277.3,1.09,0.5,1.4,13,9,4,0,,0,69.23,10:22,10:58,0:35,1803,12801.3
106,10,9-25,NSE:TECHM-EQ,1.0,52.7,27.65,25.05,973.45,4.05,0.5,4.95,13,10,3,0,,0,76.92,9:54,11:24,1:30,514,12875.7
107,10,9-25,NSE:UPL-EQ,0.65,32.2,15.85,16.35,627.35,2.48,0.5,3.2,13,9,3,0,,0,69.23,9:55,11:7,1:12,797,13030.95
108,15,9-15,NSE:ICICIBANK-EQ,0.7,35.55,17.45,18.1,691.2,2.73,0.5,3.5,13,10,3,0,,0,76.92,10:7,11:25,1:18,723,13086.3
109,10,9-25,NSE:BIOCON-EQ,0.35,16.35,7.95,8.4,316.5,1.26,0.5,1.6,13,10,2,0,,1,76.92,10:4,11:30,1:26,1580,13272.0
110,15,9-30,NSE:INDUSINDBK-EQ,0.8,39.1,18.25,20.85,776.4,3.01,0.5,3.95,13,9,3,0,,0,69.23,10:40,12:8,1:28,644,13427.4
111,15,13-15,NSE:HDFC-EQ,2.2,86.5,28.55,57.95,2155.45,6.65,0.5,10.85,13,8,3,0,,1,61.54,13:43,14:39,0:56,232,13444.4
112,10,10-15,NSE:MARICO-EQ,0.5,22.45,9.5,12.95,479.9,1.73,0.5,2.4,13,9,4,0,,0,69.23,10:43,11:57,1:13,1042,13493.9
113,10,10-5,NSE:COALINDIA-EQ,0.2,7.75,2.8,4.95,182.4,0.6,0.5,0.95,13,8,3,0,,2,61.54,10:23,11:38,1:15,2741,13567.95
114,10,13-15,NSE:LUPIN-EQ,0.65,24.65,7.05,17.6,614.85,1.9,0.5,3.1,13,7,2,0,,3,53.85,13:37,14:17,0:40,813,14308.8
115,10,10-15,NSE:SBIN-EQ,0.45,20.55,7.75,12.8,447.35,1.58,0.5,2.25,13,8,4,0,,0,61.54,10:41,11:52,1:11,1118,14310.4
116,10,9-25,NSE:ICICIBANK-EQ,0.7,31.9,11.8,20.1,694.3,2.45,0.5,3.5,13,8,4,0,,0,61.54,9:49,11:18,1:28,720,14472.0
117,15,10-0,NSE:BANDHANBNK-EQ,0.3,15.9,7.75,8.15,280.55,1.22,0.5,1.4,13,10,2,0,,1,76.92,10:30,11:21,0:51,1782,14523.3
118,15,9-15,NSE:ITC-EQ,0.3,12.25,4.45,7.8,266.65,0.94,0.5,1.35,13,9,0,0,,3,69.23,10:8,13:5,2:56,1875,14625.0
119,15,10-0,NSE:GAIL-EQ,0.15,6.65,2.75,3.9,132.25,0.51,0.5,0.7,13,9,3,0,,1,69.23,10:56,11:40,0:43,3781,14745.9
120,10,13-15,NSE:GRASIM-EQ,1.35,52.8,13.9,38.9,1317.5,4.06,0.5,6.6,13,8,2,0,,2,61.54,13:45,14:38,0:53,380,14782.0
121,10,10-15,NSE:M&M-EQ,1.0,46.35,17.0,29.35,988.9,3.57,0.5,5.0,13,9,2,0,,1,69.23,10:51,11:53,1:2,506,14851.1
122,15,10-0,NSE:BANKBARODA-EQ,0.1,5.25,2.4,2.85,95.35,0.4,0.5,0.5,13,10,3,0,,0,76.92,10:40,12:3,1:22,5244,14945.4
123,15,10-0,NSE:ONGC-EQ,0.15,7.85,3.8,4.05,135.3,0.6,0.5,0.7,13,10,1,0,,2,76.92,10:40,12:7,1:27,3695,14964.75
124,10,9-25,NSE:JINDALSTEL-EQ,0.35,17.4,8.0,9.4,314.0,1.34,0.5,1.6,13,10,3,0,,0,76.92,9:46,10:17,0:31,1592,14964.8
125,10,10-15,NSE:BANDHANBNK-EQ,0.3,14.15,5.7,8.45,278.75,1.09,0.5,1.4,13,9,3,0,,1,69.23,10:27,10:49,0:22,1794,15159.3
126,10,9-15,NSE:TATASTEEL-EQ,0.9,44.8,18.45,26.35,852.9,3.45,0.5,4.4,13,9,1,0,,1,69.23,9:51,10:49,0:57,586,15441.1
127,15,9-15,NSE:UPL-EQ,0.65,28.8,9.2,19.6,627.35,2.22,0.5,3.3,13,8,1,0,,3,61.54,9:37,11:7,1:30,797,15621.2
128,10,10-5,NSE:MARICO-EQ,0.5,24.9,9.9,15.0,478.25,1.92,0.5,2.4,13,10,2,0,,1,76.92,10:28,12:7,1:39,1045,15675.0
129,10,10-5,NSE:HCLTECH-EQ,1.0,45.1,14.2,30.9,970.6,3.47,0.5,4.85,13,8,3,0,,0,61.54,10:29,11:38,1:8,515,15913.5
130,15,10-15,NSE:INDUSINDBK-EQ,0.8,43.1,18.1,25.0,780.4,3.32,0.5,3.9,13,10,2,0,,1,76.92,10:46,12:31,1:45,641,16025.0
131,15,9-15,NSE:HDFC-EQ,2.2,87.05,15.65,71.4,2154.85,6.7,0.5,10.95,13,8,0,0,,3,61.54,10:3,11:5,1:1,232,16564.8
132,15,10-0,NSE:TATASTEEL-EQ,0.9,44.15,15.55,28.6,857.1,3.4,0.5,4.3,13,8,2,0,,2,61.54,10:26,11:33,1:6,583,16673.8
133,10,10-5,NSE:AXISBANK-EQ,0.65,26.05,4.9,21.15,627.4,2.0,0.5,3.15,13,8,4,0,,1,61.54,10:27,11:47,1:20,797,16856.55
134,10,10-15,NSE:INDUSINDBK-EQ,0.8,38.35,12.0,26.35,779.6,2.95,0.5,3.9,13,9,2,0,,1,69.23,10:35,11:50,1:15,641,16890.35
135,15,10-15,NSE:BANKBARODA-EQ,0.1,5.75,2.5,3.25,95.85,0.44,0.5,0.5,13,11,1,0,,1,84.62,10:58,12:17,1:19,5216,16952.0
136,10,10-15,NSE:COALINDIA-EQ,0.2,9.7,3.45,6.25,183.0,0.75,0.5,0.95,13,9,3,0,,0,69.23,10:57,12:12,1:15,2732,17075.0
137,15,9-15,NSE:IOC-EQ,0.15,4.6,0.95,3.65,106.3,0.35,0.5,0.55,13,8,0,0,,4,61.54,10:28,12:1,1:33,4704,17169.6
138,10,9-15,NSE:TITAN-EQ,2.1,104.65,34.9,69.75,2028.25,8.05,0.5,10.35,13,10,0,0,,2,76.92,9:37,10:17,0:40,247,17228.25
139,15,10-0,NSE:CHOLAFIN-EQ,0.65,32.35,11.05,21.3,617.6,2.49,0.5,3.1,13,10,2,0,,1,76.92,10:25,11:43,1:18,810,17253.0
140,10,9-15,NSE:HDFC-EQ,2.2,97.25,22.45,74.8,2154.85,7.48,0.5,10.95,13,9,0,0,,4,69.23,9:57,11:15,1:17,232,17353.6
141,15,9-30,NSE:BANKBARODA-EQ,0.1,5.25,1.95,3.3,94.5,0.4,0.5,0.5,13,9,2,0,,0,69.23,10:21,12:21,2:0,5291,17460.3
142,10,9-15,NSE:COALINDIA-EQ,0.2,8.85,2.55,6.3,180.0,0.68,0.5,0.95,13,9,0,0,,3,69.23,11:7,12:0,0:53,2778,17501.4
143,10,13-15,NSE:TECHM-EQ,1.0,47.2,10.4,36.8,981.05,3.63,0.5,4.95,13,8,3,0,,1,61.54,13:42,14:28,0:45,510,18768.0
144,10,10-15,NSE:BANKBARODA-EQ,0.1,5.25,1.65,3.6,95.6,0.4,0.5,0.5,13,10,3,0,,0,76.92,10:35,11:37,1:2,5230,18828.0
145,15,9-30,NSE:GAIL-EQ,0.15,7.45,2.35,5.1,133.2,0.57,0.5,0.7,13,10,2,0,,1,76.92,10:24,11:36,1:12,3754,19145.4
146,15,9-15,NSE:BANKBARODA-EQ,0.1,5.85,2.15,3.7,95.85,0.45,0.5,0.5,13,11,1,0,,1,84.62,10:13,11:49,1:35,5216,19299.2
147,15,10-0,NSE:TATAMOTORS-EQ,0.45,20.75,5.4,15.35,393.15,1.6,0.5,2.0,13,10,3,0,,0,76.92,11:1,12:33,1:31,1272,19525.2
148,10,9-15,NSE:BPCL-EQ,0.3,17.6,5.45,12.15,305.8,1.35,0.5,1.55,13,11,1,0,,1,84.62,9:55,11:12,1:17,1635,19865.25
149,10,9-25,NSE:BHARTIARTL-EQ,0.65,33.45,7.7,25.75,645.4,2.57,0.5,3.25,13,10,2,0,,1,76.92,9:41,10:52,1:11,775,19956.25
150,15,9-30,NSE:TATAMOTORS-EQ,0.4,21.1,5.25,15.85,395.35,1.62,0.5,2.0,13,10,1,0,,2,76.92,10:52,12:1,1:9,1265,20050.25
151,15,10-15,NSE:M&M-EQ,1.0,51.35,11.6,39.75,987.9,3.95,0.5,5.0,13,10,1,0,,1,76.92,11:1,12:27,1:25,506,20113.5
152,10,10-5,NSE:ONGC-EQ,0.15,7.9,2.3,5.6,135.65,0.61,0.5,0.7,13,10,3,0,,0,76.92,10:23,11:31,1:8,3686,20641.6
153,10,10-5,NSE:HDFC-EQ,2.2,107.85,18.3,89.55,2163.35,8.3,0.5,10.8,13,10,3,0,,0,76.92,10:30,11:56,1:26,231,20686.05
