,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
96,AXISBANK,2021-10-25,EQ,816.7,830.1,866.9,825.45,845.0,845.1,845.74,29193770,2469023809640000.0,393459,11571601,39.64,-,0,0.48
97,AXISBANK,2021-10-26,EQ,845.1,848.4,851.65,823.5,844.65,841.9,837.13,16771909,1404020311440000.0,269509,7547160,45.0,-,0,0.48
98,ADANIPORTS,2021-10-25,EQ,761.8,765.0,765.55,738.55,751.0,752.05,750.99,2973109,223278141985000.0,49287,857287,28.83,-,0,0.479
99,ADANIPORTS,2021-10-26,EQ,752.05,752.0,758.55,740.05,751.2,749.9,749.41,3093933,231861084315000.0,48910,1055244,34.11,-,0,0.479
20,UPL,2021-10-25,EQ,704.35,704.0,708.0,686.25,693.6,695.3,693.8,1746556,121176408275000.0,46481,523460,29.97,-,0,0.471
21,UPL,2021-10-26,EQ,695.3,695.0,716.45,693.6,715.0,713.25,708.97,1475209,104587504270000.0,34455,356491,24.17,-,0,0.471
40,SBIN,2021-10-25,EQ,502.95,506.5,515.45,497.85,507.1,506.5,508.7,35619415,1811942593015000.0,383621,14744285,41.39,-,0,0.441
41,SBIN,2021-10-26,EQ,506.5,507.6,518.2,507.6,512.75,512.55,513.42,21107457,1083707901110000.0,233424,6845791,32.43,-,0,0.441
70,ICICIBANK,2021-10-25,EQ,759.3,800.0,867.0,798.4,846.75,841.7,831.93,96124084,7996886207885002.0,891780,37060732,38.56,-,0,0.44
71,ICICIBANK,2021-10-26,EQ,841.7,828.7,841.7,822.35,831.8,829.4,830.18,16925115,1405086447720000.0,383583,9004644,53.2,-,0,0.44
54,M&M,2021-10-25,EQ,887.85,883.0,905.9,883.0,890.3,890.7,895.39,2833933,253747639630000.03,79213,1130907,39.91,-,0,0.418
55,M&M,2021-10-26,EQ,890.7,893.4,900.0,884.0,896.0,894.55,892.5,3410657,304399897900000.0,61810,2238237,65.62,-,0,0.418
88,BPCL,2021-10-25,EQ,447.25,447.0,448.4,429.85,432.4,431.7,437.41,7275177,318223871405000.0,85059,3401309,46.75,-,0,0.405
89,BPCL,2021-10-26,EQ,431.7,431.0,436.95,428.05,431.5,431.05,431.38,4972613,214507728410000.0,54492,2865770,57.63,-,0,0.405
82,EICHERMOT,2021-10-25,EQ,2612.55,2602.5,2624.15,2532.0,2561.0,2561.75,2561.73,457696,117249327650000.0,45204,177165,38.71,-,0,0.392
83,EICHERMOT,2021-10-26,EQ,2561.75,2579.9,2613.0,2571.95,2588.0,2590.25,2591.76,677512,175595045770000.0,46790,325422,48.03,-,0,0.392
24,TITAN,2021-10-25,EQ,2412.0,2405.0,2412.0,2340.0,2379.0,2379.15,2378.6,1446182,343988174360000.0,84641,738993,51.1,-,0,0.389
25,TITAN,2021-10-26,EQ,2379.15,2390.0,2468.45,2371.0,2468.0,2454.75,2428.86,2567357,623576111545000.0,117797,1454232,56.64,-,0,0.389
58,KOTAKBANK,2021-10-25,EQ,2171.4,2152.0,2182.95,2115.05,2150.0,2154.5,2152.23,6777262,1458623891030000.0,169924,4230724,62.43,-,0,0.385
59,KOTAKBANK,2021-10-26,EQ,2154.5,2154.5,2240.0,2123.7,2210.65,2210.95,2198.09,10669001,2345141813865000.0,350259,4246938,39.81,-,0,0.385
