SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
PNB,2021-09-21,EQ,38.1,38.2,38.45,37.35,38.05,38.1,37.87,45279748,171467067020000.0,52616,11539864,25.490000000000002,-,0
PIDILITIND,2021-09-20,EQ,2368.45,2366.8,2402.85,2351.05,2364.95,2361.45,2379.75,281382,66961995725000.0,25101,83927,29.830000000000002,-,0
PIDILITIND,2021-09-21,EQ,2361.45,2370.0,2440.0,2351.05,2440.0,2430.75,2406.84,596902,143664935820000.0,40952,154293,25.85,-,0
PGHH,2021-09-20,EQ,13923.2,13921.0,13927.15,13745.05,13900.0,13862.75,13814.91,3823,5281438610000.0,1815,1623,42.45,-,0
PGHH,2021-09-21,EQ,13862.75,13862.75,14150.0,13751.0,14080.0,14066.8,13974.99,4136,5780056940000.0,1960,1669,40.35,-,0
PFC,2021-09-20,EQ,138.3,136.5,138.2,132.5,132.75,133.45,135.78,4894867,66463584610000.0,21799,1665634,34.03,-,0
PFC,2021-09-21,EQ,133.45,133.45,134.5,130.85,133.4,133.4,132.47,3808229,50447746920000.0,24976,857105,22.51,-,0
PETRONET,2021-09-20,EQ,232.2,229.5,231.2,226.95,230.0,228.3,229.34,2503033,57404782800000.0,34226,1106587,44.21,-,0
PETRONET,2021-09-21,EQ,228.3,227.0,232.65,226.8,231.05,231.75,229.44,1414526,32455218035000.004,23400,619083,43.77,-,0
PEL,2021-09-20,EQ,2634.7,2615.0,2632.0,2492.55,2500.0,2503.55,2558.86,767884,196490764995000.0,47900,213431,27.79,-,0
PEL,2021-09-21,EQ,2503.55,2506.5,2624.95,2461.05,2607.0,2612.5,2533.45,1228687,311281348140000.0,62173,409339,33.32,-,0
OFSS,2021-09-20,EQ,4790.8,4786.55,4815.0,4690.0,4709.0,4694.65,4740.3,90924,43100746725000.0,12906,33889,37.27,-,0
OFSS,2021-09-21,EQ,4694.65,4694.65,4713.0,4606.6,4680.0,4668.9,4664.91,99480,46406482415000.0,14737,47300,47.55,-,0
NMDC,2021-09-20,EQ,147.4,143.2,143.2,135.0,135.1,136.0,139.42,22877537,318955122095000.0,129203,9772702,42.72,-,0
NMDC,2021-09-21,EQ,136.0,136.0,138.75,133.55,138.25,138.1,136.56,15301311,208949306810000.0,70335,5309473,34.7,-,0
NESTLEIND,2021-09-20,EQ,20175.7,20125.0,20386.0,20101.0,20320.0,20322.6,20313.93,91513,185898868130000.0,15906,66607,72.78,-,0
NESTLEIND,2021-09-21,EQ,20322.6,20200.0,20330.0,20002.15,20138.85,20189.55,20228.64,108411,219300682960000.0,18866,70346,64.89,-,0
NAUKRI,2021-09-20,EQ,6614.7,6614.7,6775.0,6560.0,6599.0,6595.45,6629.93,497418,329784589540000.0,55187,142478,28.64,-,0
NAUKRI,2021-09-21,EQ,6595.45,6601.0,6770.0,6595.6,6725.0,6727.0,6704.4,452843,303603981835000.0,50093,93752,20.7,-,0
MUTHOOTFIN,2021-09-20,EQ,1513.5,1500.0,1516.0,1452.0,1462.0,1475.45,1490.63,636161,94827875275000.0,31712,314151,49.38,-,0
MUTHOOTFIN,2021-09-21,EQ,1475.45,1478.0,1483.0,1432.0,1480.0,1479.1,1456.92,1093338,159290666050000.0,58345,530853,48.55,-,0
MOTHERSUMI,2021-09-20,EQ,223.0,220.0,222.2,214.25,215.3,216.4,219.89,8521734,187384334010000.0,81772,4591153,53.88,-,0
MOTHERSUMI,2021-09-21,EQ,216.4,216.4,220.65,211.05,220.0,220.1,216.69,6203747,134426802650000.0,67065,2080087,33.53,-,0
MCDOWELL-N,2021-09-20,EQ,741.75,739.0,751.85,732.5,735.5,738.0,742.22,1632456,121164403670000.0,30845,453177,27.76,-,0
MCDOWELL-N,2021-09-21,EQ,738.0,739.95,750.65,728.5,748.2,746.85,740.32,1035741,76678327280000.0,27533,228953,22.11,-,0
MARUTI,2021-09-20,EQ,7014.45,6979.9,7015.45,6906.2,6942.5,6950.4,6961.98,550405,383190951880000.0,59177,286725,52.09,-,0
MARUTI,2021-09-21,EQ,6950.4,6912.5,6939.7,6741.0,6780.0,6777.0,6788.91,1085249,736765583275000.0,135019,694586,64.0,-,0
MARICO,2021-09-20,EQ,560.1,559.0,572.0,556.0,565.6,567.45,567.92,3866691,219595358330000.03,55039,1724603,44.6,-,0
MARICO,2021-09-21,EQ,567.45,568.95,570.0,556.95,561.2,560.7,561.58,2368098,132986782984999.98,55883,1322553,55.85,-,0
M&M,2021-09-20,EQ,754.15,749.4,756.5,732.2,740.3,738.05,744.42,2933375,218366950719999.97,102497,1585983,54.07000000000001,-,0
M&M,2021-09-21,EQ,738.05,740.1,740.9,729.55,738.9,738.45,734.95,2380834,174980154625000.0,84934,1340612,56.31,-,0
LUPIN,2021-09-20,EQ,950.95,921.0,941.9,912.0,931.0,933.75,933.88,3490753,325994489900000.0,87875,1234672,35.37,-,0
LUPIN,2021-09-21,EQ,933.75,930.0,936.95,914.3,930.0,930.1,925.07,1707370,157943350500000.0,39546,902384,52.849999999999994,-,0
LTI,2021-09-20,EQ,5715.25,5715.0,5799.0,5476.35,5558.0,5547.45,5673.85,240211,136292104209999.98,26559,79874,33.25,-,0
LTI,2021-09-21,EQ,5547.45,5600.0,5767.0,5514.7,5767.0,5739.75,5641.91,313977,177143106720000.0,34320,87559,27.890000000000004,-,0
LT,2021-09-20,EQ,1716.2,1700.2,1735.0,1699.95,1700.0,1704.35,1715.87,1820374,312352627925000.0,76514,1019543,56.010000000000005,-,0
LT,2021-09-21,EQ,1704.35,1698.6,1730.75,1692.4,1730.0,1720.9,1710.29,2029747,347145709980000.0,104138,1208878,59.56,-,0
KOTAKBANK,2021-09-20,EQ,2007.95,1990.0,2037.2,1981.35,1996.5,2001.45,2007.91,5881089,1180869730560000.0,166070,2788037,47.41,-,0
KOTAKBANK,2021-09-21,EQ,2001.45,2017.0,2027.65,1996.1,2016.1,2010.95,2008.43,3866888,776638591905000.0,101763,2179400,56.36,-,0
ITC,2021-09-20,EQ,231.15,231.0,239.35,230.25,232.95,233.75,235.83,70390969,1660052683540000.0,419200,24057714,34.18,-,0
ITC,2021-09-21,EQ,233.75,234.95,242.45,231.7,241.55,241.5,237.79,56671832,1347621971975000.0,327928,19197880,33.88,-,0
IOC,2021-09-20,EQ,118.25,116.5,117.7,114.4,114.8,114.6,115.89,9170924,106280365450000.0,48199,3139872,34.24,-,0
IOC,2021-09-21,EQ,114.6,114.55,115.65,113.35,114.95,115.0,114.6,9380594,107499354305000.0,44478,3366623,35.89,-,0
INFY,2021-09-20,EQ,1691.3,1685.0,1707.7,1677.95,1687.4,1687.85,1695.88,5660743,959996433420000.1,136341,3898202,68.86,-,0
INFY,2021-09-21,EQ,1687.85,1700.0,1726.75,1684.65,1717.7,1718.45,1707.5,4672222,797783867460000.0,138846,2854317,61.09,-,0
INDUSTOWER,2021-09-20,EQ,268.75,267.9,274.15,261.5,261.7,263.05,267.78,5364134,143642420255000.0,45956,960584,17.91,-,0
INDUSTOWER,2021-09-21,EQ,263.05,268.0,274.55,263.75,270.4,270.85,269.35,9607647,258783117130000.03,84666,1033266,10.75,-,0
INDUSINDBK,2021-09-20,EQ,1130.0,1115.0,1132.4,1084.6,1089.0,1089.95,1110.82,2954179,328155267650000.0,72840,815838,27.62,-,0
INDUSINDBK,2021-09-21,EQ,1089.95,1091.0,1143.15,1085.0,1140.0,1137.55,1115.11,6332732,706167808525000.0,144065,1774924,28.03,-,0
INDIGO,2021-09-20,EQ,2196.05,2196.05,2204.5,2141.25,2162.1,2169.5,2173.79,2860263,621761969135000.0,86169,1083150,37.87,-,0
INDIGO,2021-09-21,EQ,2169.5,2175.0,2249.55,2140.2,2232.0,2236.25,2191.66,2496310,547106464355000.0,68717,1053856,42.22,-,0
IGL,2021-09-20,EQ,561.35,553.15,558.4,537.5,540.0,543.45,550.83,1902041,104770085795000.0,54054,881714,46.36,-,0
IGL,2021-09-21,EQ,543.45,540.0,551.4,535.2,550.2,549.4,543.25,2536603,137801916465000.02,63963,1448343,57.10000000000001,-,0
ICICIPRULI,2021-09-20,EQ,703.55,693.0,702.0,676.0,676.25,678.55,689.12,517449,35658230730000.0,18268,160381,30.990000000000002,-,0
ICICIPRULI,2021-09-21,EQ,678.55,677.0,696.6,670.4,691.0,692.3,685.39,1011972,69359832604999.99,22636,529360,52.31,-,0
ICICIGI,2021-09-20,EQ,1603.95,1589.4,1657.0,1582.0,1619.95,1628.15,1632.53,1223575,199752550385000.0,58139,543864,44.45,-,0
ICICIGI,2021-09-21,EQ,1628.15,1624.0,1642.0,1605.2,1640.0,1638.05,1626.22,528009,85866129830000.0,21183,320134,60.63000000000001,-,0
ICICIBANK,2021-09-20,EQ,720.15,710.0,720.4,706.5,706.65,710.0,713.7,7943459,566922655090000.0,160953,4501482,56.67,-,0
ICICIBANK,2021-09-21,EQ,710.0,711.15,714.5,694.4,713.95,711.85,704.45,10009615,705124014885000.0,216828,5258825,52.54,-,0
HINDZINC,2021-09-20,EQ,334.75,322.5,336.75,322.0,324.0,323.25,328.18,989401,32470215150000.0,17107,452716,45.76,-,0
HINDZINC,2021-09-21,EQ,323.25,324.1,324.4,312.3,318.95,318.6,316.79,855536,27102701145000.0,17386,364668,42.62,-,0
HINDUNILVR,2021-09-20,EQ,2722.25,2720.0,2809.0,2710.05,2800.6,2800.35,2789.11,2671330,745064289620000.0,107246,1444396,54.07000000000001,-,0
HINDUNILVR,2021-09-21,EQ,2800.35,2810.0,2859.3,2796.65,2807.95,2812.45,2832.53,2277437,645091532330000.0,107609,905879,39.78,-,0
HINDPETRO,2021-09-20,EQ,282.95,282.0,282.0,270.1,271.3,272.5,275.79,6278700,173159602095000.0,62294,3147061,50.12,-,0
HINDPETRO,2021-09-21,EQ,272.5,271.5,273.3,266.5,272.25,271.75,270.14,3413821,92219431405000.0,47408,1454581,42.61,-,0
HINDALCO,2021-09-20,EQ,473.05,462.0,464.0,442.4,444.0,444.4,451.07,18031539,813340647700000.0,209191,6450378,35.77,-,0
HINDALCO,2021-09-21,EQ,444.4,445.0,452.45,438.8,451.0,451.0,445.58,18750888,835511142685000.0,160155,9149788,48.8,-,0
HEROMOTOCO,2021-09-20,EQ,2932.1,2920.0,2920.0,2873.55,2890.0,2889.5,2892.41,442234,127912010745000.0,32547,211187,47.75,-,0
HEROMOTOCO,2021-09-21,EQ,2889.5,2890.0,2895.0,2814.4,2855.0,2850.45,2846.98,580932,165390235730000.0,40946,286552,49.33,-,0
HDFCLIFE,2021-09-20,EQ,747.75,739.05,746.9,727.0,727.6,730.15,737.38,1447672,106748780320000.0,50347,696778,48.13000000000001,-,0
HDFCLIFE,2021-09-21,EQ,730.15,729.7,737.7,724.25,736.1,735.8,731.33,1850978,135367292334999.98,59178,1018795,55.04,-,0
HDFCBANK,2021-09-20,EQ,1582.15,1564.0,1581.7,1558.0,1559.75,1559.85,1569.06,4390805,688943748330000.0,144006,2618610,59.64,-,0
HDFCBANK,2021-09-21,EQ,1559.85,1562.0,1568.65,1528.95,1553.5,1551.95,1544.53,7387498,1141020296340000.0,162406,4642760,62.85000000000001,-,0
HDFCAMC,2021-09-20,EQ,3268.8,3255.0,3259.95,3152.05,3220.0,3217.75,3216.83,620651,199652986300000.0,30636,322617,51.97999999999999,-,0
HDFCAMC,2021-09-21,EQ,3217.75,3210.0,3233.0,3151.9,3201.0,3203.95,3193.45,219468,70085965735000.0,19269,72495,33.03,-,0
HDFC,2021-09-20,EQ,2825.65,2795.3,2808.65,2733.0,2742.0,2742.5,2768.02,2057743,569587294270000.0,96538,1252505,60.870000000000005,-,0
HDFC,2021-09-21,EQ,2742.5,2760.0,2780.7,2724.75,2773.2,2774.35,2752.91,2119275,583417138750000.0,100753,1318742,62.23,-,0
HCLTECH,2021-09-20,EQ,1263.3,1258.0,1298.8,1250.0,1270.4,1276.15,1283.55,5453683,700006154585000.0,116200,2694469,49.41,-,0
HCLTECH,2021-09-21,EQ,1276.15,1289.0,1315.0,1277.0,1298.8,1299.5,1295.88,4645597,602013126940000.0,167229,1664606,35.83,-,0
GRASIM,2021-09-20,EQ,1568.8,1565.0,1567.55,1528.55,1540.0,1535.6,1546.7,774163,119740111465000.02,30242,366326,47.32,-,0
GRASIM,2021-09-21,EQ,1535.6,1535.0,1565.0,1526.7,1555.75,1557.15,1552.48,768602,119323606384999.98,36752,190728,24.81,-,0
GODREJCP,2021-09-20,EQ,1090.6,1086.0,1102.5,1072.5,1079.0,1079.65,1086.72,737707,80167974425000.0,24919,345809,46.88,-,0
GODREJCP,2021-09-21,EQ,1079.65,1076.55,1086.9,1067.05,1082.75,1080.45,1075.49,938081,100889912465000.0,30966,500573,53.36,-,0
GICRE,2021-09-20,EQ,147.8,147.0,147.3,144.15,146.05,145.9,146.03,773605,11296673550000.0,16549,355930,46.01,-,0
GICRE,2021-09-21,EQ,145.9,144.5,146.2,143.55,144.45,144.75,144.74,514251,7443194665000.001,8998,251863,48.98,-,0
GAIL,2021-09-20,EQ,154.1,152.0,154.6,148.55,149.0,149.8,152.18,5998449,91282189320000.0,33558,2127047,35.46,-,0
GAIL,2021-09-21,EQ,149.8,149.8,152.0,145.0,150.55,150.0,150.02,8663366,129966476645000.0,49448,3191195,36.84,-,0
EICHERMOT,2021-09-20,EQ,2898.55,2856.1,2858.55,2756.65,2804.25,2813.0,2810.57,1190719,334660113125000.0,64638,514511,43.21,-,0
EICHERMOT,2021-09-21,EQ,2813.0,2810.0,2859.9,2788.8,2846.85,2854.4,2826.9,595121,168234728975000.0,37851,225379,37.87,-,0
DRREDDY,2021-09-20,EQ,4884.55,4875.0,4885.55,4748.2,4749.75,4774.95,4824.01,332066,160188926250000.0,35544,145850,43.92,-,0
DRREDDY,2021-09-21,EQ,4774.95,4768.75,4864.0,4745.25,4845.0,4853.65,4814.49,340390,163880267980000.0,38723,176730,51.92,-,0
DMART,2021-09-20,EQ,4239.65,4208.0,4430.0,4151.0,4428.0,4355.9,4272.7,438432,187328648595000.0,64141,162530,37.07,-,0
DMART,2021-09-21,EQ,4355.9,4415.1,4450.0,4305.05,4340.3,4361.95,4372.85,437837,191459624755000.0,64647,157827,36.05,-,0
DLF,2021-09-20,EQ,334.75,329.0,337.45,320.1,320.75,323.0,330.38,5888573,194545740675000.0,48124,1189758,20.2,-,0
DLF,2021-09-21,EQ,323.0,324.35,333.6,319.55,330.65,330.7,327.41,12090071,395838943155000.0,101821,3093265,25.590000000000003,-,0
DABUR,2021-09-20,EQ,653.95,654.85,658.4,643.0,644.5,645.65,652.0,2804783,182873110745000.0,59104,638495,22.76,-,0
DABUR,2021-09-21,EQ,645.65,647.95,652.15,645.0,651.4,651.3,648.98,785138,50953588885000.0,28040,244736,31.17,-,0
CONCOR,2021-09-20,EQ,723.65,712.0,731.35,696.5,701.85,708.0,717.42,1058006,75903979865000.0,27125,237553,22.45,-,0
CONCOR,2021-09-21,EQ,708.0,705.9,708.7,686.0,703.55,703.3,700.05,1409360,98662337025000.0,42810,435999,30.94,-,0
COLPAL,2021-09-20,EQ,1732.55,1722.55,1740.0,1720.0,1720.7,1726.75,1729.77,236735,40949600265000.0,12710,82034,34.65,-,0
COLPAL,2021-09-21,EQ,1726.75,1722.0,1738.8,1714.05,1734.0,1732.45,1728.12,349084,60325928510000.0,18412,157685,45.17,-,0
CADILAHC,2021-09-20,EQ,557.2,556.35,559.9,541.5,543.85,546.0,553.31,2010263,111229967905000.0,28121,830674,41.32,-,0
CADILAHC,2021-09-21,EQ,546.0,546.0,552.85,533.55,551.0,550.8,545.4,1946973,106188341365000.0,28669,547089,28.1,-,0
BRITANNIA,2021-09-20,EQ,4051.85,4035.0,4115.0,4000.0,4068.05,4084.5,4087.43,291097,118983866400000.0,24488,105428,36.22,-,0
BRITANNIA,2021-09-21,EQ,4084.5,4062.2,4111.55,4053.0,4072.9,4075.55,4076.51,424258,172949094635000.0,24140,313376,73.86,-,0
BPCL,2021-09-20,EQ,436.25,431.05,433.65,418.95,419.5,420.4,426.0,7372138,314052971520000.0,118332,4037912,54.77000000000001,-,0
BPCL,2021-09-21,EQ,420.4,419.9,423.9,412.8,414.2,413.8,416.65,11481738,478391601939999.94,137634,6597393,57.46,-,0
BOSCHLTD,2021-09-20,EQ,15076.0,15060.25,15429.95,14910.1,15109.0,15154.55,15218.15,65331,99421722060000.0,16636,24170,37.0,-,0
BOSCHLTD,2021-09-21,EQ,15154.55,15120.0,15275.0,14859.0,15167.0,15173.9,15128.09,47581,71980975705000.0,9172,20202,42.46,-,0
BIOCON,2021-09-20,EQ,377.4,376.0,376.0,359.0,359.85,360.4,366.91,3169722,116298780970000.0,40680,892272,28.15,-,0
BIOCON,2021-09-21,EQ,360.4,364.0,369.15,356.0,366.5,367.25,363.56,2727117,99146096435000.0,36914,469544,17.22,-,0
BHARTIARTL,2021-09-20,EQ,728.15,725.0,733.7,720.3,721.25,724.95,727.07,14066795,1022752667100000.0,127537,7929458,56.37,-,0
BHARTIARTL,2021-09-21,EQ,724.95,722.9,740.75,722.0,726.5,726.65,729.51,13954874,1018020979135000.0,186316,5393263,38.65,-,0
BERGEPAINT,2021-09-20,EQ,818.75,818.3,826.15,809.75,814.55,813.55,818.63,386714,31657540614999.996,17472,121767,31.490000000000002,-,0
BERGEPAINT,2021-09-21,EQ,813.55,813.55,817.8,806.4,817.0,815.3,811.82,595224,48321266435000.0,25862,345194,57.99000000000001,-,0
BANKBARODA,2021-09-20,EQ,82.3,81.4,82.15,78.0,78.1,78.25,80.09,30466537,244006216725000.0,75422,9298683,30.520000000000003,-,0
BANKBARODA,2021-09-21,EQ,78.25,78.5,79.1,76.9,78.6,78.65,78.07,24543270,191602093925000.0,67381,4986798,20.32,-,0
BANDHANBNK,2021-09-20,EQ,287.25,285.0,289.0,280.4,281.6,281.2,284.45,3408098,96943528930000.0,40737,1149132,33.72,-,0
BANDHANBNK,2021-09-21,EQ,281.2,281.6,283.35,274.45,280.15,280.4,278.23,4293229,119449835359999.98,48346,1278695,29.78,-,0
