,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
52,KOTAKBANK,2022-03-29,EQ,1725.2,1738.0,1740.9,1718.75,1735.0,1730.0,1731.66,2585790,447772130630000.0,104347,1384636,53.55,-,0,0.383
53,KOTAKBANK,2022-03-30,EQ,1730.0,1749.4,1768.85,1736.0,1758.25,1763.1,1753.54,3358154,588864588295000.0,114309,2041611,60.8,-,0,0.383
20,TECHM,2022-03-29,EQ,1524.45,1537.0,1539.55,1519.1,1523.5,1522.35,1525.27,2311150,352512791065000.0,52532,1765275,76.38,-,0,0.379
21,TECHM,2022-03-30,EQ,1522.35,1534.3,1534.3,1485.0,1494.85,1496.3,1495.77,3792481,567267008805000.0,133600,2296613,60.56,-,0,0.379
90,BHARTIARTL,2022-03-29,EQ,733.05,740.4,763.0,737.0,753.5,754.95,751.53,15833573,1189937745190000.0,217096,6002371,37.91,-,0,0.375
91,BHARTIARTL,2022-03-30,EQ,754.95,762.75,769.9,744.6,748.65,749.5,756.69,9938988,752069597255000.0,181513,5112349,51.44,-,0,0.375
78,GRASIM,2022-03-29,EQ,1610.95,1619.0,1638.6,1606.95,1625.1,1623.7,1619.29,1737040,281276454680000.03,57769,1076382,61.970000000000006,-,0,0.373
79,GRASIM,2022-03-30,EQ,1623.7,1638.0,1677.95,1632.55,1666.1,1667.7,1661.44,1504728,250001101460000.0,47311,785957,52.23,-,0,0.373
46,MARUTI,2022-03-29,EQ,7477.35,7535.0,7563.1,7401.0,7462.0,7439.15,7492.26,446257,334347272245000.0,53410,113360,25.4,-,0,0.367
47,MARUTI,2022-03-30,EQ,7439.15,7521.0,7629.95,7490.0,7587.8,7598.6,7587.36,589206,447051830560000.06,66368,180901,30.7,-,0,0.367
36,RELIANCE,2022-03-29,EQ,2621.95,2638.0,2638.0,2607.4,2618.0,2622.55,2623.0,4007695,1051219845570000.0,203830,2280912,56.91,-,0,0.362
37,RELIANCE,2022-03-30,EQ,2622.55,2639.9,2688.0,2617.1,2658.7,2672.95,2661.36,7297028,1942001902930000.0,219316,4259734,58.38,-,0,0.362
26,TATACONSUM,2022-03-29,EQ,741.25,742.0,747.75,735.6,741.0,743.2,742.11,985708,73149990790000.0,45488,375805,38.13,-,0,0.36
27,TATACONSUM,2022-03-30,EQ,743.2,750.0,782.75,749.0,765.5,765.85,770.45,8328100,641640225280000.0,176864,1835167,22.04,-,0,0.36
42,NTPC,2022-03-29,EQ,134.8,135.0,135.3,133.9,134.35,134.35,134.45,5116935,68797558920000.01,41759,2564982,50.13000000000001,-,0,0.353
43,NTPC,2022-03-30,EQ,134.35,135.0,135.95,133.45,134.3,135.3,134.99,24047012,324609152430000.0,49862,12103432,50.33,-,0,0.353
14,WIPRO,2022-03-29,EQ,600.2,603.0,605.35,599.15,603.9,602.5,602.19,4701003,283088076740000.0,73506,2927466,62.27,-,0,0.352
15,WIPRO,2022-03-30,EQ,602.5,605.1,609.3,599.5,600.1,600.8,604.1,7744382,467837331715000.0,116562,5449810,70.37,-,0,0.352
30,SHREECEM,2022-03-29,EQ,23197.55,23230.0,23740.0,23230.0,23639.0,23645.55,23590.97,31238,73693481570000.0,9602,10283,32.92,-,0,0.346
31,SHREECEM,2022-03-30,EQ,23645.55,23840.0,24150.0,23709.5,24065.0,24089.15,24040.47,34361,82605454045000.0,11484,14712,42.82,-,0,0.346
38,POWERGRID,2022-03-29,EQ,212.3,213.85,214.45,209.7,211.75,211.3,211.94,7852887,166430605830000.0,54723,4636112,59.040000000000006,-,0,0.345
39,POWERGRID,2022-03-30,EQ,211.3,213.1,218.7,211.8,217.0,217.1,216.2,40663864,879135051085000.0,87018,22176788,54.54,-,0,0.345
28,SUNPHARMA,2022-03-29,EQ,905.9,908.05,922.0,901.1,915.0,919.35,913.69,3177777,290349014740000.0,63133,1287780,40.52,-,0,0.342
29,SUNPHARMA,2022-03-30,EQ,919.35,922.0,922.0,908.4,920.0,920.6,917.08,2084073,191125864270000.0,55012,1091662,52.38,-,0,0.342
58,IOC,2022-03-29,EQ,119.95,120.3,121.3,118.0,118.6,118.3,119.39,9751383,116424963325000.0,62540,4211317,43.19,-,0,0.341
59,IOC,2022-03-30,EQ,118.3,119.7,119.7,116.1,118.0,117.2,117.24,106426898,1247743040460000.0,134959,73978666,69.51,-,0,0.341
76,HCLTECH,2022-03-29,EQ,1163.95,1167.0,1175.0,1163.65,1169.1,1167.7,1168.94,2443230,285599165110000.0,81545,1658588,67.89,-,0,0.341
77,HCLTECH,2022-03-30,EQ,1167.7,1177.35,1181.95,1162.1,1164.25,1165.2,1172.1,3073672,360264391985000.0,87726,2169859,70.6,-,0,0.341
84,DIVISLAB,2022-03-29,EQ,4416.55,4410.0,4578.65,4410.0,4559.95,4561.6,4537.92,589480,267501387315000.0,50016,217837,36.95,-,0,0.341
85,DIVISLAB,2022-03-30,EQ,4561.6,4578.0,4625.0,4505.95,4520.05,4538.6,4580.64,360504,165133793055000.0,40651,150263,41.68,-,0,0.341
34,SBILIFE,2022-03-29,EQ,1077.0,1111.0,1114.95,1086.4,1103.05,1101.25,1098.0,2864668,314540177350000.0,112110,1075048,37.53,-,0,0.339
35,SBILIFE,2022-03-30,EQ,1101.25,1110.0,1127.65,1103.5,1121.0,1121.8,1117.5,1287813,143912977490000.0,64439,772557,59.99,-,0,0.339
72,HDFCLIFE,2022-03-29,EQ,512.6,517.0,525.7,514.4,524.0,523.0,520.17,3428962,178362853270000.0,55176,1867324,54.46,-,0,0.337
73,HDFCLIFE,2022-03-30,EQ,523.0,526.0,543.35,526.0,541.3,542.3,535.93,6695548,358836497400000.0,109045,3921032,58.56,-,0,0.337
18,ULTRACEMCO,2022-03-29,EQ,6359.95,6377.0,6548.0,6376.0,6532.9,6526.6,6506.23,671879,437139945860000.06,76222,304038,45.25,-,0,0.331
19,ULTRACEMCO,2022-03-30,EQ,6526.6,6542.5,6668.8,6542.5,6640.0,6642.7,6632.73,705385,467862533290000.0,59800,423969,60.1,-,0,0.331
56,ITC,2022-03-29,EQ,257.05,257.05,257.5,253.75,254.3,254.6,255.06,18122714,462245413640000.0,114137,10020467,55.290000000000006,-,0,0.331
57,ITC,2022-03-30,EQ,254.6,255.1,256.4,248.65,249.05,249.2,251.58,17603827,442875007705000.0,125981,9256409,52.580000000000005,-,0,0.331
70,HEROMOTOCO,2022-03-29,EQ,2377.95,2385.0,2401.0,2154.05,2219.0,2210.65,2259.17,2475877,559341542790000.0,123453,1029837,41.59,-,0,0.33
71,HEROMOTOCO,2022-03-30,EQ,2210.65,2250.0,2281.0,2226.4,2269.75,2271.65,2262.29,3115035,704711077130000.0,135776,1186423,38.09,-,0,0.33
50,LT,2022-03-29,EQ,1741.6,1748.7,1754.1,1733.0,1750.5,1746.65,1740.81,2071779,360658255365000.0,95728,1420375,68.56,-,0,0.329
51,LT,2022-03-30,EQ,1746.65,1766.9,1777.05,1754.1,1774.15,1773.6,1767.48,1712835,302739845265000.0,113982,1066004,62.24000000000001,-,0,0.329
82,DRREDDY,2022-03-29,EQ,4285.45,4294.0,4355.55,4247.05,4328.0,4323.55,4316.46,421084,181759281980000.0,49253,165071,39.2,-,0,0.312
83,DRREDDY,2022-03-30,EQ,4323.55,4352.8,4366.5,4284.1,4353.0,4354.4,4336.41,616826,267481090315000.0,47375,307074,49.78,-,0,0.312
60,INFY,2022-03-29,EQ,1873.9,1873.9,1889.4,1860.55,1887.9,1886.0,1875.61,3917785,734823459390000.0,115629,2407715,61.46,-,0,0.309
61,INFY,2022-03-30,EQ,1886.0,1910.0,1919.0,1895.0,1899.75,1903.95,1906.67,7795839,1486412625015000.0,178770,5920998,75.95,-,0,0.309
74,HDFCBANK,2022-03-29,EQ,1432.8,1441.0,1460.25,1430.0,1458.0,1451.8,1442.08,6188724,892465417295000.1,203589,3947381,63.78,-,0,0.308
75,HDFCBANK,2022-03-30,EQ,1451.8,1472.0,1482.75,1454.05,1476.0,1476.95,1468.52,10054871,1476578032545000.0,225951,7090115,70.51,-,0,0.308
86,BRITANNIA,2022-03-29,EQ,3094.8,3112.0,3134.0,3090.2,3102.0,3103.8,3107.72,359318,111666065420000.0,25844,209454,58.29,-,0,0.286
87,BRITANNIA,2022-03-30,EQ,3103.8,3123.65,3160.0,3114.65,3147.0,3148.4,3143.08,450273,141524420285000.0,31645,258215,57.35,-,0,0.286
22,TCS,2022-03-29,EQ,3707.7,3694.75,3722.0,3691.0,3701.0,3705.35,3707.08,2689063,996857773875000.0,166424,1876469,69.78,-,0,0.278
23,TCS,2022-03-30,EQ,3705.35,3738.0,3738.0,3706.2,3730.0,3731.55,3723.34,1583455,589574427815000.0,109724,1071594,67.67,-,0,0.278
66,HINDUNILVR,2022-03-29,EQ,1975.1,1980.0,1994.85,1974.05,1986.9,1987.05,1984.93,1249125,247942557210000.0,89457,727101,58.21000000000001,-,0,0.27
67,HINDUNILVR,2022-03-30,EQ,1987.05,2000.0,2019.0,1995.05,2014.55,2015.9,2009.75,1476829,296805652610000.0,73625,858328,58.11999999999999,-,0,0.27
44,NESTLEIND,2022-03-29,EQ,16860.05,16900.0,16999.95,16820.0,16970.0,16921.9,16907.98,83759,141619515835000.0,24036,52402,62.56,-,0,0.268
45,NESTLEIND,2022-03-30,EQ,16921.9,17108.0,17347.55,17022.6,17250.0,17298.0,17192.76,74970,128894115275000.0,20435,38136,50.86999999999999,-,0,0.268
