SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
KOTAKBANK,2021-10-19,EQ,2011.6,2011.9,2044.95,1992.1,2044.0,2035.35,2018.79,1695203,342226563835000.0,56524,926447,54.65,-,0
JSWSTEEL,2021-10-18,EQ,692.85,695.5,727.3,695.5,715.85,715.8,717.58,9493244,681215920515000.0,145222,2057471,21.67,-,0
JSWSTEEL,2021-10-19,EQ,715.8,722.5,722.5,688.45,692.5,691.55,704.72,4164143,293456504965000.0,65305,1019094,24.47,-,0
ITC,2021-10-18,EQ,256.55,261.0,265.3,257.35,261.8,262.55,261.24,60292901,1575121629540000.0,318410,31847322,52.82,-,0
ITC,2021-10-19,EQ,262.55,261.4,262.55,245.05,246.1,245.95,251.38,59061766,1484710658720000.0,445769,24569236,41.6,-,0
IOC,2021-10-18,EQ,134.4,140.0,140.0,135.7,136.25,136.35,137.07,14763816,202371918305000.0,73512,6842588,46.35,-,0
IOC,2021-10-19,EQ,136.35,136.65,137.25,133.35,133.6,133.8,135.17,10316614,139447292215000.02,45078,5118174,49.61,-,0
INFY,2021-10-18,EQ,1715.75,1740.0,1799.0,1740.0,1798.0,1792.15,1770.72,13438109,2379510303490000.0,310783,9274584,69.02,-,0
INFY,2021-10-19,EQ,1792.15,1814.0,1834.5,1782.3,1823.5,1822.15,1818.83,10324260,1877808711705000.0,236442,6341209,61.42000000000001,-,0
INDUSINDBK,2021-10-18,EQ,1210.0,1221.0,1229.65,1196.05,1217.0,1219.6,1217.15,4512591,549248343414999.94,139103,1598752,35.43,-,0
INDUSINDBK,2021-10-19,EQ,1219.6,1222.0,1240.0,1185.6,1193.0,1194.0,1216.15,3879525,471806591635000.06,85213,1370797,35.33,-,0
ICICIBANK,2021-10-18,EQ,727.3,739.0,748.9,732.05,743.5,745.45,742.83,15345601,1139924196200000.0,257813,8490176,55.33,-,0
ICICIBANK,2021-10-19,EQ,745.45,755.0,755.0,738.75,746.65,747.45,748.61,11349799,849652180230000.0,155597,6646953,58.56,-,0
HINDUNILVR,2021-10-18,EQ,2649.55,2672.8,2678.9,2643.05,2652.75,2654.0,2656.9,1758177,467129660514999.94,107047,1219438,69.36,-,0
HINDUNILVR,2021-10-19,EQ,2654.0,2669.9,2732.0,2520.5,2557.3,2546.8,2634.04,5431133,1430581137700000.0,285125,1864153,34.32,-,0
HINDALCO,2021-10-18,EQ,516.1,535.45,551.85,526.5,543.15,542.8,543.22,23481789,1275566860840000.0,256370,7165093,30.510000000000005,-,0
HINDALCO,2021-10-19,EQ,542.8,547.7,547.7,526.05,535.9,533.75,539.38,11017925,594281728750000.0,128264,4549970,41.3,-,0
HDFCLIFE,2021-10-18,EQ,693.8,700.0,706.05,689.05,702.7,703.6,695.16,4597120,319574698865000.0,88533,2490683,54.18000000000001,-,0
HDFCLIFE,2021-10-19,EQ,703.6,708.0,709.05,698.55,703.2,702.8,705.14,2137420,150717288910000.0,65743,956090,44.73,-,0
HDFCBANK,2021-10-18,EQ,1687.4,1705.0,1725.0,1667.05,1674.5,1670.3,1690.0,14428228,2438370024185000.0,413049,8220482,56.97,-,0
HDFCBANK,2021-10-19,EQ,1670.3,1675.45,1692.45,1671.0,1687.6,1688.7,1685.37,4493770,757364698290000.0,146669,2218411,49.37,-,0
HDFC,2021-10-18,EQ,2808.75,2848.0,2848.0,2788.05,2805.45,2811.5,2815.59,2609969,734860839925000.0,115966,1645449,63.04,-,0
HDFC,2021-10-19,EQ,2811.5,2825.0,2827.95,2800.0,2821.0,2822.9,2818.03,1994376,562020960939999.94,116753,1417438,71.07,-,0
HCLTECH,2021-10-18,EQ,1251.15,1240.0,1272.5,1215.0,1224.85,1221.4,1231.58,23861603,2938754301890000.0,436447,16805980,70.43,-,0
HCLTECH,2021-10-19,EQ,1221.4,1230.0,1253.0,1225.0,1232.0,1232.1,1237.26,10189780,1260741805055000.0,176380,6207983,60.92000000000001,-,0
GRASIM,2021-10-18,EQ,1752.5,1762.0,1798.4,1746.0,1749.0,1753.95,1773.59,1333785,236558462990000.0,44438,596548,44.73,-,0
GRASIM,2021-10-19,EQ,1753.95,1757.0,1770.45,1711.55,1721.4,1717.9,1741.53,549783,95746561745000.0,33130,189875,34.54,-,0
EICHERMOT,2021-10-18,EQ,2853.2,2881.0,2881.0,2812.85,2832.0,2826.35,2834.63,360160,102091928515000.0,30056,121036,33.61,-,0
EICHERMOT,2021-10-19,EQ,2826.35,2842.7,2842.7,2687.25,2699.0,2703.7,2748.57,999095,274608171375000.0,61852,415140,41.55,-,0
DRREDDY,2021-10-18,EQ,4958.7,4945.0,4974.95,4865.65,4868.35,4877.5,4900.14,333651,163493556210000.0,37318,173869,52.11,-,0
DRREDDY,2021-10-19,EQ,4877.5,4905.0,4920.0,4790.0,4794.85,4801.8,4847.84,539719,261647095075000.0,39987,363273,67.31,-,0
DIVISLAB,2021-10-18,EQ,5372.15,5383.0,5425.1,5314.55,5330.0,5343.05,5358.49,544942,292006374310000.0,46152,280795,51.53,-,0
DIVISLAB,2021-10-19,EQ,5343.05,5344.0,5390.0,5167.75,5190.0,5192.1,5253.89,388226,203969663830000.0,44594,199767,51.46000000000001,-,0
CIPLA,2021-10-18,EQ,911.35,911.35,915.9,899.5,903.0,903.75,904.36,1913667,173063468800000.0,73995,1050664,54.900000000000006,-,0
CIPLA,2021-10-19,EQ,903.75,906.0,917.3,903.25,906.0,906.2,909.27,1360282,123686055780000.0,37455,650163,47.8,-,0
BRITANNIA,2021-10-18,EQ,3894.85,3960.0,3960.0,3825.0,3842.0,3837.35,3877.0,256837,99575683780000.0,22770,162875,63.42,-,0
BRITANNIA,2021-10-19,EQ,3837.35,3860.35,3868.35,3780.0,3800.75,3795.9,3822.65,282932,108155119630000.0,21396,167711,59.28,-,0
BPCL,2021-10-18,EQ,459.3,470.0,470.0,461.05,462.25,462.5,463.99,4392323,203799206020000.0,60569,2609482,59.41,-,0
BPCL,2021-10-19,EQ,462.5,463.9,465.0,449.95,452.05,453.05,458.58,5402657,247756658280000.03,84442,3363623,62.260000000000005,-,0
BHARTIARTL,2021-10-18,EQ,685.8,700.0,701.95,679.65,680.3,680.6,686.55,8574445,588676670430000.0,170647,5131456,59.85,-,0
BHARTIARTL,2021-10-19,EQ,680.6,699.0,699.0,675.45,682.0,681.1,686.19,7328862,502899671960000.06,139015,2337461,31.89,-,0
BAJFINANCE,2021-10-18,EQ,7862.9,8050.0,8050.0,7800.8,7850.0,7865.55,7873.77,855098,673284462865000.0,78983,332210,38.85,-,0
BAJFINANCE,2021-10-19,EQ,7865.55,7890.0,7914.7,7671.0,7720.3,7739.3,7838.98,1244989,975943857060000.0,92653,675282,54.24,-,0
BAJAJ-AUTO,2021-10-18,EQ,3965.9,3861.0,3969.7,3861.0,3915.0,3915.95,3920.56,463126,181571371410000.0,41330,216467,46.74,-,0
BAJAJ-AUTO,2021-10-19,EQ,3915.95,3930.2,3955.0,3892.25,3912.0,3911.55,3917.86,275481,107929662255000.0,20361,142375,51.68000000000001,-,0
AXISBANK,2021-10-18,EQ,802.05,820.0,820.0,802.05,814.35,813.3,810.28,11014585,892488674035000.0,212895,6331449,57.48,-,0
AXISBANK,2021-10-19,EQ,813.3,820.0,827.0,798.5,800.3,801.65,811.38,10633732,862798913715000.0,186747,5681554,53.43,-,0
ASIANPAINT,2021-10-18,EQ,3297.8,3252.5,3283.95,3232.0,3242.0,3241.5,3254.33,1576121,512922130185000.06,124215,910415,57.76,-,0
ASIANPAINT,2021-10-19,EQ,3241.5,3260.9,3269.1,3176.1,3187.0,3183.75,3219.88,1042069,335534042315000.0,89378,553930,53.16,-,0
ADANIPORTS,2021-10-18,EQ,812.8,820.9,829.9,807.0,808.9,810.55,820.29,8883845,728733578845000.0,140419,2707893,30.48,-,0
ADANIPORTS,2021-10-19,EQ,810.55,815.0,820.0,785.0,791.0,792.25,807.01,5543852,447391976935000.06,81177,1266637,22.85,-,0
