SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
SIEMENS,2021-09-23,EQ,2161.95,2167.5,2182.0,2153.05,2165.0,2162.7,2164.1,127369,27563947685000.004,10641,51998,40.82,-,0
SHREECEM,2021-09-22,EQ,30059.9,30100.0,30247.3,29575.05,29848.0,29792.5,29848.6,44040,131453215384999.98,15569,16326,37.07,-,0
SHREECEM,2021-09-23,EQ,29792.5,29851.2,30090.5,29554.65,29900.0,29919.25,29787.62,35742,106466925485000.0,12594,12033,33.67,-,0
SBIN,2021-09-22,EQ,438.8,438.9,442.8,436.1,439.9,438.85,439.41,14321143,629286843520000.0,163766,5430263,37.92,-,0
SBIN,2021-09-23,EQ,438.85,442.4,451.15,442.05,450.0,449.8,448.38,20516770,919921629270000.1,205927,8211883,40.03,-,0
SBILIFE,2021-09-22,EQ,1184.6,1184.6,1203.55,1177.75,1190.0,1191.3,1189.96,1399326,166514130325000.0,51212,683935,48.88,-,0
SBILIFE,2021-09-23,EQ,1191.3,1224.0,1224.0,1198.5,1219.0,1218.3,1210.2,2659260,321822885230000.0,74097,1640049,61.67,-,0
SBICARD,2021-09-22,EQ,1069.9,1064.0,1074.8,1054.15,1060.5,1062.55,1063.5,782140,83180392860000.0,25562,337794,43.19,-,0
SBICARD,2021-09-23,EQ,1062.55,1062.0,1079.9,1042.0,1044.0,1049.0,1054.84,2898242,305719142405000.0,85755,1532300,52.87,-,0
RELIANCE,2021-09-22,EQ,2404.7,2408.0,2442.0,2398.25,2430.8,2430.5,2426.47,5074612,1231340979410000.0,179090,2811116,55.400000000000006,-,0
RELIANCE,2021-09-23,EQ,2430.5,2447.4,2497.0,2445.5,2488.1,2489.9,2475.75,7267883,1799343214275000.0,255176,3910090,53.800000000000004,-,0
POWERGRID,2021-09-22,EQ,175.9,175.8,177.45,175.8,176.8,176.75,176.7,6874226,121465138575000.0,38081,4856489,70.65,-,0
POWERGRID,2021-09-23,EQ,176.75,177.0,178.75,177.0,178.2,178.25,178.02,7721935,137469660890000.02,50848,5156736,66.78,-,0
PNB,2021-09-22,EQ,38.1,38.15,38.55,38.0,38.1,38.15,38.25,27417221,104863000195000.0,39323,5923303,21.6,-,0
PNB,2021-09-23,EQ,38.15,38.5,39.0,38.4,38.45,38.5,38.63,31335371,121042143730000.0,43043,10226009,32.63,-,0
PIDILITIND,2021-09-22,EQ,2430.75,2446.75,2472.0,2412.1,2420.5,2418.0,2431.52,374862,91148328325000.0,28662,142057,37.9,-,0
PIDILITIND,2021-09-23,EQ,2418.0,2435.0,2449.95,2418.0,2431.0,2435.0,2437.53,396212,96577845775000.0,31833,199538,50.36000000000001,-,0
PGHH,2021-09-22,EQ,14066.8,14079.0,14160.0,13950.35,14120.0,14072.55,14065.61,2859,4021358245000.0005,1265,1593,55.720000000000006,-,0
PGHH,2021-09-23,EQ,14072.55,14140.0,14500.0,13991.4,14325.7,14269.75,14186.61,4607,6535769560000.0,2187,3074,66.72,-,0
PFC,2021-09-22,EQ,133.4,133.4,136.45,133.4,134.5,135.0,135.27,2867668,38789777365000.0,18949,843884,29.43,-,0
PFC,2021-09-23,EQ,135.0,135.4,139.55,135.4,138.2,138.25,138.27,5909114,81704478960000.0,29771,1980225,33.51,-,0
PETRONET,2021-09-22,EQ,231.75,232.5,234.6,231.75,233.0,233.15,233.24,2195681,51211376340000.0,41312,1104855,50.32,-,0
PETRONET,2021-09-23,EQ,233.15,233.2,236.65,232.9,233.5,233.8,235.24,3089291,72674006705000.0,34580,1511318,48.92,-,0
PEL,2021-09-22,EQ,2612.5,2612.0,2670.0,2586.1,2641.0,2638.1,2634.94,1323228,348662451180000.0,62560,602914,45.56,-,0
PEL,2021-09-23,EQ,2638.1,2659.0,2797.0,2655.0,2781.0,2779.6,2750.95,3017172,830009335900000.0,149772,720139,23.87,-,0
ONGC,2021-09-22,EQ,135.2,134.5,135.25,132.45,133.65,133.65,133.94,16424387,219993391985000.0,95055,4608428,28.060000000000002,-,0
ONGC,2021-09-23,EQ,133.65,134.8,138.35,134.4,137.75,137.75,136.62,18688982,255331050760000.0,116474,8531986,45.65,-,0
OFSS,2021-09-22,EQ,4668.9,4700.0,4733.0,4633.1,4681.4,4672.9,4690.64,114862,53877579515000.0,17296,54066,47.07,-,0
OFSS,2021-09-23,EQ,4672.9,4715.0,4730.0,4663.05,4709.95,4698.05,4698.73,96759,45464483460000.0,18331,47696,49.29,-,0
NMDC,2021-09-22,EQ,138.1,139.0,145.7,137.35,144.65,144.6,142.0,20171139,286421276675000.0,94024,7121756,35.31,-,0
NMDC,2021-09-23,EQ,144.6,146.75,146.75,142.0,142.85,142.9,143.94,10725591,154388070995000.0,58715,3675417,34.27,-,0
NESTLEIND,2021-09-22,EQ,20189.55,20173.85,20173.85,19810.1,19893.6,19925.2,19975.65,107523,214784164475000.0,24079,67440,62.72,-,0
NESTLEIND,2021-09-23,EQ,19925.2,20000.0,20121.0,19820.0,19844.0,19839.0,19914.92,53724,106990894155000.0,14975,31830,59.25,-,0
NAUKRI,2021-09-22,EQ,6727.0,6800.0,6870.0,6750.0,6796.0,6797.65,6810.31,284589,193813995985000.0,34410,72022,25.31,-,0
NAUKRI,2021-09-23,EQ,6797.65,6858.85,6900.0,6797.25,6826.0,6836.95,6838.62,350913,239975903985000.0,39415,186012,53.010000000000005,-,0
