SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
TCS,2021-09-29,EQ,3779.15,3759.8,3806.0,3722.15,3794.55,3791.9,3767.14,2489161,937701595829999.9,138418,1548275,62.2,-,0
TCS,2021-09-30,EQ,3791.9,3805.0,3805.0,3750.1,3778.7,3775.55,3773.28,2252412,849898148930000.0,145940,1546273,68.65,-,0
TATASTEEL,2021-09-29,EQ,1280.95,1270.0,1309.8,1267.2,1293.8,1295.55,1290.68,9494577,1225442754450000.0,200121,2365838,24.92,-,0
TATASTEEL,2021-09-30,EQ,1295.55,1303.0,1316.4,1283.85,1285.5,1288.9,1296.97,7514568,974616669375000.0,158511,1936342,25.77,-,0
TATAMOTORS,2021-09-29,EQ,329.3,325.0,333.0,324.0,330.35,330.25,329.0,19740150,649455100415000.0,169614,3950402,20.01,-,0
TATAMOTORS,2021-09-30,EQ,330.25,331.25,337.9,329.1,333.7,333.35,333.73,30268517,1010165587785000.0,228396,6839602,22.6,-,0
TATACONSUM,2021-09-29,EQ,822.7,824.5,829.4,811.0,822.9,823.45,820.92,2156442,177025774565000.0,57577,928307,43.05,-,0
TATACONSUM,2021-09-30,EQ,823.45,823.0,823.95,810.85,812.9,813.6,816.0,1622014,132356123695000.0,53605,861986,53.14,-,0
SUNPHARMA,2021-09-29,EQ,775.1,784.0,819.75,771.35,810.15,811.3,800.7,18565413,1486536814350000.0,252659,7483512,40.31,-,0
SUNPHARMA,2021-09-30,EQ,811.3,814.8,832.95,806.6,817.8,818.25,822.03,10478553,861370855954999.9,187954,3683545,35.15,-,0
SHREECEM,2021-09-29,EQ,29242.95,29220.0,29525.1,29168.0,29310.0,29382.4,29358.05,20612,60512808960000.0,7692,5942,28.83,-,0
SHREECEM,2021-09-30,EQ,29382.4,29382.4,29399.95,28750.0,28752.0,28901.55,28985.73,29347,85064408295000.0,11748,11173,38.07000000000001,-,0
SBIN,2021-09-29,EQ,444.9,441.85,462.3,439.1,459.7,460.0,455.43,38635938,1759578181120000.0,276232,17529709,45.37,-,0
SBIN,2021-09-30,EQ,460.0,459.95,464.9,451.4,453.0,453.0,456.78,26530369,1211842723450000.0,263399,9267354,34.93,-,0
SBILIFE,2021-09-29,EQ,1210.3,1206.0,1214.8,1196.8,1208.3,1205.95,1203.49,1623118,195340460555000.0,70117,1063891,65.55,-,0
SBILIFE,2021-09-30,EQ,1205.95,1209.15,1219.0,1196.75,1209.6,1215.1,1207.47,1234882,149108519200000.0,66625,708027,57.34,-,0
RELIANCE,2021-09-29,EQ,2548.05,2570.0,2570.0,2520.05,2530.0,2527.85,2536.91,4485721,1137986628120000.0,166259,2223603,49.57,-,0
RELIANCE,2021-09-30,EQ,2527.85,2525.0,2534.6,2500.35,2511.0,2519.25,2517.46,6272085,1578970247485000.0,173121,3408378,54.339999999999996,-,0
POWERGRID,2021-09-29,EQ,183.95,183.5,196.3,182.45,194.4,195.05,191.8,40264997,772275019925000.0,186057,15728942,39.06,-,0
POWERGRID,2021-09-30,EQ,195.05,194.95,198.0,188.65,189.55,189.9,191.49,17713650,339204411555000.0,110315,7975394,45.02,-,0
ONGC,2021-09-29,EQ,142.2,140.85,148.8,139.35,145.7,144.75,144.58,68003697,983214114770000.1,201937,29686746,43.65,-,0
ONGC,2021-09-30,EQ,144.75,144.75,146.05,141.35,144.15,144.5,143.81,26714630,384175845615000.0,115252,9870428,36.95,-,0
NTPC,2021-09-29,EQ,131.95,131.4,144.25,130.6,140.4,140.65,139.46,75859390,1057941386360000.0,355026,29257264,38.57,-,0
NTPC,2021-09-30,EQ,140.65,141.75,143.2,139.1,141.8,141.85,141.37,34614825,489363170900000.0,173139,11922502,34.44,-,0
M&M,2021-09-29,EQ,806.05,800.0,815.7,799.0,809.2,812.1,808.65,2291977,185341015635000.0,75191,1005771,43.88,-,0
M&M,2021-09-30,EQ,812.1,808.05,817.4,801.3,802.15,803.05,809.3,3264689,264210698975000.0,80499,1760529,53.93,-,0
LT,2021-09-29,EQ,1737.15,1732.0,1742.0,1716.6,1720.0,1721.0,1728.03,1698747,293548005690000.0,86217,1030722,60.68,-,0
LT,2021-09-30,EQ,1721.0,1719.95,1734.25,1697.0,1704.0,1702.95,1712.73,1792078,306934235800000.0,81210,1034808,57.74,-,0
KOTAKBANK,2021-09-29,EQ,2068.2,2059.9,2060.0,2020.15,2031.0,2030.45,2038.47,3420314,697221384850000.0,141811,1856690,54.28000000000001,-,0
KOTAKBANK,2021-09-30,EQ,2030.45,2025.45,2035.0,1996.8,2000.45,2005.5,2012.58,4572748,920301819550000.0,131723,2752431,60.19,-,0
JSWSTEEL,2021-09-29,EQ,660.85,658.9,684.3,653.6,680.0,679.8,671.21,7345149,493014625639999.94,81793,2963610,40.35,-,0
JSWSTEEL,2021-09-30,EQ,679.8,683.2,683.2,666.35,668.0,668.3,674.36,4934499,332762575115000.0,70397,1615129,32.73,-,0
ITC,2021-09-29,EQ,237.75,236.0,241.4,235.7,237.85,238.1,238.18,15450046,367985665290000.0,125680,6183100,40.02,-,0
ITC,2021-09-30,EQ,238.1,239.9,240.4,235.25,235.8,236.15,237.68,16357902,388788698270000.0,120162,8001445,48.91,-,0
IOC,2021-09-29,EQ,122.95,122.25,128.0,122.0,127.9,127.45,126.22,19848536,250522819040000.0,99284,5794190,29.189999999999998,-,0
IOC,2021-09-30,EQ,127.45,127.45,128.5,124.35,125.2,125.3,126.06,11997043,151235773475000.0,66677,4181786,34.86,-,0
INFY,2021-09-29,EQ,1687.1,1659.25,1701.4,1655.0,1688.55,1692.25,1683.09,7792548,1311558785725000.0,252164,5097015,65.41,-,0
INFY,2021-09-30,EQ,1692.25,1703.0,1703.0,1670.1,1679.5,1675.2,1682.12,6914031,1163022553925000.0,155817,4013029,58.040000000000006,-,0
INDUSINDBK,2021-09-29,EQ,1134.75,1127.1,1136.9,1114.1,1123.0,1123.2,1125.43,5574048,627318479250000.0,83655,3280298,58.85,-,0
INDUSINDBK,2021-09-30,EQ,1123.2,1125.0,1134.9,1107.0,1111.5,1111.9,1119.71,3180267,356096345305000.0,63419,938533,29.51,-,0
ICICIBANK,2021-09-29,EQ,717.15,707.35,711.95,701.3,709.4,709.5,706.04,11453404,808654002205000.0,219084,6662029,58.17,-,0
ICICIBANK,2021-09-30,EQ,709.5,709.6,713.9,698.8,701.9,700.85,704.11,18487517,1301716926630000.0,179908,7609329,41.16,-,0
HINDUNILVR,2021-09-29,EQ,2723.85,2714.95,2744.45,2677.0,2689.0,2685.3,2699.78,1503894,406019001170000.0,102368,998751,66.41,-,0
HINDUNILVR,2021-09-30,EQ,2685.3,2685.3,2705.3,2681.95,2694.0,2701.8,2695.88,1620199,436787012389999.94,93550,1156691,71.39,-,0
HINDALCO,2021-09-29,EQ,478.15,475.0,496.9,473.4,494.9,494.15,488.5,9508220,464479500800000.0,104842,2281168,23.990000000000002,-,0
HINDALCO,2021-09-30,EQ,494.15,495.25,504.0,485.6,488.0,487.95,493.6,14333358,707488362245000.0,133246,4711294,32.87,-,0
HEROMOTOCO,2021-09-29,EQ,2920.55,2915.0,2920.55,2865.5,2883.0,2886.15,2886.05,613787,177141745175000.0,33640,333212,54.290000000000006,-,0
HEROMOTOCO,2021-09-30,EQ,2886.15,2857.3,2878.85,2827.2,2833.5,2832.5,2844.74,920513,261861859690000.0,46966,598329,65.0,-,0
HDFCLIFE,2021-09-29,EQ,725.8,724.7,738.0,721.0,737.9,734.75,731.44,5200234,380366839470000.0,84253,3878728,74.59,-,0
HDFCLIFE,2021-09-30,EQ,734.75,740.0,740.0,720.7,722.0,722.4,728.05,3235673,235571923350000.0,108692,2143789,66.25,-,0
HDFCBANK,2021-09-29,EQ,1615.05,1597.0,1606.6,1585.15,1594.85,1593.85,1595.02,8131518,1296994238935000.0,180383,5400885,66.42,-,0
HDFCBANK,2021-09-30,EQ,1593.85,1586.0,1606.35,1583.1,1592.85,1594.95,1594.87,7987674,1273927838165000.0,216914,4213557,52.75,-,0
HDFC,2021-09-29,EQ,2804.95,2786.5,2792.95,2739.1,2747.35,2746.45,2761.29,3333322,920426816904999.9,146771,2493615,74.81,-,0
HDFC,2021-09-30,EQ,2746.45,2729.9,2785.0,2721.2,2744.2,2754.3,2758.59,4186802,1154965277535000.0,169948,2574563,61.49,-,0
GRASIM,2021-09-29,EQ,1648.75,1642.0,1678.5,1635.05,1670.0,1669.9,1662.17,818653,136074224595000.0,45508,362539,44.28,-,0
GRASIM,2021-09-30,EQ,1669.9,1660.0,1694.3,1660.0,1669.85,1669.45,1680.73,1077540,181105099615000.0,59993,428149,39.73,-,0
EICHERMOT,2021-09-29,EQ,2883.05,2870.0,2890.0,2835.0,2840.05,2843.25,2858.67,386614,110520074134999.98,26291,110442,28.57,-,0
EICHERMOT,2021-09-30,EQ,2843.25,2843.0,2846.85,2771.55,2788.85,2790.2,2798.72,861344,241066477405000.03,49501,276572,32.11,-,0
DRREDDY,2021-09-29,EQ,4833.15,4833.0,4922.9,4791.65,4885.0,4881.0,4884.08,655070,319941205025000.0,72250,229297,35.0,-,0
DRREDDY,2021-09-30,EQ,4881.0,4889.9,4985.0,4865.45,4886.0,4880.7,4933.13,776015,382818435365000.0,64378,371929,47.93,-,0
DIVISLAB,2021-09-29,EQ,4784.05,4789.0,4914.3,4752.1,4805.4,4806.45,4836.62,877223,424279670855000.0,89266,364142,41.51,-,0
DIVISLAB,2021-09-30,EQ,4806.45,4797.0,4844.85,4765.6,4800.0,4798.7,4800.62,541396,259903831200000.0,56511,300965,55.59,-,0
COALINDIA,2021-09-29,EQ,174.55,174.5,197.0,172.8,185.4,185.7,187.33,100988643,1891869392309999.8,475984,19129908,18.94,-,0
COALINDIA,2021-09-30,EQ,185.7,187.6,191.5,184.1,184.7,185.1,186.64,48957916,913768350825000.0,217262,12837301,26.22,-,0
CIPLA,2021-09-29,EQ,971.0,970.5,1005.0,965.15,991.0,987.6,988.01,4052980,400438154070000.0,91334,1216272,30.010000000000005,-,0
CIPLA,2021-09-30,EQ,987.6,988.0,999.75,976.35,981.5,983.55,985.35,2312926,227903837530000.03,61797,981890,42.45,-,0
BRITANNIA,2021-09-29,EQ,4003.65,3982.0,4019.9,3959.15,3975.0,3972.75,3978.97,332446,132279422445000.0,23823,209012,62.870000000000005,-,0
BRITANNIA,2021-09-30,EQ,3972.75,3972.0,3993.0,3940.3,3950.0,3948.95,3958.02,217501,86087343235000.0,20831,142975,65.74,-,0
BPCL,2021-09-29,EQ,429.6,429.5,438.0,426.0,437.9,436.9,433.86,7625857,330855903625000.0,115069,4096152,53.71,-,0
BPCL,2021-09-30,EQ,436.9,439.8,440.4,431.0,431.5,432.2,434.43,4467366,194076751670000.0,67078,1922455,43.03,-,0
BHARTIARTL,2021-09-29,EQ,696.15,697.0,702.0,689.15,693.0,694.1,694.98,16729859,1162687137780000.0,163654,9013506,53.88,-,0
BHARTIARTL,2021-09-30,EQ,694.1,695.8,709.8,686.8,688.5,688.3,697.87,13911568,970847540310000.0,197319,5789356,41.62,-,0
BAJFINANCE,2021-09-29,EQ,7543.3,7529.0,7635.85,7456.15,7510.0,7515.4,7532.75,945879,712506744820000.0,109016,331880,35.09,-,0
BAJFINANCE,2021-09-30,EQ,7515.4,7545.0,7700.0,7490.9,7674.0,7668.1,7622.74,1490707,1136327589655000.0,140935,602246,40.4,-,0
BAJAJ-AUTO,2021-09-29,EQ,3908.7,3900.0,3935.9,3850.0,3892.0,3899.25,3889.2,379896,147749072200000.0,36113,107732,28.360000000000003,-,0
BAJAJ-AUTO,2021-09-30,EQ,3899.25,3892.25,3896.4,3812.0,3836.0,3832.65,3838.63,576711,221378134694999.97,41939,159593,27.67,-,0
AXISBANK,2021-09-29,EQ,789.2,783.0,789.5,778.5,780.5,782.15,782.58,14241004,1114471819440000.0,237067,10315275,72.43,-,0
AXISBANK,2021-09-30,EQ,782.15,779.9,787.35,764.85,766.9,766.55,774.3,9178187,710671460900000.0,180870,4506157,49.1,-,0
ASIANPAINT,2021-09-29,EQ,3379.7,3365.0,3381.7,3310.0,3320.0,3323.05,3334.92,973387,324617234450000.0,87400,606740,62.33,-,0
ASIANPAINT,2021-09-30,EQ,3323.05,3329.9,3347.7,3220.0,3248.0,3244.65,3260.63,2077896,677525115130000.0,173744,1233451,59.36,-,0
ADANIPORTS,2021-09-29,EQ,738.7,737.65,747.85,736.0,742.3,742.0,743.07,2734053,203158862300000.0,45107,528295,19.32,-,0
ADANIPORTS,2021-09-30,EQ,742.0,745.8,756.5,736.0,737.4,737.9,744.76,4356469,324453897755000.0,64273,975165,22.38,-,0
