SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
MARUTI,2022-02-17,EQ,8582.95,8575.0,8658.3,8525.0,8541.0,8552.45,8574.04,305313,261776468269999.97,33791,53201,17.43,-,0
MARUTI,2022-02-18,EQ,8552.45,8550.0,8645.95,8520.05,8544.05,8569.1,8592.96,385273,331063388320000.0,52373,138062,35.83,-,0
M&M,2022-02-17,EQ,864.25,872.0,877.3,859.0,860.0,862.25,867.68,2041741,177157939615000.0,46429,803144,39.34,-,0
M&M,2022-02-18,EQ,862.25,857.2,869.75,847.15,850.0,852.0,858.64,1616856,138830154995000.0,41067,645913,39.95,-,0
LT,2022-02-17,EQ,1860.7,1869.0,1884.9,1854.1,1863.1,1868.7,1870.26,1459905,273040106119999.97,72851,606590,41.55,-,0
LT,2022-02-18,EQ,1868.7,1870.0,1896.0,1865.15,1881.9,1883.1,1886.34,1912482,360759209440000.0,100742,782603,40.92,-,0
KOTAKBANK,2022-02-17,EQ,1830.05,1835.0,1844.25,1810.4,1814.0,1817.3,1828.96,2810229,513980991139999.94,61328,1768588,62.93,-,0
KOTAKBANK,2022-02-18,EQ,1817.3,1809.05,1831.0,1805.85,1827.0,1826.55,1820.39,1229668,223847098419999.97,55978,470342,38.25,-,0
JSWSTEEL,2022-02-17,EQ,638.0,641.8,649.45,634.4,637.3,638.2,642.24,2382178,152993726900000.0,38617,374179,15.71,-,0
JSWSTEEL,2022-02-18,EQ,638.2,635.2,642.5,631.15,632.1,632.85,636.67,1458069,92830481765000.0,32067,265071,18.18,-,0
ITC,2022-02-17,EQ,222.75,223.05,224.35,220.85,222.7,222.65,222.4,14024149,311896502475000.0,67573,7234578,51.59,-,0
ITC,2022-02-18,EQ,222.65,222.65,223.45,221.5,221.75,221.9,222.4,8670947,192838650195000.0,59314,4721478,54.45000000000001,-,0
IOC,2022-02-17,EQ,121.5,122.85,123.95,120.5,121.35,121.4,122.25,11183068,136712258645000.0,59075,3645394,32.6,-,0
IOC,2022-02-18,EQ,121.4,121.4,122.3,120.6,121.1,121.15,121.35,5319044,64544192704999.99,36910,1949813,36.66,-,0
INFY,2022-02-17,EQ,1733.3,1744.0,1749.0,1720.3,1723.7,1724.8,1731.45,3937950,681837450370000.0,110732,2479087,62.95,-,0
INFY,2022-02-18,EQ,1724.8,1710.0,1722.5,1703.5,1705.95,1706.95,1711.87,5602215,959028959560000.0,159019,4009595,71.57,-,0
ICICIBANK,2022-02-17,EQ,764.05,766.5,767.25,746.3,747.6,750.35,755.04,16683808,1259696031350000.0,206647,9627392,57.71000000000001,-,0
ICICIBANK,2022-02-18,EQ,750.35,746.85,756.8,745.55,747.95,748.9,751.25,8945567,672031716335000.0,160575,3529595,39.46,-,0
HINDUNILVR,2022-02-17,EQ,2286.5,2282.0,2313.0,2276.0,2297.2,2307.55,2298.41,869374,199818014260000.0,42379,461580,53.09,-,0
HINDUNILVR,2022-02-18,EQ,2307.55,2294.0,2327.8,2294.0,2310.3,2312.55,2312.38,890713,205966665190000.0,53485,557855,62.63000000000001,-,0
HINDALCO,2022-02-17,EQ,529.3,533.8,540.75,528.3,532.3,532.55,534.91,5340469,285666691745000.0,76158,1303303,24.4,-,0
HINDALCO,2022-02-18,EQ,532.55,531.0,537.8,528.0,530.4,529.6,533.1,3344269,178283357855000.0,60272,1009260,30.18,-,0
HEROMOTOCO,2022-02-17,EQ,2786.8,2800.0,2872.3,2780.55,2791.85,2793.45,2826.97,1166885,329874362885000.0,62553,267012,22.88,-,0
HEROMOTOCO,2022-02-18,EQ,2793.45,2780.0,2818.0,2748.95,2775.0,2774.05,2782.6,662754,184418168740000.0,43898,217997,32.89,-,0
HDFCLIFE,2022-02-17,EQ,586.35,586.1,595.4,581.25,590.7,592.6,590.37,3542326,209127995775000.0,82488,1809927,51.09,-,0
HDFCLIFE,2022-02-18,EQ,592.6,590.0,597.5,587.45,589.75,590.95,593.78,2613689,155196569325000.0,56437,1292999,49.47,-,0
HDFCBANK,2022-02-17,EQ,1515.75,1513.1,1522.0,1502.0,1504.45,1506.5,1511.79,3675604,555674352045000.0,124317,1787207,48.62,-,0
HDFCBANK,2022-02-18,EQ,1506.5,1498.3,1517.0,1490.45,1511.0,1512.35,1505.99,3898064,587046294320000.0,135186,2221655,56.99000000000001,-,0
HDFC,2022-02-17,EQ,2363.85,2389.95,2426.0,2361.8,2407.9,2411.8,2404.61,5317679,1278696435550000.0,136513,3289409,61.86000000000001,-,0
HDFC,2022-02-18,EQ,2411.8,2411.8,2451.0,2402.4,2437.2,2441.15,2435.31,3725963,907387446370000.1,152533,2369826,63.6,-,0
