SYMBOL,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency
PIDILITIND,EQ,1759.95,1761.95,1765.0,1725.0,1726.8,1728.75,1734.14,407166,70608244790000.0,24087,152888,0.3755,False
PIDILITIND,EQ,1728.75,1732.6,1755.0,1729.65,1735.0,1733.7,1742.27,290007,50527157575000.0,21512,98445,0.3395,False
PFC,EQ,126.15,126.5,128.45,126.3,127.95,128.1,127.53,6044291,77081065525000.0,26304,1999169,0.3308,False
PFC,EQ,126.85,127.75,132.2,125.4,126.4,126.15,129.06,12652086,163289843610000.0,52921,2907597,0.2298,False
PETRONET,EQ,243.75,245.1,247.0,240.75,242.0,242.05,242.27,3882652,94064319400000.0,34070,2342384,0.6033,False
PETRONET,EQ,250.4,252.7,252.8,242.85,244.0,243.75,246.53,2586977,63777041185000.0,29617,1141010,0.4411,False
OFSS,EQ,3300.25,3324.0,3324.9,3282.0,3291.95,3293.1,3299.75,18239,6018417135000.0,2923,10931,0.5993,False
OFSS,EQ,3293.1,3320.0,3348.0,3230.0,3241.0,3237.8,3266.11,60437,19739384200000.0,14121,32524,0.5381,False
NTPC,EQ,99.05,100.4,102.0,98.15,99.65,99.5,100.11,54911202,549733239470000.0,151164,19613194,0.3572,False
NTPC,EQ,99.5,96.2,100.95,96.1,100.4,100.3,99.42,53737961,534272419995000.0,141267,17728706,0.3299,False
NMDC,EQ,116.05,116.0,119.75,115.0,117.55,117.75,117.36,12388909,145393469895000.0,38773,2910616,0.2349,False
NMDC,EQ,116.55,117.15,118.0,114.1,116.15,116.05,116.21,9067469,105374825115000.0,34559,2058799,0.22710000000000002,False
NESTLEIND,EQ,17074.0,17131.05,17167.2,17003.0,17110.0,17115.75,17073.4,98097,167484975345000.0,20251,53189,0.5422,False
NESTLEIND,EQ,17115.75,17180.0,17284.9,17101.15,17192.0,17218.2,17208.48,121607,209267197980000.0,27272,64563,0.5309,False
NAUKRI,EQ,4790.05,4849.95,4913.4,4740.0,4822.1,4817.65,4815.99,438250,211060587000000.0,46676,78392,0.1789,False
NAUKRI,EQ,4817.65,4863.95,5135.45,4850.0,5052.0,5058.55,5037.37,1114452,561390345314999.94,101669,147365,0.1322,False
MUTHOOTFIN,EQ,1184.7,1192.5,1194.8,1155.5,1166.85,1164.1,1164.64,1726460,201070729080000.0,45105,906638,0.5251,False
MUTHOOTFIN,EQ,1164.1,1177.7,1186.8,1165.05,1180.0,1176.55,1173.94,1107651,130031439105000.0,46404,482423,0.4355,False
MOTHERSUMI,EQ,156.35,157.8,165.4,157.25,163.05,162.85,161.93,26223370,424636740385000.0,143370,11708293,0.4465,False
MOTHERSUMI,EQ,158.05,159.05,160.35,153.8,156.45,156.35,156.78,8334304,130664465415000.02,55548,2104741,0.2525,False
MCDOWELL-N,EQ,580.7,582.0,589.0,577.85,579.8,580.2,581.91,2405253,139963267900000.0,50837,954864,0.397,False
MCDOWELL-N,EQ,590.4,594.6,594.6,579.05,581.0,580.7,584.96,1793709,104924428210000.0,52433,502992,0.2804,False
