
1655438959940 :: history :: {'symbol': 'NSE:SUNPHARMA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438960058 :: {'s': 'ok', 'candles': [[1655437500, 805.2, 810.3, 799.3, 800.1, 336047], [1655438100, 800.1, 800.95, 794.3, 795.25, 223694], [1655438700, 795.25, 795.45, 793.15, 795.0, 74375]]}
1655438971067 :: history :: {'symbol': 'NSE:ICICIBANK-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438971158 :: {'s': 'ok', 'candles': [[1655437500, 671.25, 675.25, 669.95, 673.2, 1502416], [1655438100, 673.25, 674.25, 671.8, 672.2, 520660], [1655438700, 672.1, 674.9, 672.1, 674.4, 155766]]}

1655438971474 :: history :: {'symbol': 'NSE:ONGC-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438971611 :: {'s': 'ok', 'candles': [[1655437500, 142.45, 144.8, 141.45, 142.3, 2266856], [1655438100, 142.3, 143.35, 142.2, 142.4, 999573], [1655438700, 142.35, 143.3, 142.35, 143.3, 329289]]}

1655438971926 :: history :: {'symbol': 'NSE:CHOLAFIN-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438972020 :: {'s': 'ok', 'candles': [[1655437500, 620.0, 639.9, 615.1, 624.65, 187888], [1655438100, 624.65, 630.15, 620.9, 629.9, 111885], [1655438700, 629.35, 635.4, 629.35, 634.25, 56356]]}

1655438972336 :: history :: {'symbol': 'NSE:BANDHANBNK-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438972435 :: {'s': 'ok', 'candles': [[1655437500, 310.15, 311.0, 305.1, 307.3, 427182], [1655438100, 307.2, 308.05, 304.95, 307.4, 185335], [1655438700, 307.4, 310.65, 307.4, 310.0, 129526]]}

1655438972747 :: history :: {'symbol': 'NSE:AXISBANK-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438972850 :: {'s': 'ok', 'candles': [[1655437500, 630.0, 632.95, 626.6, 631.6, 818519], [1655438100, 631.5, 633.25, 630.5, 632.95, 247898], [1655438700, 632.85, 634.95, 632.85, 634.65, 83604]]}

1655438973159 :: history :: {'symbol': 'NSE:GRASIM-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438973274 :: {'s': 'ok', 'candles': [[1655437500, 1286.9, 1296.5, 1281.9, 1284.05, 59063], [1655438100, 1283.8, 1287.4, 1278.7, 1283.45, 53593], [1655438700, 1283.75, 1287.9, 1282.9, 1287.55, 12559]]}

1655438973590 :: history :: {'symbol': 'NSE:SAIL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438973684 :: {'s': 'ok', 'candles': [[1655437500, 67.25, 68.15, 66.25, 67.45, 3535149], [1655438100, 67.45, 68.2, 67.15, 68.1, 2250525], [1655438700, 68.05, 68.4, 68.0, 68.2, 921730]]}

1655438974000 :: history :: {'symbol': 'NSE:TECHM-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438974092 :: {'s': 'ok', 'candles': [[1655437500, 971.1, 974.35, 959.2, 965.1, 671849], [1655438100, 964.85, 965.95, 950.6, 955.5, 481278], [1655438700, 955.05, 958.0, 951.7, 956.45, 148973]]}

1655438974407 :: history :: {'symbol': 'NSE:HINDALCO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438974511 :: {'s': 'ok', 'candles': [[1655437500, 333.0, 342.55, 332.0, 337.5, 1676835], [1655438100, 337.15, 338.5, 335.2, 337.85, 1036119], [1655438700, 337.8, 339.3, 337.3, 337.55, 319180]]}

1655438974823 :: history :: {'symbol': 'NSE:UPL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438974934 :: {'s': 'ok', 'candles': [[1655437500, 683.4, 687.7, 676.2, 680.4, 130115], [1655438100, 680.4, 681.0, 677.05, 680.45, 58366], [1655438700, 680.0, 683.95, 680.0, 683.4, 16693]]}

1655438975248 :: history :: {'symbol': 'NSE:INDUSINDBK-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438975371 :: {'s': 'ok', 'candles': [[1655437500, 810.0, 811.8, 797.2, 806.25, 289667], [1655438100, 805.8, 808.0, 803.35, 804.8, 102404], [1655438700, 804.7, 812.6, 804.45, 810.65, 61644]]}

1655438975688 :: history :: {'symbol': 'NSE:GAIL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438975780 :: {'s': 'ok', 'candles': [[1655437500, 139.0, 140.55, 137.5, 139.55, 1457052], [1655438100, 139.55, 140.9, 139.3, 140.8, 776586], [1655438700, 140.8, 141.15, 140.15, 140.75, 239276]]}

1655438976092 :: history :: {'symbol': 'NSE:LUPIN-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438976177 :: {'s': 'ok', 'candles': [[1655437500, 600.0, 602.45, 592.9, 596.7, 62173], [1655438100, 595.2, 596.05, 593.2, 595.65, 80425], [1655438700, 594.95, 598.7, 594.9, 598.3, 14378]]}

1655438976484 :: history :: {'symbol': 'NSE:TATAMOTORS-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438976577 :: {'s': 'ok', 'candles': [[1655437500, 387.95, 390.8, 385.55, 386.2, 2428830], [1655438100, 386.4, 386.6, 382.65, 386.15, 1599692], [1655438700, 386.2, 387.05, 385.5, 386.65, 428138]]}

1655438976890 :: history :: {'symbol': 'NSE:IOC-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438976991 :: {'s': 'ok', 'candles': [[1655437500, 108.0, 108.0, 106.15, 106.6, 857846], [1655438100, 106.65, 106.85, 106.1, 106.45, 472874], [1655438700, 106.5, 106.95, 106.5, 106.9, 157308]]}

1655438977302 :: history :: {'symbol': 'NSE:JINDALSTEL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438977400 :: {'s': 'ok', 'candles': [[1655437500, 324.0, 329.55, 319.5, 327.1, 730864], [1655438100, 326.8, 329.9, 325.9, 329.75, 295371], [1655438700, 329.7, 331.9, 329.55, 331.4, 184539]]}

1655438977717 :: history :: {'symbol': 'NSE:BIOCON-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438977798 :: {'s': 'ok', 'candles': [[1655437500, 320.5, 321.0, 314.1, 314.3, 90869], [1655438100, 314.05, 314.45, 312.35, 313.95, 117151], [1655438700, 313.95, 314.5, 313.8, 314.3, 13027]]}

1655438978112 :: history :: {'symbol': 'NSE:BPCL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438978195 :: {'s': 'ok', 'candles': [[1655437500, 309.0, 311.5, 306.75, 307.15, 391136], [1655438100, 307.15, 307.3, 305.5, 306.4, 265417], [1655438700, 306.25, 306.8, 305.6, 306.5, 62866]]}

1655438978508 :: history :: {'symbol': 'NSE:INDIGO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438978582 :: {'s': 'ok', 'candles': [[1655437500, 1648.0, 1653.85, 1616.15, 1619.95, 68319], [1655438100, 1619.95, 1619.95, 1599.0, 1618.8, 52676], [1655438700, 1616.75, 1627.35, 1612.25, 1627.35, 24705]]}

1655438978890 :: history :: {'symbol': 'NSE:CIPLA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438978972 :: {'s': 'ok', 'candles': [[1655437500, 932.2, 944.55, 930.6, 932.1, 185103], [1655438100, 931.85, 932.75, 922.0, 923.3, 88981], [1655438700, 923.3, 931.35, 920.1, 929.65, 163990]]}

1655438979284 :: history :: {'symbol': 'NSE:TATASTEEL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438979394 :: {'s': 'ok', 'candles': [[1655437500, 898.0, 916.35, 895.5, 905.7, 1174470], [1655438100, 905.35, 908.3, 899.65, 906.35, 619603], [1655438700, 906.25, 909.75, 905.8, 907.85, 199156]]}

1655438979706 :: history :: {'symbol': 'NSE:HDFC-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438979790 :: {'s': 'ok', 'candles': [[1655437500, 2035.0, 2050.75, 2026.0, 2034.9, 843687], [1655438100, 2034.85, 2040.75, 2031.45, 2035.15, 247282], [1655438700, 2035.2, 2040.85, 2035.2, 2039.5, 31179]]}

1655438980101 :: history :: {'symbol': 'NSE:BANKBARODA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438980177 :: {'s': 'ok', 'candles': [[1655437500, 95.9, 95.9, 94.1, 94.4, 2573230], [1655438100, 94.5, 94.95, 94.1, 94.95, 1203838], [1655438700, 94.95, 95.55, 94.95, 95.45, 474388]]}

1655438980490 :: history :: {'symbol': 'NSE:COALINDIA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438980565 :: {'s': 'ok', 'candles': [[1655437500, 180.0, 183.5, 179.4, 181.45, 1375640], [1655438100, 181.45, 182.25, 180.75, 181.3, 569128], [1655438700, 181.25, 182.0, 181.25, 181.85, 155788]]}

1655438980876 :: history :: {'symbol': 'NSE:SBIN-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438980967 :: {'s': 'ok', 'candles': [[1655437500, 440.0, 441.3, 437.95, 438.25, 743814], [1655438100, 438.35, 440.2, 437.25, 440.1, 422061], [1655438700, 439.95, 443.45, 439.95, 442.65, 293366]]}

1655438981278 :: history :: {'symbol': 'NSE:ADANIPORTS-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438981366 :: {'s': 'ok', 'candles': [[1655437500, 677.0, 682.6, 668.7, 675.55, 527731], [1655438100, 675.2, 679.2, 673.85, 678.05, 280399], [1655438700, 678.6, 681.1, 678.45, 679.85, 81000]]}

1655438981679 :: history :: {'symbol': 'NSE:MARICO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438981764 :: {'s': 'ok', 'candles': [[1655437500, 477.25, 484.8, 471.6, 476.65, 219723], [1655438100, 476.0, 476.05, 473.75, 474.5, 80993], [1655438700, 474.15, 476.95, 474.15, 476.05, 32313]]}

1655438982077 :: history :: {'symbol': 'NSE:DLF-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438982160 :: {'s': 'ok', 'candles': [[1655437500, 302.0, 304.05, 298.0, 301.4, 491671], [1655438100, 301.25, 305.15, 300.6, 304.5, 412960], [1655438700, 304.45, 306.4, 304.45, 305.9, 156183]]}

1655438982471 :: history :: {'symbol': 'NSE:M&M-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438982550 :: {'s': 'ok', 'candles': [[1655437500, 1000.0, 1007.95, 989.35, 999.45, 469343], [1655438100, 999.45, 1000.0, 983.15, 985.7, 210154], [1655438700, 985.0, 990.25, 984.9, 989.0, 69962]]}

1655438982861 :: history :: {'symbol': 'NSE:WIPRO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-17', 'range_to': '2022-06-17', 'cont_flag': '1'} :: 1655438982936 :: {'s': 'ok', 'candles': [[1655437500, 416.0, 418.75, 409.55, 414.1, 2100303], [1655438100, 414.0, 414.0, 408.55, 410.0, 973865], [1655438700, 410.2, 411.35, 410.0, 410.6, 199923]]}
