
1655352888787 :: history :: {'symbol': 'NSE:SUNPHARMA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352888885 :: {'s': 'ok', 'candles': [[1655351100, 822.6, 826.0, 820.85, 823.8, 177576], [1655351700, 823.8, 825.4, 823.1, 825.35, 57646], [1655352300, 825.35, 825.75, 823.8, 824.2, 39579]]}
1655352892298 :: history :: {'symbol': 'NSE:CHOLAFIN-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352892376 :: {'s': 'ok', 'candles': [[1655351100, 639.0, 657.0, 636.2, 651.75, 348285], [1655351700, 651.65, 654.75, 649.0, 654.2, 324458], [1655352300, 654.15, 655.0, 649.4, 650.45, 122233]]}

1655352892688 :: history :: {'symbol': 'NSE:BANDHANBNK-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352892765 :: {'s': 'ok', 'candles': [[1655351100, 318.7, 324.4, 315.7, 322.75, 620988], [1655351700, 322.75, 323.5, 322.3, 322.45, 269618], [1655352300, 322.45, 322.75, 320.8, 320.85, 210190]]}

1655352893078 :: history :: {'symbol': 'NSE:AXISBANK-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352893156 :: {'s': 'ok', 'candles': [[1655351100, 657.5, 658.2, 655.05, 656.1, 290599], [1655351700, 656.25, 656.6, 655.05, 655.4, 108204], [1655352300, 655.45, 655.55, 653.45, 653.8, 129892]]}

1655352893469 :: history :: {'symbol': 'NSE:GRASIM-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352893545 :: {'s': 'ok', 'candles': [[1655351100, 1345.0, 1347.9, 1334.0, 1335.0, 65641], [1655351700, 1335.0, 1339.95, 1333.0, 1337.4, 38167], [1655352300, 1337.45, 1338.2, 1333.65, 1334.0, 13873]]}

1655352893855 :: history :: {'symbol': 'NSE:SAIL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352893936 :: {'s': 'ok', 'candles': [[1655351100, 72.0, 72.0, 71.2, 71.25, 1552783], [1655351700, 71.3, 71.4, 71.0, 71.1, 1154224], [1655352300, 71.15, 71.3, 70.95, 70.95, 1079537]]}

1655352894246 :: history :: {'symbol': 'NSE:TECHM-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352894328 :: {'s': 'ok', 'candles': [[1655351100, 1024.05, 1033.6, 1023.3, 1024.5, 672019], [1655351700, 1024.9, 1026.95, 1023.35, 1025.65, 241919], [1655352300, 1025.65, 1025.65, 1019.1, 1019.3, 169445]]}

1655352894640 :: history :: {'symbol': 'NSE:HINDALCO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352894712 :: {'s': 'ok', 'candles': [[1655351100, 360.4, 363.75, 357.25, 357.8, 1368523], [1655351700, 357.8, 357.8, 356.05, 357.35, 649710], [1655352300, 357.35, 358.5, 356.3, 356.35, 439108]]}

1655352895022 :: history :: {'symbol': 'NSE:UPL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352895102 :: {'s': 'ok', 'candles': [[1655351100, 722.1, 725.5, 716.05, 716.35, 129194], [1655351700, 716.05, 717.5, 715.05, 716.2, 46449], [1655352300, 716.2, 716.45, 714.3, 715.0, 41943]]}

1655352895413 :: history :: {'symbol': 'NSE:INDUSINDBK-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352895490 :: {'s': 'ok', 'candles': [[1655351100, 854.0, 859.4, 846.0, 846.3, 228258], [1655351700, 846.0, 850.55, 845.75, 848.45, 105707], [1655352300, 848.4, 849.2, 846.0, 848.05, 51135]]}

1655352895818 :: history :: {'symbol': 'NSE:GAIL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352895926 :: {'s': 'ok', 'candles': [[1655351100, 148.95, 149.4, 146.2, 146.3, 906096], [1655351700, 146.3, 146.3, 145.5, 145.65, 435514], [1655352300, 145.65, 146.0, 145.05, 145.15, 770685]]}

1655352896236 :: history :: {'symbol': 'NSE:LUPIN-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352896336 :: {'s': 'ok', 'candles': [[1655351100, 615.5, 618.0, 614.5, 616.85, 46938], [1655351700, 616.85, 618.0, 616.0, 617.2, 19179], [1655352300, 617.2, 618.3, 615.0, 615.35, 50652]]}

1655352896649 :: history :: {'symbol': 'NSE:TATAMOTORS-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352896734 :: {'s': 'ok', 'candles': [[1655351100, 420.0, 420.9, 417.7, 418.15, 1126737], [1655351700, 418.15, 420.45, 417.5, 419.05, 747703], [1655352300, 419.2, 419.4, 418.1, 418.25, 271007]]}

1655352897050 :: history :: {'symbol': 'NSE:IOC-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352897134 :: {'s': 'ok', 'candles': [[1655351100, 110.55, 110.7, 109.45, 109.55, 857961], [1655351700, 109.55, 109.6, 109.25, 109.55, 481323], [1655352300, 109.55, 109.95, 109.5, 109.6, 288777]]}

1655352897447 :: history :: {'symbol': 'NSE:JINDALSTEL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352897546 :: {'s': 'ok', 'candles': [[1655351100, 352.95, 355.75, 352.2, 352.95, 435074], [1655351700, 352.75, 353.65, 351.3, 353.15, 179582], [1655352300, 353.15, 354.35, 352.25, 352.55, 101447]]}

1655352897856 :: history :: {'symbol': 'NSE:BIOCON-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352897937 :: {'s': 'ok', 'candles': [[1655351100, 327.85, 329.0, 325.9, 327.15, 84345], [1655351700, 327.15, 329.4, 327.15, 328.35, 73744], [1655352300, 328.35, 328.5, 327.0, 327.15, 24345]]}

1655352898247 :: history :: {'symbol': 'NSE:BPCL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352898315 :: {'s': 'ok', 'candles': [[1655351100, 318.0, 319.8, 315.0, 316.6, 368100], [1655351700, 316.65, 316.85, 315.3, 315.35, 156482], [1655352300, 315.35, 316.35, 315.0, 315.1, 116767]]}

1655352898624 :: history :: {'symbol': 'NSE:INDIGO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352898720 :: {'s': 'ok', 'candles': [[1655351100, 1729.1, 1746.0, 1717.95, 1735.1, 232991], [1655351700, 1734.95, 1746.0, 1731.2, 1743.9, 131512], [1655352300, 1743.9, 1744.7, 1731.5, 1736.55, 25599]]}

1655352899032 :: history :: {'symbol': 'NSE:CIPLA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352899127 :: {'s': 'ok', 'candles': [[1655351100, 976.0, 977.75, 969.45, 971.85, 71871], [1655351700, 971.85, 972.35, 968.05, 969.9, 34793], [1655352300, 969.05, 969.85, 966.6, 967.05, 32236]]}

1655352899438 :: history :: {'symbol': 'NSE:TATASTEEL-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352899523 :: {'s': 'ok', 'candles': [[1655351100, 975.0, 975.0, 965.5, 967.5, 759471], [1655351700, 967.5, 969.9, 964.25, 968.0, 302511], [1655352300, 967.9, 971.65, 967.65, 968.05, 233067]]}

1655352899830 :: history :: {'symbol': 'NSE:HDFC-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352899905 :: {'s': 'ok', 'candles': [[1655351100, 2115.35, 2128.05, 2115.35, 2120.0, 220959], [1655351700, 2120.0, 2133.8, 2116.6, 2127.5, 98601], [1655352300, 2127.5, 2127.9, 2122.3, 2122.3, 60984]]}

1655352900217 :: history :: {'symbol': 'NSE:BANKBARODA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352900301 :: {'s': 'ok', 'candles': [[1655351100, 101.6, 102.05, 101.5, 101.65, 1221320], [1655351700, 101.65, 101.9, 101.25, 101.65, 1023795], [1655352300, 101.65, 101.75, 101.25, 101.3, 348370]]}

1655352900612 :: history :: {'symbol': 'NSE:COALINDIA-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352900689 :: {'s': 'ok', 'candles': [[1655351100, 191.55, 192.8, 191.05, 191.15, 556735], [1655351700, 191.2, 191.6, 190.75, 191.15, 229796], [1655352300, 191.15, 191.7, 191.0, 191.1, 155857]]}

1655352901000 :: history :: {'symbol': 'NSE:SBIN-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352901076 :: {'s': 'ok', 'candles': [[1655351100, 455.15, 457.75, 454.6, 456.1, 613176], [1655351700, 456.25, 456.95, 455.65, 456.45, 213827], [1655352300, 456.45, 456.5, 454.6, 454.9, 222691]]}

1655352901387 :: history :: {'symbol': 'NSE:ADANIPORTS-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352901474 :: {'s': 'ok', 'candles': [[1655351100, 711.95, 717.1, 708.0, 708.1, 266826], [1655351700, 708.1, 710.0, 706.95, 708.9, 113662], [1655352300, 708.9, 709.65, 706.8, 707.6, 101670]]}

1655352901786 :: history :: {'symbol': 'NSE:MARICO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352901870 :: {'s': 'ok', 'candles': [[1655351100, 494.5, 494.55, 489.15, 493.4, 101934], [1655351700, 493.35, 494.1, 492.6, 493.4, 41665], [1655352300, 493.65, 493.65, 492.5, 493.25, 27134]]}

1655352902182 :: history :: {'symbol': 'NSE:DLF-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352902279 :: {'s': 'ok', 'candles': [[1655351100, 321.2, 322.65, 319.1, 319.45, 308684], [1655351700, 319.1, 320.8, 318.2, 319.85, 181167], [1655352300, 319.85, 320.0, 318.6, 319.0, 73846]]}

1655352902591 :: history :: {'symbol': 'NSE:M&M-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352902683 :: {'s': 'ok', 'candles': [[1655351100, 1037.7, 1037.7, 1028.6, 1031.45, 196442], [1655351700, 1031.3, 1032.6, 1029.2, 1029.2, 93375], [1655352300, 1029.2, 1030.5, 1028.85, 1030.35, 56482]]}

1655352902991 :: history :: {'symbol': 'NSE:WIPRO-EQ', 'resolution': '10', 'date_format': '1', 'range_from': '2022-06-16', 'range_to': '2022-06-16', 'cont_flag': '1'} :: 1655352903062 :: {'s': 'ok', 'candles': [[1655351100, 446.0, 446.75, 442.25, 442.5, 530217], [1655351700, 442.3, 443.55, 442.1, 442.8, 146336], [1655352300, 442.8, 442.9, 441.1, 441.55, 162166]]}
