SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
DMART,2021-09-24,EQ,4409.9,4440.0,4461.0,4405.0,4420.0,4422.35,4432.48,198742,88091933705000.0,27685,89262,44.91,-,0
DLF,2021-09-23,EQ,369.05,372.2,412.8,370.0,402.9,401.85,395.4,76461998,3023282611130000.0,539815,13347732,17.46,-,0
DLF,2021-09-24,EQ,401.85,404.4,418.3,397.7,409.05,410.45,408.47,43795780,1788915882115000.2,353671,6473599,14.78,-,0
DIVISLAB,2021-09-23,EQ,5139.9,5169.85,5224.7,5141.6,5219.5,5212.1,5180.85,258292,133817141855000.0,36800,131951,51.09,-,0
DIVISLAB,2021-09-24,EQ,5212.1,5235.35,5254.0,5092.0,5107.8,5108.55,5166.75,350328,181005854910000.0,33544,160757,45.89,-,0
DABUR,2021-09-23,EQ,648.4,650.1,651.0,642.65,649.0,647.65,646.7,1480529,95745175415000.0,53444,917663,61.980000000000004,-,0
DABUR,2021-09-24,EQ,647.65,649.0,658.95,649.0,652.0,651.9,654.31,2416462,158111510110000.0,46460,1358435,56.220000000000006,-,0
CONCOR,2021-09-23,EQ,696.8,702.7,726.5,701.0,711.9,711.95,714.4,2233951,159592824210000.0,46133,786895,35.22,-,0
CONCOR,2021-09-24,EQ,711.95,715.0,721.25,697.8,698.6,699.6,705.14,1070387,75476918620000.0,40114,449168,41.96,-,0
COLPAL,2021-09-23,EQ,1720.4,1730.0,1730.0,1698.0,1703.4,1701.55,1709.44,664900,113660671484999.98,23819,476724,71.7,-,0
COLPAL,2021-09-24,EQ,1701.55,1706.0,1716.05,1684.0,1694.0,1690.85,1695.82,413927,70194531195000.01,18650,230815,55.76,-,0
COALINDIA,2021-09-23,EQ,162.1,163.75,170.0,163.1,167.5,167.35,167.47,31399318,525843924275000.0,173272,9003122,28.67,-,0
COALINDIA,2021-09-24,EQ,167.35,168.1,169.45,162.9,166.3,166.1,166.25,17259638,286949563930000.0,94103,6637794,38.46,-,0
CIPLA,2021-09-23,EQ,963.5,965.45,970.0,959.5,969.0,968.1,965.08,1297533,125222865709999.98,47319,730251,56.28000000000001,-,0
CIPLA,2021-09-24,EQ,968.1,969.6,983.4,960.45,971.0,967.65,970.6,1803409,175039769595000.0,58527,753558,41.79,-,0
CADILAHC,2021-09-23,EQ,561.15,565.5,570.9,563.5,567.0,567.25,567.19,1799045,102040138815000.0,22211,873330,48.54,-,0
CADILAHC,2021-09-24,EQ,567.25,567.05,569.6,558.3,563.3,564.05,564.11,1734174,97826306650000.0,25887,591848,34.13,-,0
BRITANNIA,2021-09-23,EQ,4058.5,4060.0,4075.45,4017.5,4048.95,4042.35,4036.08,322858,130308110830000.0,22489,215736,66.82,-,0
BRITANNIA,2021-09-24,EQ,4042.35,4040.0,4098.95,4030.0,4049.3,4042.9,4062.89,373614,151795430890000.0,24139,242197,64.83,-,0
BPCL,2021-09-23,EQ,420.15,423.15,424.3,417.15,419.55,419.95,420.06,5884558,247183861425000.0,83802,3307435,56.21000000000001,-,0
BPCL,2021-09-24,EQ,419.95,421.0,423.25,412.05,414.7,414.8,416.93,6337414,264223399490000.0,87686,3729563,58.85,-,0
BOSCHLTD,2021-09-23,EQ,15301.5,15342.0,15474.25,15220.0,15374.0,15369.3,15350.9,40458,62106674710000.0,8993,19143,47.32,-,0
BOSCHLTD,2021-09-24,EQ,15369.3,15400.0,15439.75,15165.0,15320.0,15255.3,15268.13,30453,46496038810000.0,7707,12485,41.0,-,0
BIOCON,2021-09-23,EQ,367.55,369.0,371.8,366.55,367.05,368.2,369.04,1257724,46414597815000.0,18670,343253,27.29,-,0
BIOCON,2021-09-24,EQ,368.2,368.5,369.85,358.0,359.75,360.15,361.95,1493295,54049722315000.0,26452,549567,36.8,-,0
BHARTIARTL,2021-09-23,EQ,726.75,733.4,740.1,723.2,726.95,726.8,729.9,26009026,1898396344970000.0,180792,15817212,60.81000000000001,-,0
BHARTIARTL,2021-09-24,EQ,726.8,729.05,753.0,728.0,742.9,739.4,741.99,70844952,5256611604490000.0,392132,32677530,46.13,-,0
BERGEPAINT,2021-09-23,EQ,812.0,813.9,824.85,813.0,822.0,821.1,821.09,556587,45700778130000.0,17840,167810,30.15,-,0
BERGEPAINT,2021-09-24,EQ,821.1,822.1,853.0,821.05,841.9,840.1,843.8,2395947,202170950490000.0,62696,436379,18.21,-,0
BANKBARODA,2021-09-23,EQ,79.7,80.2,81.1,79.45,79.6,79.65,80.24,20391244,163624470170000.0,52842,6517973,31.96,-,0
BANKBARODA,2021-09-24,EQ,79.65,80.05,80.2,77.7,77.9,77.85,78.52,23102595,181392422190000.0,60814,7480747,32.38,-,0
BANDHANBNK,2021-09-23,EQ,284.0,285.75,291.75,285.1,288.4,288.75,288.35,3689529,106388061260000.0,55757,1521382,41.24,-,0
BANDHANBNK,2021-09-24,EQ,288.75,290.0,290.8,281.0,282.2,282.1,285.04,4042946,115238120634999.98,47611,1795688,44.42,-,0
