,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
95,NAUKRI,2021-09-22,EQ,6727.0,6800.0,6870.0,6750.0,6796.0,6797.65,6810.31,284589,193813995985000.0,34410,72022,25.31,-,0,0.505
182,AXISBANK,2021-09-21,EQ,795.85,795.25,799.0,772.3,794.45,795.35,785.41,7833561,615254801725000.0,174973,3018650,38.53,-,0,0.501
183,AXISBANK,2021-09-22,EQ,795.35,792.5,796.8,786.0,788.4,788.35,789.95,4359142,344350926835000.0,111001,1748883,40.12,-,0,0.501
38,BAJAJFINSV,2021-09-21,EQ,17018.95,17100.0,17655.0,16814.05,17589.05,17587.25,17291.78,384694,665204352585000.0,68602,56060,14.57,"Vol Down, Delivery Up",1,0.496
39,BAJAJFINSV,2021-09-22,EQ,17587.25,17589.05,17780.0,17505.0,17643.4,17614.75,17618.72,256982,452769301680000.0,42390,61853,24.07,"Vol Down, Delivery Up",1,0.496
190,ADANIPORTS,2021-09-21,EQ,748.9,754.0,758.8,734.05,752.85,749.6,746.34,7766479,579642529850000.0,82405,2611503,33.63,-,0,0.493
191,ADANIPORTS,2021-09-22,EQ,749.6,750.0,759.6,742.0,746.0,745.3,751.33,4343365,326328876115000.0,60376,1329060,30.6,-,0,0.493
44,UPL,2021-09-21,EQ,705.6,705.6,727.9,700.0,721.95,721.85,717.84,4222370,303098950300000.0,72373,976392,23.12,-,0,0.488
45,UPL,2021-09-22,EQ,721.85,721.0,726.15,713.75,725.3,724.9,720.93,1913723,137966063075000.0,47699,850832,44.46,-,0,0.488
112,JSWSTEEL,2021-09-21,EQ,633.2,633.25,672.0,628.7,671.0,668.95,654.1,14289169,934651251730000.0,175629,3143129,22.0,-,0,0.488
113,JSWSTEEL,2021-09-22,EQ,668.95,671.8,683.4,666.2,678.0,678.55,675.25,8147214,550141161910000.06,97390,2290310,28.110000000000003,-,0,0.488
184,AUROPHARMA,2021-09-21,EQ,712.4,713.0,729.6,707.1,725.2,726.4,719.94,2664801,191850130380000.0,82943,802251,30.11,-,0,0.485
185,AUROPHARMA,2021-09-22,EQ,726.4,723.6,733.95,719.8,731.0,731.1,727.45,1674667,121823360820000.0,55693,577774,34.5,-,0,0.485
122,ICICIPRULI,2021-09-21,EQ,678.55,677.0,696.6,670.4,691.0,692.3,685.39,1011972,69359832604999.99,22636,529360,52.31,-,0,0.472
123,ICICIPRULI,2021-09-22,EQ,692.3,694.95,698.55,685.8,687.0,687.85,691.09,836209,57789234954999.99,31665,495899,59.3,-,0,0.472
32,BIOCON,2021-09-21,EQ,360.4,364.0,369.15,356.0,366.5,367.25,363.56,2727117,99146096435000.0,36914,469544,17.22,"Vol Down, Delivery Up",1,0.471
33,BIOCON,2021-09-22,EQ,367.25,365.2,368.5,363.25,367.65,367.55,365.83,2107108,77084235235000.0,23000,884062,41.96,"Vol Down, Delivery Up",1,0.471
8,MUTHOOTFIN,2021-09-21,EQ,1475.45,1478.0,1483.0,1432.0,1480.0,1479.1,1456.92,1093338,159290666050000.0,58345,530853,48.55,"Vol Up, Delivery Down",1,0.467
9,MUTHOOTFIN,2021-09-22,EQ,1479.1,1486.0,1547.5,1473.9,1542.0,1543.5,1527.71,1126487,172094078970000.0,49499,304560,27.04,"Vol Up, Delivery Down",1,0.467
28,CONCOR,2021-09-21,EQ,708.0,705.9,708.7,686.0,703.55,703.3,700.05,1409360,98662337025000.0,42810,435999,30.94,"Vol Down, Delivery Up",1,0.467
29,CONCOR,2021-09-22,EQ,703.3,708.0,713.9,695.05,697.7,696.8,702.65,1019415,71629197090000.0,22589,503751,49.42,"Vol Down, Delivery Up",1,0.467
84,ONGC,2021-09-21,EQ,128.5,129.6,136.0,129.1,135.15,135.2,133.45,51537119,687744082900000.0,222218,13943655,27.06,-,0,0.463
85,ONGC,2021-09-22,EQ,135.2,134.5,135.25,132.45,133.65,133.65,133.94,16424387,219993391985000.0,95055,4608428,28.06,-,0,0.463
20,ICICIBANK,2021-09-21,EQ,710.0,711.15,714.5,694.4,713.95,711.85,704.45,10009615,705124014885000.0,216828,5258825,52.54,"Vol Down, Delivery Up",1,0.454
21,ICICIBANK,2021-09-22,EQ,711.85,715.0,715.0,702.25,703.5,703.35,706.98,9740470,688632073805000.0,209079,5715053,58.67,"Vol Down, Delivery Up",1,0.454
4,SBIN,2021-09-21,EQ,437.45,440.15,441.35,432.65,439.55,438.8,436.88,17279588,754907750620000.0,187042,5134035,29.710000000000004,"Vol Down, Delivery Up",1,0.451
5,SBIN,2021-09-22,EQ,438.8,438.9,442.8,436.1,439.9,438.85,439.41,14321143,629286843520000.0,163766,5430263,37.92,"Vol Down, Delivery Up",1,0.451
118,INDIGO,2021-09-21,EQ,2169.5,2175.0,2249.55,2140.2,2232.0,2236.25,2191.66,2496310,547106464355000.0,68717,1053856,42.22,-,0,0.449
119,INDIGO,2021-09-22,EQ,2236.25,2255.0,2307.15,2180.1,2185.0,2188.3,2232.92,2111974,471586500655000.0,97760,348792,16.51,-,0,0.449
126,HINDPETRO,2021-09-21,EQ,272.5,271.5,273.3,266.5,272.25,271.75,270.14,3413821,92219431405000.0,47408,1454581,42.61,-,0,0.441
127,HINDPETRO,2021-09-22,EQ,271.75,271.5,278.4,270.8,276.0,276.6,275.09,2202641,60592593279999.99,33998,774605,35.17,-,0,0.441
78,PFC,2021-09-21,EQ,133.45,133.45,134.5,130.85,133.4,133.4,132.47,3808229,50447746920000.0,24976,857105,22.51,-,0,0.439
79,PFC,2021-09-22,EQ,133.4,133.4,136.45,133.4,134.5,135.0,135.27,2867668,38789777365000.0,18949,843884,29.43,-,0,0.439
124,HINDZINC,2021-09-21,EQ,323.25,324.1,324.4,312.3,318.95,318.6,316.79,855536,27102701145000.0,17386,364668,42.62,-,0,0.438
125,HINDZINC,2021-09-22,EQ,318.6,319.5,319.85,314.4,317.4,317.8,316.6,975106,30871802340000.0,15633,454466,46.61,-,0,0.438
106,LTI,2021-09-21,EQ,5547.45,5600.0,5767.0,5514.7,5767.0,5739.75,5641.91,313977,177143106720000.0,34320,87559,27.890000000000004,-,0,0.436
107,LTI,2021-09-22,EQ,5739.75,5770.1,5880.0,5722.8,5862.0,5848.3,5819.39,269591,156885451205000.0,27603,80655,29.92,-,0,0.436
146,GAIL,2021-09-21,EQ,149.8,149.8,152.0,145.0,150.55,150.0,150.02,8663366,129966476645000.0,49448,3191195,36.84,-,0,0.436
147,GAIL,2021-09-22,EQ,150.0,150.9,152.15,149.4,149.9,150.0,150.55,11442500,172272303945000.0,51449,6133947,53.61,-,0,0.436
104,M&M,2021-09-21,EQ,738.05,740.1,740.9,729.55,738.9,738.45,734.95,2380834,174980154625000.0,84934,1340612,56.31,-,0,0.42
105,M&M,2021-09-22,EQ,738.45,738.9,759.0,738.45,752.9,752.5,749.24,2287017,171352098665000.0,65420,978650,42.79,-,0,0.42
170,BPCL,2021-09-21,EQ,420.4,419.9,423.9,412.8,414.2,413.8,416.65,11481738,478391601940000.0,137634,6597393,57.46,-,0,0.418
171,BPCL,2021-09-22,EQ,413.8,414.5,421.5,414.5,420.25,420.15,419.4,4820035,202154561620000.0,74752,1880120,39.01,-,0,0.418
140,HAVELLS,2021-09-21,EQ,1407.2,1410.1,1427.75,1392.05,1414.45,1411.1,1410.59,1677219,236586381935000.0,45561,917544,54.71,-,0,0.414
141,HAVELLS,2021-09-22,EQ,1411.1,1411.1,1443.4,1409.0,1419.1,1420.45,1423.48,1337462,190385559040000.0,43391,588158,43.98,-,0,0.414
172,BHARTIARTL,2021-09-21,EQ,724.95,722.9,740.75,722.0,726.5,726.65,729.51,13954874,1018020979135000.0,186316,5393263,38.65,-,0,0.406
173,BHARTIARTL,2021-09-22,EQ,726.65,727.0,732.05,724.1,727.0,726.75,728.1,16047334,1168402006150000.0,105371,9401649,58.59000000000001,-,0,0.406
10,LUPIN,2021-09-21,EQ,933.75,930.0,936.95,914.3,930.0,930.1,925.07,1707370,157943350500000.0,39546,902384,52.85,"Vol Down, Delivery Up",1,0.405
11,LUPIN,2021-09-22,EQ,930.1,930.1,944.0,929.7,941.0,940.0,938.2,1577549,148005633645000.0,46808,951784,60.33,"Vol Down, Delivery Up",1,0.405
18,ICICIGI,2021-09-21,EQ,1628.15,1624.0,1642.0,1605.2,1640.0,1638.05,1626.22,528009,85866129830000.0,21183,320134,60.63000000000001,"Vol Up, Delivery Down",1,0.402
19,ICICIGI,2021-09-22,EQ,1638.05,1640.9,1675.0,1618.0,1623.7,1627.7,1645.92,776299,127772736520000.0,33158,283182,36.48,"Vol Up, Delivery Down",1,0.402
148,EICHERMOT,2021-09-21,EQ,2813.0,2810.0,2859.9,2788.8,2846.85,2854.4,2826.9,595121,168234728975000.0,37851,225379,37.87,-,0,0.401
149,EICHERMOT,2021-09-22,EQ,2854.4,2860.0,2879.5,2825.0,2848.6,2842.85,2848.69,424342,120881718909999.98,24871,140749,33.17,-,0,0.401
136,HDFC,2021-09-21,EQ,2742.5,2760.0,2780.7,2724.75,2773.2,2774.35,2752.91,2119275,583417138750000.0,100753,1318742,62.23,-,0,0.399
137,HDFC,2021-09-22,EQ,2774.35,2765.0,2773.95,2717.7,2737.0,2734.7,2737.58,3054547,836206115140000.0,119928,2087590,68.34,-,0,0.399
144,GODREJCP,2021-09-21,EQ,1079.65,1076.55,1086.9,1067.05,1082.75,1080.45,1075.49,938081,100889912465000.0,30966,500573,53.36,-,0,0.398
145,GODREJCP,2021-09-22,EQ,1080.45,1081.25,1082.0,1050.0,1058.65,1054.45,1062.67,1596402,169644534135000.0,45371,1006315,63.04,-,0,0.398
30,BOSCHLTD,2021-09-21,EQ,15154.55,15120.0,15275.0,14859.0,15167.0,15173.9,15128.09,47581,71980975705000.0,9172,20202,42.46,"Vol Down, Delivery Up",1,0.396
31,BOSCHLTD,2021-09-22,EQ,15173.9,15173.9,15344.95,15150.0,15282.2,15301.5,15253.96,37973,57923848895000.01,6887,20256,53.34000000000001,"Vol Down, Delivery Up",1,0.396
68,SBICARD,2021-09-21,EQ,1072.3,1030.9,1079.9,1012.0,1064.0,1069.9,1023.22,39774519,4069825280190000.0,160386,32714241,82.25,-,0,0.396
69,SBICARD,2021-09-22,EQ,1069.9,1064.0,1074.8,1054.15,1060.5,1062.55,1063.5,782140,83180392860000.0,25562,337794,43.19,-,0,0.396
110,KOTAKBANK,2021-09-21,EQ,2001.45,2017.0,2027.65,1996.1,2016.1,2010.95,2008.43,3866888,776638591905000.0,101763,2179400,56.36,-,0,0.394
111,KOTAKBANK,2021-09-22,EQ,2010.95,2016.5,2022.4,1978.8,1991.0,1985.55,1998.64,1911809,382102208065000.0,77186,604977,31.64,-,0,0.394
120,IGL,2021-09-21,EQ,543.45,540.0,551.4,535.2,550.2,549.4,543.25,2536603,137801916465000.02,63963,1448343,57.10000000000001,-,0,0.391
121,IGL,2021-09-22,EQ,549.4,550.2,553.85,536.15,538.25,537.65,542.91,2102574,114150374590000.02,40340,1152526,54.82,-,0,0.391
58,TATACONSUM,2021-09-21,EQ,857.0,855.0,864.45,851.0,859.85,858.9,858.08,1478291,126849360575000.0,33920,747102,50.54,-,0,0.39
59,TATACONSUM,2021-09-22,EQ,858.9,862.0,863.35,851.9,854.7,854.15,856.15,982114,84083766515000.0,27948,562018,57.23,-,0,0.39
86,OFSS,2021-09-21,EQ,4694.65,4694.65,4713.0,4606.6,4680.0,4668.9,4664.91,99480,46406482415000.0,14737,47300,47.55,-,0,0.39
87,OFSS,2021-09-22,EQ,4668.9,4700.0,4733.0,4633.1,4681.4,4672.9,4690.64,114862,53877579515000.0,17296,54066,47.07,-,0,0.39
142,GRASIM,2021-09-21,EQ,1535.6,1535.0,1565.0,1526.7,1555.75,1557.15,1552.48,768602,119323606384999.98,36752,190728,24.81,-,0,0.39
143,GRASIM,2021-09-22,EQ,1557.15,1551.3,1582.65,1546.95,1570.7,1574.65,1568.61,916746,143802018140000.0,32892,442387,48.26,-,0,0.39
178,BAJAJHLDNG,2021-09-21,EQ,4482.9,4546.85,4739.95,4411.85,4718.5,4681.85,4597.08,343062,157708199740000.0,41257,105463,30.74,-,0,0.388
179,BAJAJHLDNG,2021-09-22,EQ,4681.85,4730.5,4799.0,4648.0,4736.0,4719.2,4704.83,144092,67792819770000.01,21045,39256,27.24,-,0,0.388
162,COALINDIA,2021-09-21,EQ,154.2,155.7,158.0,153.45,156.45,156.4,156.1,13645046,212999906040000.0,72221,3071680,22.51,-,0,0.385
163,COALINDIA,2021-09-22,EQ,156.4,157.25,162.5,155.0,162.05,162.1,159.93,18861877,301660288750000.0,100042,5574049,29.550000000000004,-,0,0.385
50,TECHM,2021-09-21,EQ,1431.3,1439.0,1466.45,1420.4,1459.95,1461.7,1444.18,1713705,247489896845000.0,55189,486727,28.4,-,0,0.384
51,TECHM,2021-09-22,EQ,1461.7,1464.0,1527.9,1456.5,1514.0,1513.6,1507.59,5145820,775778928050000.0,161502,1262454,24.53,-,0,0.384
64,SHREECEM,2021-09-21,EQ,30101.9,30250.0,30354.65,29486.25,30055.0,30059.9,29885.09,66855,199796784145000.0,20699,24438,36.55,-,0,0.384
65,SHREECEM,2021-09-22,EQ,30059.9,30100.0,30247.3,29575.05,29848.0,29792.5,29848.6,44040,131453215384999.98,15569,16326,37.07,-,0,0.384
130,HDFCLIFE,2021-09-21,EQ,730.15,729.7,737.7,724.25,736.1,735.8,731.33,1850978,135367292334999.98,59178,1018795,55.04,-,0,0.382
131,HDFCLIFE,2021-09-22,EQ,735.8,733.4,740.05,731.0,732.0,733.05,733.86,1150957,84464479155000.0,50907,604275,52.5,-,0,0.382
166,CADILAHC,2021-09-21,EQ,546.0,546.0,552.85,533.55,551.0,550.8,545.4,1946973,106188341365000.0,28669,547089,28.1,-,0,0.382
167,CADILAHC,2021-09-22,EQ,550.8,551.1,563.55,551.1,561.0,561.15,558.42,1468830,82022011305000.0,27724,437306,29.770000000000003,-,0,0.382
42,WIPRO,2021-09-21,EQ,662.5,660.5,669.0,657.1,667.6,667.6,663.15,3683551,244273338140000.0,73613,1221378,33.16,-,0,0.38
43,WIPRO,2021-09-22,EQ,667.6,669.0,674.5,663.0,669.5,668.15,668.59,4791652,320364372485000.0,89301,1960337,40.91,-,0,0.38
186,AMBUJACEM,2021-09-21,EQ,409.8,407.75,414.0,402.4,413.5,413.2,408.14,4386443,179026623950000.0,55405,2136494,48.71,-,0,0.379
187,AMBUJACEM,2021-09-22,EQ,413.2,414.65,422.85,413.05,419.1,419.5,418.67,3233311,135367850895000.0,44108,1523735,47.13,-,0,0.379
48,TITAN,2021-09-21,EQ,2077.35,2075.0,2097.5,2062.1,2089.0,2085.85,2081.01,539788,112330512465000.02,32786,279725,51.82,-,0,0.376
49,TITAN,2021-09-22,EQ,2085.85,2096.8,2110.95,2073.4,2077.65,2081.05,2090.22,1057480,221037105750000.0,55217,564526,53.38,-,0,0.376
70,RELIANCE,2021-09-21,EQ,2394.35,2405.0,2416.6,2384.0,2400.0,2404.7,2401.93,4576111,1099151085165000.0,149803,2365643,51.7,-,0,0.376
71,RELIANCE,2021-09-22,EQ,2404.7,2408.0,2442.0,2398.25,2430.8,2430.5,2426.47,5074612,1231340979410000.0,179090,2811116,55.400000000000006,-,0,0.376
134,HDFCAMC,2021-09-21,EQ,3217.75,3210.0,3233.0,3151.9,3201.0,3203.95,3193.45,219468,70085965735000.0,19269,72495,33.03,-,0,0.376
135,HDFCAMC,2021-09-22,EQ,3203.95,3201.0,3240.0,3163.0,3215.0,3213.1,3197.37,301230,96314341325000.0,28410,143284,47.57,-,0,0.376
152,DMART,2021-09-21,EQ,4355.9,4415.1,4450.0,4305.05,4340.3,4361.95,4372.85,437837,191459624755000.0,64647,157827,36.05,-,0,0.376
153,DMART,2021-09-22,EQ,4361.95,4373.0,4420.0,4331.2,4383.0,4378.65,4365.39,243996,106513825940000.0,32324,93493,38.32,-,0,0.376
46,UBL,2021-09-21,EQ,1555.2,1560.65,1608.0,1535.2,1597.9,1601.3,1583.96,733260,116145416609999.98,40570,161168,21.98,-,0,0.374
47,UBL,2021-09-22,EQ,1601.3,1602.95,1649.9,1589.6,1638.0,1638.95,1628.3,737379,120067553020000.0,33649,192021,26.040000000000003,-,0,0.374
100,MARUTI,2021-09-21,EQ,6950.4,6912.5,6939.7,6741.0,6780.0,6777.0,6788.91,1085249,736765583275000.0,135019,694586,64.0,-,0,0.369
101,MARUTI,2021-09-22,EQ,6777.0,6820.0,6846.0,6785.0,6821.0,6831.0,6815.93,548623,373937618185000.0,51499,310469,56.59,-,0,0.369
60,SUNPHARMA,2021-09-21,EQ,756.5,756.5,766.35,751.05,762.2,764.5,760.73,2123997,161579763440000.0,56579,996836,46.93,-,0,0.367
61,SUNPHARMA,2021-09-22,EQ,764.5,765.0,774.0,764.5,770.5,770.1,769.22,1817865,139834137815000.02,68004,900786,49.55,-,0,0.367
24,HEROMOTOCO,2021-09-21,EQ,2889.5,2890.0,2895.0,2814.4,2855.0,2850.45,2846.98,580932,165390235730000.0,40946,286552,49.33,"Vol Down, Delivery Up",1,0.366
25,HEROMOTOCO,2021-09-22,EQ,2850.45,2850.0,2860.0,2825.1,2845.0,2847.2,2845.91,561230,159721124465000.0,32564,373345,66.52,"Vol Down, Delivery Up",1,0.366
98,MCDOWELL-N,2021-09-21,EQ,738.0,739.95,750.65,728.5,748.2,746.85,740.32,1035741,76678327280000.0,27533,228953,22.11,-,0,0.365
99,MCDOWELL-N,2021-09-22,EQ,746.85,745.0,781.95,745.0,772.5,773.5,769.9,3854537,296759000730000.0,74362,1074818,27.88,-,0,0.365
66,SBILIFE,2021-09-21,EQ,1177.5,1189.0,1195.95,1170.9,1184.35,1184.6,1183.0,2117913,250548149690000.0,88147,1366583,64.52,-,0,0.364
67,SBILIFE,2021-09-22,EQ,1184.6,1184.6,1203.55,1177.75,1190.0,1191.3,1189.96,1399326,166514130325000.0,51212,683935,48.88,-,0,0.364
0,ULTRACEMCO,2021-09-21,EQ,7576.0,7535.0,7688.0,7514.5,7612.0,7592.7,7601.51,214916,163368597390000.0,31522,95992,44.66,"Vol Down, Delivery Up",1,0.363
1,ULTRACEMCO,2021-09-22,EQ,7592.7,7599.9,7670.0,7576.9,7610.35,7625.6,7614.73,206063,156911349850000.0,26200,103215,50.09,"Vol Down, Delivery Up",1,0.363
138,HCLTECH,2021-09-21,EQ,1276.15,1289.0,1315.0,1277.0,1298.8,1299.5,1295.88,4645597,602013126940000.0,167229,1664606,35.83,-,0,0.36
139,HCLTECH,2021-09-22,EQ,1299.5,1300.0,1328.65,1299.6,1316.0,1315.5,1316.75,5367303,706737702185000.0,161948,2673325,49.81,-,0,0.36
108,LT,2021-09-21,EQ,1704.35,1698.6,1730.75,1692.4,1730.0,1720.9,1710.29,2029747,347145709980000.0,104138,1208878,59.56,-,0,0.353
109,LT,2021-09-22,EQ,1720.9,1720.9,1730.0,1706.0,1707.0,1710.9,1717.92,1487933,255614346970000.0,69608,910453,61.19,-,0,0.353
2,TORNTPHARM,2021-09-21,EQ,3057.85,3047.5,3090.0,3019.25,3037.25,3043.6,3053.61,77270,23595263420000.0,8175,15204,19.68,"Vol Down, Delivery Up",1,0.352
3,TORNTPHARM,2021-09-22,EQ,3043.6,3047.5,3099.9,3043.6,3089.75,3085.5,3074.72,63049,19385826950000.0,5626,21944,34.8,"Vol Down, Delivery Up",1,0.352
62,SIEMENS,2021-09-21,EQ,2136.25,2123.15,2176.9,2116.05,2173.8,2169.55,2146.32,172748,37077231245000.0,15465,32833,19.01,-,0,0.352
63,SIEMENS,2021-09-22,EQ,2169.55,2178.0,2197.6,2144.15,2156.1,2161.95,2178.19,286758,62461260445000.01,20129,144719,50.470000000000006,-,0,0.352
114,IOC,2021-09-21,EQ,114.6,114.55,115.65,113.35,114.95,115.0,114.6,9380594,107499354305000.0,44478,3366623,35.89,-,0,0.351
115,IOC,2021-09-22,EQ,115.0,115.05,116.8,115.05,116.4,116.45,116.1,7834585,90955776870000.0,42434,2738885,34.96,-,0,0.351
6,POWERGRID,2021-09-21,EQ,177.0,176.05,178.4,175.45,175.8,175.9,176.52,7110756,125522070345000.0,64819,4118170,57.91,"Vol Down, Delivery Up",1,0.349
7,POWERGRID,2021-09-22,EQ,175.9,175.8,177.45,175.8,176.8,176.75,176.7,6874226,121465138575000.0,38081,4856489,70.65,"Vol Down, Delivery Up",1,0.349
164,CIPLA,2021-09-21,EQ,938.1,935.0,959.0,933.0,955.0,956.1,950.2,2438464,231702304405000.03,45331,1265090,51.88,-,0,0.349
165,CIPLA,2021-09-22,EQ,956.1,952.25,974.25,951.65,964.65,963.5,965.49,2267730,218947647555000.03,56697,1226519,54.09,-,0,0.349
40,ASIANPAINT,2021-09-21,EQ,3271.55,3271.55,3335.0,3271.0,3308.0,3309.2,3309.13,922057,305120377175000.0,58167,386413,41.91,"Vol Down, Delivery Up",1,0.348
41,ASIANPAINT,2021-09-22,EQ,3309.2,3328.5,3329.95,3288.25,3319.8,3317.5,3308.62,825945,273273987260000.0,58258,518547,62.78,"Vol Down, Delivery Up",1,0.348
80,PETRONET,2021-09-21,EQ,228.3,227.0,232.65,226.8,231.05,231.75,229.44,1414526,32455218035000.004,23400,619083,43.77,-,0,0.348
81,PETRONET,2021-09-22,EQ,231.75,232.5,234.6,231.75,233.0,233.15,233.24,2195681,51211376340000.0,41312,1104855,50.32,-,0,0.348
150,DRREDDY,2021-09-21,EQ,4774.95,4768.75,4864.0,4745.25,4845.0,4853.65,4814.49,340390,163880267980000.0,38723,176730,51.92,-,0,0.344
151,DRREDDY,2021-09-22,EQ,4853.65,4854.2,4878.8,4812.05,4849.75,4846.35,4836.92,250729,121275617265000.02,25563,129978,51.84000000000001,-,0,0.344
88,NTPC,2021-09-21,EQ,122.7,122.3,125.4,122.1,123.95,124.1,123.82,8629222,106844513830000.0,62492,3401018,39.41,-,0,0.342
89,NTPC,2021-09-22,EQ,124.1,124.6,127.0,124.0,124.1,124.4,125.27,11698183,146544204460000.0,88112,4298027,36.74,-,0,0.342
194,ACC,2021-09-21,EQ,2325.95,2325.95,2339.9,2284.0,2337.4,2332.3,2312.77,567297,131202950984999.98,24749,241874,42.64,-,0,0.34
