SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
CHOLAFIN,2022-04-28,EQ,744.55,756.0,756.95,733.35,743.1,740.15,740.92,1506403,111612454515000.02,29005,581391,38.59,"Vol Down, Delivery Up",1
BANKBARODA,2022-04-27,EQ,115.5,114.0,116.55,112.8,116.45,116.1,114.56,21756038,249237765810000.0,70866,4129319,18.98,"Vol Down, Delivery Up",1
BANKBARODA,2022-04-28,EQ,116.1,116.75,116.8,114.75,115.95,115.7,115.74,20065882,232234745255000.03,54481,4644931,23.15,"Vol Down, Delivery Up",1
BAJAJFINSV,2022-04-27,EQ,15434.35,15341.1,15341.1,14751.35,14842.0,14826.4,14937.01,341192,509638766310000.06,64181,90923,26.650000000000002,"Vol Up, Delivery Down",1
BAJAJFINSV,2022-04-28,EQ,14826.4,15000.0,15250.0,14660.65,15034.85,15011.85,14953.85,347500,519646222964999.94,63935,74950,21.57,"Vol Up, Delivery Down",1
ADANIGREEN,2022-04-27,EQ,2952.45,2955.0,2955.0,2821.5,2835.3,2841.65,2872.64,982473,282228756450000.0,73936,397475,40.46,"Vol Down, Delivery Up",1
ADANIGREEN,2022-04-28,EQ,2841.65,2897.8,2945.85,2832.2,2916.0,2912.2,2896.53,887135,256961363160000.0,65560,411320,46.36,"Vol Down, Delivery Up",1
ACC,2022-04-27,EQ,2311.35,2306.2,2361.75,2263.05,2343.95,2349.9,2329.12,1043493,243041673719999.97,45896,415577,39.83,"Vol Down, Delivery Up",1
ACC,2022-04-28,EQ,2349.9,2383.0,2387.15,2314.05,2371.35,2376.75,2358.11,995576,234768194305000.03,92316,445338,44.73,"Vol Down, Delivery Up",1
ZYDUSLIFE,2022-04-27,EQ,349.45,349.0,350.0,343.25,345.9,345.2,345.85,749636,25925990075000.0,13074,340311,45.4,-,0
ZYDUSLIFE,2022-04-28,EQ,345.2,347.4,357.0,346.15,353.3,353.9,351.93,1604803,56477479154999.99,23915,770455,48.01,-,0
ZOMATO,2022-04-27,EQ,79.6,79.4,79.6,75.5,76.0,75.85,76.68,23626624,181159279595000.0,141018,10571663,44.74,-,0
ZOMATO,2022-04-28,EQ,75.85,77.35,77.6,73.5,73.8,73.85,74.73,21338831,159463728895000.0,96310,8758887,41.05,-,0
WIPRO,2022-04-27,EQ,529.25,527.0,527.0,514.5,520.0,518.95,518.85,8137539,422214709655000.0,178169,3694117,45.4,-,0
WIPRO,2022-04-28,EQ,518.95,524.0,526.65,516.0,522.5,522.55,521.29,6620669,345131860160000.0,161867,3487304,52.67000000000001,-,0
UPL,2022-04-27,EQ,812.35,809.9,810.15,794.2,798.45,798.4,798.53,1627577,129967380295000.0,38939,554652,34.08,-,0
UPL,2022-04-28,EQ,798.4,814.25,827.0,804.25,826.4,824.3,819.27,4606626,377405578930000.0,94187,2019219,43.83,-,0
ULTRACEMCO,2022-04-27,EQ,6660.2,6575.0,6629.85,6536.05,6544.9,6548.45,6563.49,327597,215017955080000.03,46040,174684,53.32,-,0
ULTRACEMCO,2022-04-28,EQ,6548.45,6598.0,6635.0,6551.05,6607.65,6616.95,6596.67,243308,160502183065000.0,23744,137015,56.31,-,0
TORNTPHARM,2022-04-27,EQ,2735.05,2735.05,2739.1,2690.1,2708.95,2709.6,2707.1,62267,16856293265000.0,5975,26041,41.82,-,0
TORNTPHARM,2022-04-28,EQ,2709.6,2745.0,2796.95,2725.0,2763.5,2785.1,2764.91,118304,32710006000000.0,10495,50065,42.32,-,0
TITAN,2022-04-27,EQ,2548.2,2528.65,2537.8,2488.25,2496.5,2492.35,2503.3,801135,200547880775000.0,50875,365504,45.62,-,0
TITAN,2022-04-28,EQ,2492.35,2529.9,2531.0,2477.0,2507.0,2513.2,2506.87,933881,234111572835000.0,54560,451823,48.38000000000001,-,0
TECHM,2022-04-27,EQ,1275.45,1267.75,1274.5,1246.25,1264.95,1261.25,1260.18,2382463,300233204735000.0,84599,1300288,54.58,-,0
TECHM,2022-04-28,EQ,1261.25,1273.8,1284.4,1250.2,1271.55,1271.3,1267.13,2576887,326524029585000.0,85096,1511552,58.660000000000004,-,0
TATASTEEL,2022-04-27,EQ,1233.6,1227.0,1255.0,1210.4,1249.0,1246.7,1231.77,7120974,877137165440000.0,175421,2274656,31.94,-,0
TATASTEEL,2022-04-28,EQ,1246.7,1259.5,1268.65,1243.0,1258.65,1260.85,1255.22,5129583,643873468200000.0,130108,1642776,32.03,-,0
TATAMOTORS,2022-04-27,EQ,434.9,429.25,432.95,425.1,430.1,430.25,428.93,13701069,587677426110000.0,150868,3611739,26.36,-,0
TATAMOTORS,2022-04-28,EQ,430.25,434.8,439.2,430.8,435.6,436.05,434.39,13875650,602750109350000.0,119728,4784200,34.48,-,0
TATACONSUM,2022-04-27,EQ,822.05,814.9,817.85,796.3,798.95,798.6,804.72,1186809,95505102175000.0,42567,558195,47.03,-,0
TATACONSUM,2022-04-28,EQ,798.6,810.85,819.0,799.6,811.0,811.65,809.25,1802590,145873985315000.0,49004,984992,54.64,-,0
SUNPHARMA,2022-04-27,EQ,918.05,910.05,921.7,903.6,906.6,906.1,910.09,1586283,144366314530000.0,60291,897173,56.56,-,0
SUNPHARMA,2022-04-28,EQ,906.1,920.0,927.35,909.3,918.8,921.0,918.87,3150038,289446929115000.0,73596,1578185,50.1,-,0
SRF,2022-04-27,EQ,2514.55,2500.0,2520.0,2451.0,2483.0,2483.6,2477.28,309632,76704586010000.0,23654,119096,38.46,-,0
SRF,2022-04-28,EQ,2483.6,2510.0,2531.95,2466.55,2513.55,2511.95,2498.97,373688,93383691145000.0,26114,175355,46.93,-,0
SIEMENS,2022-04-27,EQ,2274.2,2240.0,2277.0,2224.45,2265.5,2260.6,2257.73,173768,39232183210000.0,10841,95451,54.93,-,0
SIEMENS,2022-04-28,EQ,2260.6,2300.0,2300.0,2260.0,2277.0,2279.6,2276.78,185252,42177871150000.0,14389,121340,65.5,-,0
SHREECEM,2022-04-27,EQ,26171.3,26011.0,26080.0,25441.95,25460.05,25574.8,25696.78,26064,66976076760000.0,8882,9013,34.58,-,0
SHREECEM,2022-04-28,EQ,25574.8,25890.0,26075.0,25482.4,25830.0,25872.6,25796.13,27928,72043422815000.0,9130,10553,37.79,-,0
SBIN,2022-04-27,EQ,505.5,500.0,502.8,491.85,497.85,497.25,496.78,12367342,614382918305000.0,142885,4836551,39.11,-,0
SBIN,2022-04-28,EQ,497.25,499.15,510.0,496.5,507.7,507.5,503.04,12154792,611433193230000.0,134713,4344540,35.74,-,0
SBICARD,2022-04-27,EQ,818.65,812.2,831.5,809.55,827.8,827.05,824.87,2236402,184473604205000.0,51967,1151291,51.47999999999999,-,0
SBICARD,2022-04-28,EQ,827.05,835.0,844.0,830.05,841.0,841.7,838.43,1581576,132603336880000.0,43208,682927,43.18,-,0
SAIL,2022-04-27,EQ,98.15,97.4,97.85,95.5,97.0,97.2,96.59,29642139,286304355575000.0,89381,7913369,26.700000000000003,-,0
SAIL,2022-04-28,EQ,97.2,97.85,98.2,96.45,97.95,97.8,97.36,21460845,208937416180000.0,48858,5015912,23.37,-,0
RELIANCE,2022-04-27,EQ,2775.65,2755.85,2828.0,2755.05,2776.0,2778.35,2794.98,8924920,2494493771260000.0,380463,4014016,44.98,-,0
RELIANCE,2022-04-28,EQ,2778.35,2809.95,2851.0,2786.1,2810.0,2819.85,2823.91,11820892,3338110617520000.0,361970,6937716,58.69,-,0
POWERGRID,2022-04-27,EQ,231.6,231.35,232.85,227.45,229.75,229.3,229.84,9510157,218576802785000.0,71628,5152673,54.18000000000001,-,0
POWERGRID,2022-04-28,EQ,229.3,233.4,236.25,230.05,235.1,235.6,233.21,13783610,321447544175000.0,108474,8512599,61.760000000000005,-,0
PNB,2022-04-27,EQ,35.6,35.25,35.6,35.05,35.35,35.4,35.33,23588728,83343504390000.0,32598,4049054,17.17,-,0
PNB,2022-04-28,EQ,35.4,35.5,35.55,35.05,35.5,35.35,35.3,26935411,95078237775000.0,34985,5301620,19.68,-,0
PIIND,2022-04-27,EQ,2889.0,2870.0,2870.0,2825.0,2845.0,2845.6,2847.4,92996,26479709310000.0,12392,42387,45.58,-,0
PIIND,2022-04-28,EQ,2845.6,2863.15,2925.8,2841.9,2893.1,2898.5,2893.82,163953,47445031080000.0,13514,72747,44.37,-,0
PIDILITIND,2022-04-27,EQ,2436.8,2433.0,2433.0,2391.55,2409.95,2411.3,2411.1,224368,54097399679999.99,19351,109479,48.79,-,0
PIDILITIND,2022-04-28,EQ,2411.3,2423.0,2464.0,2398.45,2456.0,2457.95,2442.06,401194,97973944395000.0,28866,157438,39.24,-,0
PGHH,2022-04-27,EQ,13822.55,13899.95,14200.0,13801.85,13899.9,13903.2,13965.39,14689,20513758030000.0,4711,2952,20.1,-,0
PGHH,2022-04-28,EQ,13903.2,13910.0,14444.0,13910.0,14350.0,14410.55,14282.7,19223,27455640730000.0,3615,13577,70.63,-,0
PEL,2022-04-27,EQ,2201.75,2180.0,2202.7,2150.05,2156.7,2160.75,2177.16,346143,75360920260000.0,20260,122786,35.47,-,0
PEL,2022-04-28,EQ,2160.75,2180.1,2180.95,2105.7,2152.0,2146.25,2132.41,540056,115162247225000.0,31390,234023,43.33,-,0
NTPC,2022-04-27,EQ,157.0,156.8,159.6,155.2,155.8,155.65,156.89,17873048,280412035810000.0,210815,6693275,37.45,-,0
NTPC,2022-04-28,EQ,155.65,158.0,160.1,155.25,159.95,159.7,157.82,29123808,459626304150000.0,170626,17198831,59.050000000000004,-,0
NMDC,2022-04-27,EQ,160.5,160.0,163.15,158.5,159.8,160.05,160.43,6493312,104175110525000.0,33309,2551369,39.290000000000006,-,0
NMDC,2022-04-28,EQ,160.05,161.5,163.75,160.0,162.95,162.75,161.84,5920809,95820963000000.0,34351,2506634,42.34,-,0
NESTLEIND,2022-04-27,EQ,18415.75,18152.0,18465.7,18150.0,18220.0,18223.0,18304.64,67430,123428153825000.0,18185,39756,58.96,-,0
NESTLEIND,2022-04-28,EQ,18223.0,18238.5,18534.8,18175.05,18356.0,18427.7,18418.28,78958,145427031245000.0,20095,47582,60.260000000000005,-,0
MUTHOOTFIN,2022-04-27,EQ,1298.95,1286.0,1301.9,1247.0,1256.0,1252.3,1256.99,958269,120453010609999.98,54722,457150,47.71,-,0
MUTHOOTFIN,2022-04-28,EQ,1252.3,1265.0,1280.0,1250.0,1277.0,1276.6,1262.71,718172,90684175820000.0,26815,311155,43.33,-,0
MINDTREE,2022-04-27,EQ,3699.4,3660.0,3660.0,3525.85,3542.0,3538.35,3564.14,1152323,410703809260000.0,88913,469113,40.71,-,0
MINDTREE,2022-04-28,EQ,3538.35,3573.0,3638.9,3472.05,3606.0,3606.2,3549.18,1103098,391509664735000.0,79464,260534,23.62,-,0
MARUTI,2022-04-27,EQ,7906.75,7851.0,7865.0,7720.0,7770.0,7788.4,7792.56,570519,444580132180000.0,59020,236803,41.51,-,0
MARUTI,2022-04-28,EQ,7788.4,7844.0,7940.0,7766.7,7908.7,7888.15,7880.3,561932,442819013705000.0,65937,194516,34.62,-,0
M&M,2022-04-27,EQ,940.15,930.0,940.7,922.95,926.0,926.85,931.23,3154605,293767641860000.0,96254,1783493,56.54,-,0
M&M,2022-04-28,EQ,926.85,945.0,945.0,918.5,922.0,922.9,925.42,2869224,265522546515000.0,111851,1518015,52.910000000000004,-,0
LUPIN,2022-04-27,EQ,758.6,755.9,756.5,740.5,744.0,742.6,746.06,559308,41727628195000.0,18150,140812,25.180000000000003,-,0
LUPIN,2022-04-28,EQ,742.6,748.6,754.5,739.05,746.0,748.65,746.93,756967,56540338860000.0,25469,273528,36.13,-,0
LTI,2022-04-27,EQ,4817.1,4779.6,4855.0,4713.1,4840.0,4816.95,4780.5,564255,269742078430000.03,53077,210558,37.32,-,0
LTI,2022-04-28,EQ,4816.95,4888.0,4974.0,4785.0,4894.8,4886.05,4880.91,517809,252737726055000.03,58219,167857,32.42,-,0
LT,2022-04-27,EQ,1699.95,1675.0,1691.6,1666.7,1676.75,1677.05,1681.36,1346726,226433128494999.97,80774,798662,59.3,-,0
LT,2022-04-28,EQ,1677.05,1690.0,1731.0,1680.0,1718.0,1719.25,1713.78,3117433,534258133760000.06,91540,2019561,64.78,-,0
KOTAKBANK,2022-04-27,EQ,1742.7,1724.0,1752.0,1724.0,1740.0,1741.5,1742.2,2822592,491751692975000.0,108062,1818630,64.43,-,0
