,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
191,APOLLOHOSP,2022-04-19,EQ,4554.5,4594.0,4870.0,4583.4,4796.75,4816.35,4785.66,1713344,819947603915000.0,130334,628354,36.67,-,0,0.48
82,ONGC,2022-04-18,EQ,174.25,176.0,179.0,175.1,175.8,175.8,177.06,23916912,423480622065000.0,148851,8982954,37.56,-,0,0.466
83,ONGC,2022-04-19,EQ,175.8,177.3,179.8,176.0,176.1,177.15,178.28,17880666,318776089255000.0,100947,8392789,46.94,-,0,0.466
180,BAJFINANCE,2022-04-18,EQ,7328.45,7265.5,7375.0,7231.6,7278.0,7261.45,7280.89,758222,552052853325000.0,97482,364375,48.06,-,0,0.466
181,BAJFINANCE,2022-04-19,EQ,7261.45,7300.0,7443.3,7151.0,7201.1,7259.55,7342.6,1191110,874584487865000.0,102406,564592,47.4,-,0,0.466
108,JUBLFOOD,2022-04-18,EQ,2780.8,2774.0,2861.0,2740.85,2851.45,2844.7,2819.0,1338665,377369004430000.0,79294,460060,34.37,-,0,0.46
109,JUBLFOOD,2022-04-19,EQ,2844.7,577.0,583.3,530.0,543.15,546.2,558.41,7231554,403817801390000.0,167230,2689742,37.19,-,0,0.46
102,LTI,2022-04-18,EQ,6038.8,5901.0,6069.35,5801.2,5889.95,5873.65,5920.31,744191,440584258590000.0,83102,293100,39.39,-,0,0.459
103,LTI,2022-04-19,EQ,5873.65,5899.0,5923.6,5365.4,5385.0,5472.35,5641.64,1130004,637507426695000.0,113403,352316,31.180000000000003,-,0,0.459
182,BAJAJFINSV,2022-04-18,EQ,16090.05,16040.0,16040.0,15654.35,15839.25,15827.25,15798.49,281889,445342190485000.06,48685,85992,30.510000000000005,-,0,0.455
183,BAJAJFINSV,2022-04-19,EQ,15827.25,15999.0,16080.0,15591.5,15630.0,15720.55,15842.2,259696,411415580960000.0,41472,82088,31.61,-,0,0.455
170,BIOCON,2022-04-18,EQ,350.7,347.8,350.6,338.4,343.05,343.2,342.17,2986116,102176661505000.0,85166,1455547,48.74000000000001,-,0,0.449
