,SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency,V AVERAGE
58,SBILIFE,2022-06-20,EQ,1082.1,1078.15,1092.8,1069.15,1074.9,1075.95,1079.97,532685,57528539675000.0,33718,261861,49.16,-,0,0.343
59,SBILIFE,2022-06-21,EQ,1075.95,1080.1,1098.5,1077.35,1097.6,1096.35,1092.69,659138,72023597075000.0,54912,405792,61.56,-,0,0.343
64,POWERGRID,2022-06-20,EQ,211.35,209.1,210.9,206.35,209.0,208.25,208.41,5551705,115701694759999.98,68224,2154318,38.8,-,0,0.342
65,POWERGRID,2022-06-21,EQ,208.25,209.05,213.15,207.3,210.75,210.35,210.16,7094715,149100117250000.0,68817,3819604,53.84000000000001,-,0,0.342
132,HDFCBANK,2022-06-20,EQ,1289.75,1304.7,1325.0,1294.15,1321.95,1322.15,1313.17,7968420,1046391020685000.0,214315,5178660,64.99,-,0,0.34
133,HDFCBANK,2022-06-21,EQ,1322.15,1336.9,1354.0,1324.05,1333.7,1336.55,1341.22,6610342,886594164610000.0,190833,3837013,58.05,-,0,0.34
100,LT,2022-06-20,EQ,1489.95,1490.0,1497.85,1456.35,1473.65,1471.8,1469.55,1837431,270019423180000.03,73889,993281,54.06000000000001,-,0,0.339
101,LT,2022-06-21,EQ,1471.8,1480.0,1515.2,1476.9,1499.0,1500.3,1498.89,1458922,218676762460000.0,66735,673887,46.19,-,0,0.339
112,INFY,2022-06-20,EQ,1387.3,1390.05,1422.35,1382.0,1418.55,1414.15,1403.98,4595194,645155070785000.0,143018,2572187,55.98,-,0,0.339
113,INFY,2022-06-21,EQ,1414.15,1424.0,1456.0,1422.75,1448.9,1449.9,1446.99,6270787,907378804065000.0,191713,4225211,67.38,-,0,0.339
50,SUNPHARMA,2022-06-20,EQ,793.4,801.0,813.5,794.5,803.25,805.3,802.44,2745302,220293493940000.0,80764,929197,33.85,-,0,0.331
51,SUNPHARMA,2022-06-21,EQ,805.3,806.6,820.3,805.35,816.3,817.45,816.14,1342717,109584558680000.0,46685,684452,50.98,-,0,0.331
68,PIDILITIND,2022-06-20,EQ,1999.45,2018.5,2120.0,2010.65,2108.9,2106.65,2080.01,1017430,211626385530000.0,61824,130527,12.83,-,0,0.328
69,PIDILITIND,2022-06-21,EQ,2106.65,2108.9,2120.0,2082.7,2099.0,2100.6,2102.04,521691,109661336480000.0,40804,83156,15.939999999999998,-,0,0.328
144,DRREDDY,2022-06-20,EQ,4146.7,4146.7,4179.2,4107.1,4149.05,4151.8,4144.52,277515,115016775384999.98,23158,124062,44.7,-,0,0.327
145,DRREDDY,2022-06-21,EQ,4151.8,4160.1,4276.55,4160.1,4263.0,4268.65,4248.14,238311,101237827375000.0,26212,74996,31.47,-,0,0.327
180,BAJAJ-AUTO,2022-06-20,EQ,3628.95,3620.25,3638.8,3574.8,3636.0,3615.95,3609.88,268242,96832211330000.0,24120,69148,25.78,-,0,0.324
181,BAJAJ-AUTO,2022-06-21,EQ,3615.95,3631.0,3675.0,3616.05,3647.0,3645.25,3645.51,424763,154847729250000.0,27421,219458,51.67,-,0,0.324
158,CIPLA,2022-06-20,EQ,914.75,914.75,928.15,902.0,925.15,925.85,915.89,942685,86339202200000.0,32515,316375,33.56,-,0,0.32
159,CIPLA,2022-06-21,EQ,925.85,927.1,944.45,927.1,936.6,938.2,938.15,521963,48967881670000.0,24912,133625,25.6,-,0,0.32
108,ITC,2022-06-20,EQ,263.3,263.3,266.15,261.35,263.9,264.1,263.83,17081136,450654317405000.0,123394,9745371,57.05,-,0,0.315
109,ITC,2022-06-21,EQ,264.1,265.0,270.85,264.1,269.6,269.9,268.13,13883034,372240970195000.0,94264,7272385,52.38,-,0,0.315
92,MARICO,2022-06-20,EQ,473.4,474.75,487.0,473.7,487.0,484.9,481.56,912090,43923041475000.0,28163,358662,39.32,-,0,0.307
93,MARICO,2022-06-21,EQ,484.9,487.0,495.5,477.95,484.1,484.9,486.24,1739570,84585486545000.0,43521,825646,47.46,-,0,0.307
70,PGHH,2022-06-20,EQ,13386.3,13448.0,13513.35,13186.15,13379.95,13290.95,13301.81,2450,3258944560000.0,1250,1078,44.0,-,0,0.299
71,PGHH,2022-06-21,EQ,13290.95,13378.0,13419.8,13240.1,13250.75,13337.7,13388.27,25517,34162844175000.0,834,24700,96.8,-,0,0.299
162,BRITANNIA,2022-06-20,EQ,3332.1,3300.0,3399.9,3270.95,3378.0,3378.6,3363.58,364703,122670772395000.0,32027,163392,44.8,-,0,0.298
163,BRITANNIA,2022-06-21,EQ,3378.6,3378.6,3472.85,3375.05,3436.0,3429.3,3433.33,223641,76783307880000.0,22266,79886,35.72,-,0,0.298
124,HINDUNILVR,2022-06-20,EQ,2110.45,2111.0,2202.9,2108.15,2190.65,2195.9,2182.69,2022000,441340099870000.0,168035,905245,44.77,-,0,0.297
125,HINDUNILVR,2022-06-21,EQ,2195.9,2195.0,2232.0,2172.15,2207.8,2205.0,2211.36,1606187,355186381705000.0,92802,845444,52.64,-,0,0.297
42,TCS,2022-06-20,EQ,3088.9,3094.0,3138.75,3069.0,3134.95,3112.4,3107.87,1502769,467040947410000.06,115135,640878,42.65,-,0,0.292
43,TCS,2022-06-21,EQ,3112.4,3130.0,3237.75,3125.4,3215.0,3211.95,3199.94,2964461,948609825885000.0,128742,1747330,58.940000000000005,-,0,0.292
152,DABUR,2022-06-20,EQ,484.6,486.5,503.1,484.6,501.65,500.8,495.05,3139895,155439766125000.0,66303,1478599,47.09,-,0,0.278
153,DABUR,2022-06-21,EQ,500.8,501.65,510.45,497.9,505.25,505.9,506.03,1819682,92081984850000.0,36286,707807,38.9,-,0,0.278
82,NESTLEIND,2022-06-20,EQ,16642.4,16700.0,17022.95,16537.55,16914.9,16967.1,16914.44,48902,82714998175000.0,14000,23237,47.52000000000001,-,0,0.269
83,NESTLEIND,2022-06-21,EQ,16967.1,16980.0,17200.0,16860.0,16950.0,16971.8,17037.47,55631,94781149170000.0,13070,29543,53.11,-,0,0.269
154,COLPAL,2022-06-20,EQ,1478.8,1479.0,1492.05,1470.55,1488.55,1485.8,1485.04,228789,33976119280000.0,10075,119327,52.16,-,0,0.258
155,COLPAL,2022-06-21,EQ,1485.8,1495.75,1507.7,1480.0,1500.0,1499.75,1496.07,326861,48900708375000.0,15543,177340,54.26,-,0,0.258
