SYMBOL,Date,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Descripency Detail,Descripency
ULTRACEMCO,2022-06-22,EQ,5418.9,5400.0,5428.0,5320.0,5395.0,5409.95,5369.92,214821,115357246390000.02,24495,73742,34.33,-,0
TORNTPHARM,2022-06-21,EQ,2766.35,2787.1,2838.2,2770.0,2829.8,2823.6,2807.01,134698,37809797030000.0,13454,78396,58.20000000000001,-,0
TORNTPHARM,2022-06-22,EQ,2823.6,2816.6,2857.9,2789.65,2823.5,2818.05,2813.89,67831,19086906820000.0,9658,26524,39.1,-,0
TITAN,2022-06-21,EQ,1961.7,1979.9,2093.75,1966.5,2079.95,2078.1,2058.38,3289922,677190284440000.0,148907,831142,25.260000000000005,-,0
TITAN,2022-06-22,EQ,2078.1,2070.0,2070.95,2007.0,2028.0,2031.2,2027.79,1507811,305752565995000.0,119538,488690,32.41,-,0
TECHM,2022-06-21,EQ,979.35,991.4,1004.65,980.0,999.95,1000.1,993.77,3433536,341213136315000.0,90980,1537706,44.78,-,0
TECHM,2022-06-22,EQ,1000.1,996.95,996.95,968.0,983.0,980.0,981.07,2719988,266849186265000.0,110276,1144834,42.09,-,0
TCS,2022-06-21,EQ,3112.4,3130.0,3237.75,3125.4,3215.0,3211.95,3199.94,2964461,948609825885000.0,128742,1747330,58.940000000000005,-,0
TCS,2022-06-22,EQ,3211.95,3199.9,3250.55,3183.0,3225.3,3222.95,3220.58,3336315,1074486762170000.1,156829,2075091,62.2,-,0
TATASTEEL,2022-06-21,EQ,861.4,875.0,895.5,864.0,882.55,884.8,876.6,12452697,1091601946445000.1,223878,3111526,24.99,-,0
TATASTEEL,2022-06-22,EQ,884.8,872.95,873.85,835.7,836.8,838.1,849.47,10987739,933378706379999.9,282263,2974060,27.07,-,0
TATACONSUM,2022-06-21,EQ,716.85,720.0,733.0,720.0,727.0,727.25,727.48,816577,59404210485000.0,22771,219041,26.82,-,0
TATACONSUM,2022-06-22,EQ,727.25,727.0,727.0,707.0,710.2,708.95,712.76,1190195,84832532440000.0,45408,454482,38.19,-,0
SUNPHARMA,2022-06-21,EQ,805.3,806.6,820.3,805.35,816.3,817.45,816.14,1342717,109584558680000.0,46685,684452,50.980000000000004,-,0
SUNPHARMA,2022-06-22,EQ,817.45,814.0,821.0,803.25,807.2,809.3,809.89,2032073,164575321720000.0,53170,1061579,52.239999999999995,-,0
SRF,2022-06-21,EQ,2135.6,2160.0,2239.0,2160.0,2226.85,2226.25,2211.47,389446,86124794435000.0,28470,92808,23.83,-,0
SRF,2022-06-22,EQ,2226.25,2219.95,2219.95,2158.0,2168.05,2168.3,2176.78,396618,86335041450000.0,28693,116398,29.350000000000005,-,0
SHREECEM,2022-06-21,EQ,18414.0,18504.0,18680.0,18414.0,18550.0,18551.35,18555.39,26893,49901019610000.0,9068,9222,34.29,-,0
SHREECEM,2022-06-22,EQ,18551.35,18551.35,18590.0,18135.0,18251.35,18496.75,18357.49,27406,50310542595000.0,10469,10661,38.9,-,0
SBIN,2022-06-21,EQ,434.7,439.5,454.95,437.6,451.0,450.75,447.76,13801891,617993679115000.0,178846,4775043,34.6,-,0
SBIN,2022-06-22,EQ,450.75,448.75,451.2,444.65,447.05,447.65,447.71,11066447,495458591980000.0,111722,4316772,39.01,-,0
SBILIFE,2022-06-21,EQ,1075.95,1080.1,1098.5,1077.35,1097.6,1096.35,1092.69,659138,72023597075000.0,54912,405792,61.56,-,0
SBILIFE,2022-06-22,EQ,1096.35,1095.5,1096.0,1062.6,1070.0,1070.45,1069.67,560136,59916286670000.01,28356,292391,52.2,-,0
SBICARD,2022-06-21,EQ,675.1,678.5,728.15,678.5,720.9,720.9,710.43,2409444,171174289530000.0,63560,941473,39.07,-,0
SBICARD,2022-06-22,EQ,720.9,720.9,720.9,703.5,715.0,713.75,711.0,1288797,91633788445000.0,40736,400687,31.09,-,0
SAIL,2022-06-21,EQ,64.9,65.6,69.4,64.6,69.05,68.8,67.09,51488728,345416947560000.0,98027,6543181,12.710000000000003,-,0
SAIL,2022-06-22,EQ,68.8,68.0,68.0,65.15,66.45,66.5,66.19,38976592,257986972110000.0,87925,4629090,11.880000000000003,-,0
POWERGRID,2022-06-21,EQ,208.25,209.05,213.15,207.3,210.75,210.35,210.16,7094715,149100117250000.0,68817,3819604,53.84000000000001,-,0
POWERGRID,2022-06-22,EQ,210.35,210.8,211.25,208.2,210.6,210.65,209.91,7693228,161485570925000.0,70359,5073947,65.95,-,0
PNB,2022-06-21,EQ,28.45,28.7,30.0,28.55,29.85,29.75,29.47,24011383,70758612850000.0,37715,6520804,27.16,-,0
PNB,2022-06-22,EQ,29.75,29.35,29.55,29.05,29.25,29.3,29.3,24515377,71825633775000.0,25760,6914669,28.21,-,0
PIIND,2022-06-21,EQ,2468.5,2486.75,2559.75,2469.25,2554.0,2548.0,2534.08,91061,23075542865000.0,12897,34152,37.5,-,0
PIIND,2022-06-22,EQ,2548.0,2548.0,2548.0,2459.35,2484.0,2484.95,2499.18,159966,39978408700000.0,25261,74322,46.46,-,0
PGHH,2022-06-21,EQ,13290.95,13378.0,13419.8,13240.1,13250.75,13337.7,13388.27,25517,34162844175000.0,834,24700,96.8,-,0
PGHH,2022-06-22,EQ,13337.7,13225.0,13379.9,13154.7,13250.0,13288.3,13255.92,1462,1938015395000.0,867,626,42.82,-,0
PEL,2022-06-21,EQ,1588.05,1618.8,1652.45,1603.0,1648.0,1645.3,1636.1,857358,140272327640000.02,32829,203504,23.74,-,0
PEL,2022-06-22,EQ,1645.3,1639.95,1649.0,1601.05,1614.0,1615.55,1621.86,444444,72082451955000.0,23089,71640,16.12,-,0
PAYTM,2022-06-21,EQ,644.35,655.0,659.0,631.75,635.5,638.5,643.93,2866888,184608233710000.0,63352,434532,15.160000000000002,-,0
PAYTM,2022-06-22,EQ,638.5,639.0,639.0,618.2,620.25,621.7,627.56,1386867,87033779385000.0,33155,263122,18.97,-,0
ONGC,2022-06-21,EQ,134.4,136.1,140.2,135.0,139.4,139.1,137.65,20581784,283302579930000.0,90896,7008224,34.05,-,0
ONGC,2022-06-22,EQ,139.1,136.95,136.95,131.0,134.6,134.85,134.12,31824106,426817022955000.0,128622,9275095,29.14,-,0
NYKAA,2022-06-21,EQ,1371.2,1398.0,1414.0,1380.0,1391.0,1392.15,1393.0,219254,30542049210000.004,15670,52272,23.84,-,0
NYKAA,2022-06-22,EQ,1392.15,1389.65,1425.0,1345.3,1350.0,1355.95,1387.7,326906,45364584000000.0,21551,63942,19.56,-,0
NTPC,2022-06-21,EQ,137.25,138.2,141.25,137.75,140.0,139.95,139.41,51398446,716560202660000.0,80287,35645079,69.35,-,0
NTPC,2022-06-22,EQ,139.95,139.95,139.95,136.55,137.7,137.65,138.0,8317317,114781026390000.02,64762,2947205,35.43,-,0
NMDC,2022-06-21,EQ,104.6,105.6,109.05,104.45,108.5,108.55,106.92,6467754,69153560000000.0,30373,1293686,20.0,-,0
NMDC,2022-06-22,EQ,108.55,107.75,107.85,102.3,103.2,102.85,103.68,9970496,103373475325000.0,54358,4216869,42.29,-,0
NESTLEIND,2022-06-21,EQ,16967.1,16980.0,17200.0,16860.0,16950.0,16971.8,17037.47,55631,94781149170000.0,13070,29543,53.11,-,0
NESTLEIND,2022-06-22,EQ,16971.8,16950.0,16950.0,16585.55,16740.0,16775.15,16742.27,52364,87669229505000.0,16143,29486,56.31,-,0
NAUKRI,2022-06-21,EQ,3595.7,3624.25,3684.4,3583.7,3671.95,3675.0,3638.09,381742,138881179865000.02,30607,145146,38.02,-,0
NAUKRI,2022-06-22,EQ,3675.0,3641.1,3660.0,3531.6,3650.0,3646.65,3602.76,402408,144978013435000.0,36866,145907,36.26,-,0
MUTHOOTFIN,2022-06-21,EQ,993.6,1006.8,1025.55,998.15,1022.1,1022.5,1016.77,226063,22985353430000.0,15557,72903,32.25,-,0
MUTHOOTFIN,2022-06-22,EQ,1022.5,1022.0,1022.0,987.0,988.0,989.15,999.57,350809,35065868410000.004,19611,106051,30.23,-,0
MINDTREE,2022-06-21,EQ,2756.95,2791.95,2893.4,2777.3,2883.2,2882.3,2857.55,459162,131207902000000.0,30980,91334,19.89,-,0
MINDTREE,2022-06-22,EQ,2882.3,2881.5,2881.5,2790.25,2798.0,2796.5,2822.08,287270,81069934370000.0,20896,50946,17.73,-,0
MCDOWELL-N,2022-06-21,EQ,737.95,740.1,757.0,740.1,755.4,753.75,749.82,615510,46152098235000.0,24721,186339,30.270000000000003,-,0
MCDOWELL-N,2022-06-22,EQ,753.75,753.0,755.0,736.1,746.55,748.55,744.3,1087362,80932613025000.0,38466,574285,52.81,-,0
MARUTI,2022-06-21,EQ,7660.95,7714.95,7840.0,7625.15,7784.95,7780.6,7778.85,954884,742789675005000.0,97203,577545,60.480000000000004,-,0
MARUTI,2022-06-22,EQ,7780.6,7750.0,7869.0,7716.6,7780.0,7782.75,7804.31,796824,621866049540000.0,85926,352455,44.23,-,0
M&M,2022-06-21,EQ,982.7,982.7,1004.75,981.8,996.45,997.95,997.37,6263423,624693610270000.0,66702,4785901,76.41,-,0
M&M,2022-06-22,EQ,997.95,995.15,1003.95,972.65,983.7,983.8,985.83,2629024,259177186815000.0,76895,1305193,49.65,-,0
LTI,2022-06-21,EQ,3956.85,4002.0,4146.6,3980.1,4125.0,4118.45,4097.45,309393,126772282830000.0,28753,89015,28.77,-,0
LTI,2022-06-22,EQ,4118.45,4115.0,4115.0,4005.6,4015.0,4021.95,4042.84,237650,96078019910000.0,29281,72837,30.65,-,0
LT,2022-06-21,EQ,1471.8,1480.0,1515.2,1476.9,1499.0,1500.3,1498.89,1458922,218676762460000.0,66735,673887,46.19,-,0
LT,2022-06-22,EQ,1500.3,1490.0,1490.95,1468.0,1477.25,1478.75,1477.57,1906619,281716769445000.0,75294,1198847,62.88,-,0
KOTAKBANK,2022-06-21,EQ,1679.2,1690.0,1709.0,1672.55,1683.6,1681.5,1689.3,2503603,422933000820000.0,61549,1527718,61.02000000000001,-,0
KOTAKBANK,2022-06-22,EQ,1681.5,1665.0,1675.85,1653.0,1668.2,1669.7,1665.87,1771925,295178843600000.0,79853,980862,55.36,-,0
JUBLFOOD,2022-06-21,EQ,496.9,502.0,520.45,496.5,517.8,517.85,511.11,3394802,173511629655000.0,70293,1246046,36.7,-,0
JUBLFOOD,2022-06-22,EQ,517.85,512.7,517.3,505.0,506.0,507.45,511.72,2511853,128536237790000.02,74706,1123573,44.73,-,0
JSWSTEEL,2022-06-21,EQ,550.35,556.0,580.8,552.7,574.9,576.2,568.9,4657829,264984065755000.03,51994,664277,14.26,-,0
JSWSTEEL,2022-06-22,EQ,576.2,567.25,569.9,542.5,551.4,550.4,551.83,8511658,469700795535000.06,80741,2250788,26.44,-,0
ITC,2022-06-21,EQ,264.1,265.0,270.85,264.1,269.6,269.9,268.13,13883034,372240970195000.0,94264,7272385,52.38,-,0
ITC,2022-06-22,EQ,269.9,267.0,270.3,264.9,265.0,265.3,267.36,11320918,302672446880000.0,115525,6826422,60.3,-,0
IOC,2022-06-21,EQ,103.05,104.05,106.25,103.55,106.2,105.75,105.04,9446372,99223418000000.0,65776,3739373,39.59,-,0
IOC,2022-06-22,EQ,105.75,105.95,106.6,103.6,105.45,105.55,105.31,12427782,130875102495000.0,59939,4232550,34.06,-,0
INFY,2022-06-21,EQ,1414.15,1424.0,1456.0,1422.75,1448.9,1449.9,1446.99,6270787,907378804065000.0,191713,4225211,67.38,-,0
INFY,2022-06-22,EQ,1449.9,1436.05,1459.6,1435.0,1436.9,1437.25,1445.29,6253366,903792024675000.0,172406,3610368,57.730000000000004,-,0
INDUSINDBK,2022-06-21,EQ,784.05,796.05,809.4,783.45,797.95,798.85,797.54,3425596,273206651800000.0,118928,1175759,34.32,-,0
INDUSINDBK,2022-06-22,EQ,798.85,799.65,801.85,767.7,776.0,777.65,777.86,3066728,238547184844999.97,72707,684364,22.32,-,0
ICICIPRULI,2022-06-21,EQ,501.25,503.15,508.0,499.05,503.0,502.4,503.59,879407,44285966385000.0,17202,460639,52.38,-,0
ICICIPRULI,2022-06-22,EQ,502.4,503.8,503.8,484.4,486.5,486.9,489.52,1365720,66854391640000.0,24453,779275,57.06,-,0
ICICIGI,2022-06-21,EQ,1126.35,1135.0,1148.6,1131.9,1143.0,1141.0,1141.78,280231,31996092780000.0,20968,132298,47.21,-,0
ICICIGI,2022-06-22,EQ,1141.0,1142.95,1142.95,1112.0,1132.15,1134.95,1123.13,919853,103311412935000.0,27899,679588,73.88,-,0
ICICIBANK,2022-06-21,EQ,685.95,690.55,708.0,688.6,695.5,696.1,698.88,13319648,930880664495000.1,212532,7847958,58.92000000000001,-,0
ICICIBANK,2022-06-22,EQ,696.1,694.25,698.9,685.1,687.2,686.6,690.3,6838249,472042186345000.0,116347,3596751,52.6,-,0
HINDUNILVR,2022-06-21,EQ,2195.9,2195.0,2232.0,2172.15,2207.8,2205.0,2211.36,1606187,355186381705000.0,92802,845444,52.64,-,0
HINDUNILVR,2022-06-22,EQ,2205.0,2189.2,2224.9,2186.05,2201.95,2202.85,2206.33,1741378,384205174365000.0,70482,1150951,66.09,-,0
HINDALCO,2022-06-21,EQ,321.5,327.6,343.5,325.6,340.75,339.25,334.14,15208306,508169518214999.94,153990,3435109,22.59,-,0
HINDALCO,2022-06-22,EQ,339.25,334.0,334.0,315.45,319.25,316.45,321.01,19176515,615583746515000.0,193044,6015111,31.370000000000005,-,0
HEROMOTOCO,2022-06-21,EQ,2452.55,2465.0,2524.85,2465.0,2497.0,2499.2,2496.88,381831,95338744125000.0,26015,139015,36.41,-,0
HEROMOTOCO,2022-06-22,EQ,2499.2,2495.0,2553.5,2480.0,2521.0,2524.45,2527.71,873408,220772071480000.03,58588,292799,33.52,-,0
